Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-4.50683990127487E-10,0.0653415060602043,0.0826851856287695,0,0,0,10.6218107366446,0.0885969921390386,2.34628302806554E-10,-3.62730180984795E-10,0.0593693842646877,-0.000965470830789539,0.0905764068606877,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/base_link.STL,,base_link-1,base_c,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
flthigh,0.130498988519781,-0.117209792244509,-0.0419951398853777,0,0,0,2.18116113000001,0.0327634008435857,0.0307630399411501,0.00121297916950116,0.0393840157141689,-0.00108945699937434,0.0698541852603296,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/flthigh.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/flthigh.STL,,thigh-1,flhip_c,flhip_l,flhip,revolute,-0.339999999999483,0.36500000000048,0.0949999999999993,1.5707963267949,0,-1.57079632679631,base_link,0,0,1,0,0,-0.78,0.78,,,,,,,,
flcalf,-0.166858172315292,-0.166858191236545,-0.035,0,0,0,0.913292484200206,0.0191781038342224,-0.0185739633667454,-2.00146335919994E-11,0.0191781078290801,2.00146158553764E-11,0.0373229579914786,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/flcalf.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/flcalf.STL,,calf-1,flknee_c,flknee_l,flknee,revolute,0.416624381830933,-0.374197974959771,0,0,0,0,flthigh,0,0,1,0,0,-0.78,0.78,,,,,,,,
frthigh,0.130498988519789,-0.1172097922445,0.0419951398853776,0,0,0,2.18116113,0.0327634008435816,0.0307630399411495,-0.00121297916950123,0.0393840157141724,0.00108945699937426,0.0698541852603291,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/frthigh.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/frthigh.STL,,thigh-2,frhip_c,frhip_l,frhip,revolute,0.340000000000517,0.364999999999517,0.0950000000000003,1.5707963267949,0,-1.57079632679631,base_link,0,0,-1,0,0,-0.78,0.78,,,,,,,,
frcalf,-0.166858191236547,-0.166858172315291,0.035,0,0,0,0.913292484200207,0.01917810782908,-0.0185739633667454,-2.00146277761537E-11,0.0191781038342226,2.00146198484704E-11,0.0373229579914787,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/frcalf.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/frcalf.STL,,calf-2,frknee_c,frknee_l,frknee,revolute,0.416624381830958,-0.374197974959744,0,0,0,0,frthigh,0,0,-1,0,0,-0.78,0.78,,,,,,,,
blthigh,0.1305,-0.11721,-0.041995,0,0,0,2.1812,0.032763,0.030763,0.001213,0.039384,-0.0010895,0.069854,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/blthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/blthigh.STL,,thigh-3,blhip_c,blhip_l,blhip,revolute,-0.340000000000305,-0.214999999999519,0.0950000000000004,1.5707963267949,0,-1.57079632679631,base_link,0,0,1,0,0,-0.78,0.78,,,,,,,,
blcalf,-0.166858143660761,-0.166858160969366,-0.0349999861845263,0,0,0,0.913292874106653,0.0191781063457137,-0.0185739654413609,-8.91995555789197E-10,0.0191781100939931,-9.84308912620774E-10,0.0373229621273473,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/blcalf.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/blcalf.STL,,calf-3,blknee_c,blknee_l,blknee,revolute,0.416624381830934,-0.374197974959771,0,0,0,0,blthigh,0,0,1,0,0,-0.78,0.78,,,,,,,,
brthigh,0.1305,-0.11721,0.041995,0,0,0,2.1812,0.032763,0.030763,-0.001213,0.039384,0.0010895,0.069854,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/brthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/brthigh.STL,,thigh-4,brhip_c,brhip_l,brhip,revolute,0.339999999999695,-0.215000000000482,0.0950000000000006,1.5707963267949,0,-1.57079632679631,base_link,0,0,-1,0,0,-0.78,0.78,,,,,,,,
brcalf,-0.166858160969367,-0.166858143660762,0.0349999861845258,0,0,0,0.913292874106641,0.0191781100939929,-0.0185739654413609,9.8430892370733E-10,0.0191781063457137,8.91995563629602E-10,0.0373229621273471,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/brcalf.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://ballfoot.SLDASM/meshes/brcalf.STL,,calf-4,brknee_c,brknee_l,brknee,revolute,0.416624381830958,-0.374197974959743,0,0,0,0,brthigh,0,0,-1,0,0,-0.78,0.78,,,,,,,,
