Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-33.284103	8.986311	-9.710616	-61.02821	18.909523	-0.094877444	0.096413694	0.26262307	-0.35818905	4000	-1.7508864e-07	403.85626	-0.032148223	-232.4699	0.91894335	0.016154453	0.31925	4.0	2.353631019592285
1	-31.438942	6.8587775	-12.213805	-53.237442	18.961723	-9.116308	1.1174303	7.0518856	-9.420667	8000	-6.7055225e-08	136.7641	-0.029257417	-44.337784	0.91793144	0.01612354	0.31550002	6.0	4.727064609527588
2	-29.95755	8.429013	-11.812121	-72.928444	19.222221	-12.40025	2.1557274	8.783514	-13.1449375	12000	-2.9802322e-08	95.667984	-0.024715532	-28.50256	0.91641223	0.015661635	0.2945	6.0	7.079647541046143
3	-29.998344	8.19908	-11.245604	-55.750507	19.251207	-13.23958	3.6701956	4.1070123	-15.978585	16000	-5.5879354e-09	64.93143	-0.026543112	-17.528427	0.91485757	0.017191619	0.30075002	6.0	9.454565048217773
4	-27.73617	6.913143	-7.1438456	-51.55909	19.339806	-13.865342	4.9932017	10.855355	-18.347347	20000	-7.450581e-09	36.13593	-0.02574819	-8.154156	0.9133895	0.015841145	0.2805	6.0	11.770867347717285
5	-28.80665	51.123726	-5.2467747	-744.94464	19.584158	-14.040953	5.2987733	0.32099622	-19.650982	24000	1.3038516e-08	285.73175	-0.0086432025	-6.2027307	0.91180396	0.017744774	0.24374999	6.0	14.118614912033081
6	-26.325117	13.690898	-8.211979	-190.18257	19.771145	-13.365902	5.6200657	1.813322	-20.573051	28000	-3.7252903e-09	133.61992	-0.017015796	-12.700907	0.91045016	0.01504976	0.15799999	5.0	16.43183159828186
7	-23.480179	6.5981736	-8.966288	-42.42237	20.081219	-13.486107	5.918396	5.4460397	-21.32366	32000	9.313226e-09	27.041378	-0.023468535	-7.7661963	0.9094052	0.015978616	0.294	6.0	18.75022292137146
8	-22.837004	6.2385025	-5.7117534	-40.241577	19.99495	-12.312306	5.5431404	2.4322753	-21.294668	36000	-2.3283064e-09	19.452892	-0.021119926	-2.7351325	0.9078098	0.016140591	0.25125	5.0	21.111839056015015
9	-21.105309	6.7498965	-9.2439165	-46.02898	20.234694	-11.669577	5.5833454	1.6584032	-21.339502	40000	-2.2351742e-08	21.172401	-0.022171427	-4.621167	0.9062673	0.015316127	0.27525	6.0	23.544516563415527
10	-19.817873	6.5491924	-4.2882023	-46.73214	20.096447	-10.946686	4.9421663	-0.4771973	-20.622288	44000	3.7252903e-09	21.930466	-0.023282541	-4.0556664	0.9044631	0.017079383	0.23949999	5.0	25.850971698760986
11	-18.536388	6.6599503	-3.6486366	-44.848217	20.726316	-10.309149	4.4137073	-1.1824591	-18.781385	48000	4.004687e-08	20.599808	-0.018389337	-2.845305	0.9028919	0.016135175	0.241	4.0	28.182777881622314
12	-16.923058	5.3607354	-2.0224848	-32.891155	20.417526	-9.610012	4.192008	-1.3455526	-18.930748	52000	1.5832484e-08	14.69166	-0.02654652	-3.366198	0.90158105	0.016006965	0.303	8.0	30.542201280593872
13	-17.220324	5.396093	-5.392449	-38.396088	20.520834	-8.728956	3.9783616	-0.76850915	-18.720627	56000	1.1175871e-08	14.241563	-0.021347586	-2.717166	0.8989141	0.016713206	0.19925	6.0	32.85515570640564
14	-16.385714	5.8163486	-2.638948	-32.163647	21.095745	-8.880535	3.8064075	-0.7084049	-17.79481	60000	7.450581e-09	15.733461	-0.0173642	-4.1285686	0.8968984	0.01802176	0.24149999	5.0	35.13814568519592
15	-15.840393	5.8330517	-0.9406711	-38.915195	21.619566	-8.079864	3.6274202	0.42649668	-17.003824	64000	1.8626451e-09	16.846386	-0.022970492	-4.127962	0.8951897	0.01643452	0.23175	6.0	37.50970458984375
16	-14.136125	5.1248317	1.9649398	-26.929394	21.010582	-8.159766	3.7360003	-2.0011902	-17.054317	68000	-1.1175871e-08	13.863524	-0.02414427	-3.803941	0.89322084	0.016648967	0.23575	7.0	39.84008765220642
17	-14.09665	5.8256216	-2.928662	-40.348293	21.906076	-7.3121514	3.0714324	2.8625808	-16.52515	72000	-1.1175871e-08	16.812897	-0.02430458	-4.363006	0.8909546	0.015566649	0.2195	7.0	42.174445152282715
18	-12.704799	5.490465	-1.5199649	-32.906235	21.796703	-6.9036994	3.2270105	5.2603116	-17.53007	76000	-2.2351742e-08	14.37902	-0.031565547	-4.0494843	0.88874847	0.016312769	0.26175	10.0	44.62451910972595
19	-12.805114	5.19394	1.7722687	-31.970938	21.763737	-6.480953	2.806789	2.459031	-18.275232	80000	3.1664968e-08	12.952234	-0.018048687	-2.3921044	0.88591564	0.016367134	0.2105	5.0	46.96924424171448
