Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-30.682276	8.196958	-8.416964	-55.29023	19.566502	-0.23996603	0.016643617	-0.18258186	-0.29964745	4000	1.071021e-08	344.4162	-0.07071866	-103.16481	0.91894335	0.006226616	0.3845	79.0	10.440253019332886
1	-29.235323	7.783652	-10.527619	-58.447617	19.666666	-3.8699698	3.418369e-05	-3.8682485	-3.8699722	8000	-3.7252903e-09	215.89093	-0.08555028	-30.4682	0.91082597	0.0020217714	0.429	79.0	20.69975447654724
2	-27.781935	7.4743094	-12.234615	-59.417816	19.671642	-5.2560587	4.157818e-06	-5.2558208	-5.2560596	12000	-7.450581e-09	167.44673	-0.015926093	-21.8153	0.9006909	0.019426703	0.22299999	3.0	27.628618955612183
3	-27.508858	7.8297634	-9.296742	-50.21986	19.495098	-6.4484787	4.62857e-06	-6.4482336	-6.448478	16000	-2.9802322e-08	139.81375	-0.010384758	-16.283726	0.90034574	0.017184896	0.22625	2.0	34.56371593475342
4	-25.629427	6.8710895	-12.131938	-51.283905	20.11675	-7.4970436	0.44516847	6.5771465	-7.5111732	20000	5.1688403e-08	98.73464	-0.006824714	-10.202723	0.89988536	0.01860907	0.2455	2.0	41.449745416641235
5	-25.426033	7.088447	-5.0292387	-52.940044	20.83158	-8.381082	0.0018292977	-8.265404	-8.381113	24000	-5.3085387e-08	92.389984	-0.0044557755	-8.661318	0.89927584	0.01591575	0.22025001	2.0	48.38305878639221
6	-25.304604	7.6034274	-6.4716516	-49.22936	20.585493	-9.214514	8.245562e-05	-9.209752	-9.214517	28000	-2.4214387e-08	86.40085	-0.012801193	-6.409997	0.89856404	0.019215232	0.27925	3.0	55.413299798965454
7	-24.39937	6.414026	-8.484329	-44.595467	21.09091	-9.946944	0.47118837	8.730809	-9.959755	32000	1.6763806e-08	69.19175	-0.0052686883	-4.344144	0.89744854	0.022818197	0.287	2.0	62.351887702941895
8	-24.320541	7.3100853	-7.478575	-52.462112	21.138298	-10.56111	0.44414377	9.2987585	-10.571045	36000	-1.7229468e-08	65.125046	-0.0077668256	-2.6678362	0.8967215	0.015783485	0.23449999	2.0	69.28996539115906
9	-23.860416	7.3572445	-4.7797904	-51.272152	21.311829	-11.077621	3.86891e-06	-11.077443	-11.0776205	40000	9.313226e-10	62.27772	-0.009960617	-1.2171764	0.8959723	0.016515195	0.24649999	3.0	76.23791742324829
10	-22.74382	7.1471124	-0.4545464	-41.450935	22.305084	-11.4435005	4.149607e-06	-11.443256	-11.443501	44000	-1.1175871e-08	56.338966	-0.012326881	-0.34989452	0.89480597	0.015349269	0.22475	3.0	83.31764054298401
