Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-60.972343	32.898354	-17.037222	-197.40659	31.569105	0.21554902	0.08715847	0.5363476	-0.09404421	4000	-1.1175871e-08	1884.491	-0.033837795	-167.1619	0.9189426	0.014443879	0.19725001	79.0	3.3904356956481934
1	-51.706245	25.627487	-18.207968	-189.48291	27.068966	-2.2755978	0.3957706	0.14601234	-2.7458372	8000	-2.2351742e-08	1183.2712	-0.03830444	-113.692154	0.9151351	0.013230292	0.24575	79.0	5.708388566970825
2	-50.802452	25.300985	-17.375685	-157.10796	27.556337	-4.500096	0.15713307	-2.346234	-4.6095824	12000	-7.543713e-08	1020.40796	-0.03574266	-73.25905	0.9132608	0.013226453	0.227	79.0	8.096503019332886
3	-42.49994	18.050753	-11.305084	-175.03961	24.7375	-6.0764327	0.07853404	-4.5245957	-6.1235347	16000	1.1175871e-08	559.16956	-0.027982116	-39.380104	0.9094935	0.015109776	0.18975	33.0	10.204336881637573
4	-40.37506	14.053012	-13.454399	-98.83518	24.207317	-7.241792	0.046118155	-6.6298695	-7.2728567	20000	-1.4901161e-08	397.28748	-0.037308197	-29.547691	0.9007893	0.010272445	0.23725	79.0	12.482786655426025
5	-40.86147	17.878504	-12.888483	-135.86903	25.018867	-8.274358	0.03128492	-7.823051	-8.293076	24000	-5.5879354e-08	448.53012	-0.034945667	-29.017532	0.89575523	0.015049122	0.223	58.0	14.577892780303955
6	-35.387383	15.336088	-11.551571	-148.66727	22.632183	-9.312433	0.026135422	-8.716599	-9.327569	28000	1.0244548e-08	324.78906	-0.024078306	-18.112694	0.8927858	0.015091443	0.18275	22.0	16.63193702697754
7	-33.264793	15.533675	-8.939519	-157.24329	22.556818	-10.167735	0.03559884	-8.464638	-10.18117	32000	4.9360096e-08	269.89575	-0.03535469	-11.684635	0.8900242	0.01394468	0.22725001	79.0	19.032379865646362
8	-30.535461	10.595798	-11.259942	-79.92807	20.466322	-10.877416	0.015130755	-10.742777	-10.887212	36000	-4.4703484e-08	139.60004	-0.036180608	-5.93766	0.8836886	0.013967508	0.22625	79.0	21.43792414665222
9	-30.065186	10.04112	-12.121	-77.03122	20.427835	-11.403818	0.015851937	-11.068167	-11.412655	40000	2.9802322e-08	121.314316	-0.032345247	-4.654318	0.8768631	0.015031845	0.21775	36.0	23.77053475379944
10	-28.981184	8.844524	-12.441053	-81.13588	20.15306	-11.8800955	0.011367613	-11.739444	-11.88696	44000	-5.2154064e-08	98.63014	-0.036919825	-3.3064957	0.87279224	0.010500477	0.2195	79.0	26.135406970977783
11	-27.443253	8.172735	-8.001653	-55.986465	20.11111	-12.295084	0.01311096	-11.981118	-12.301825	48000	9.313226e-10	78.94104	-0.037775457	-1.566431	0.86851424	0.014434569	0.23925	79.0	28.496500253677368
