Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
11	-70.59589	74.25267	15.638853	-1401.7551	-64.85043	37.63164	0.5212072	-197.88698	39.9075	39.975	43999	32.227776	27.811243	112.96697	-877.9894	-35.540394	34.2553	226.39173436164856
12	-77.6595	54.690994	7.797367	-724.3845	-86.08932	34.30007	-33.63736	-174.75966	45.962643	46.325	47999	33.002476	31.118044	139.45969	-772.17566	-36.432693	37.36783	248.13339614868164
13	-75.239685	47.47268	1.1301762	-630.12195	-72.534775	37.599636	-2.831932	-191.079	43.64674	47.675	51999	33.56479	36.183376	161.88069	-901.8971	-37.003326	42.214874	269.5631217956543
14	-74.18146	30.26673	-7.0595145	-185.1443	-74.44084	28.20928	-29.397482	-131.56638	47.198223	45.025	55999	33.007797	40.997673	162.78282	-835.7221	-36.2886	44.634327	290.9255256652832
15	-81.49708	33.134304	-7.8772774	-257.1796	-81.21793	26.38708	-41.0638	-152.87025	47.014706	38.55	59999	30.867428	42.14532	157.64037	-832.806	-33.957096	43.621353	311.9462003707886
16	-77.03036	33.394753	-9.067164	-209.23627	-78.13756	28.970171	-23.03041	-150.64464	41.83508	42.2	63999	28.42759	42.304684	161.0998	-746.892	-31.347315	43.683758	333.01173210144043
17	-81.92104	34.009193	-9.881311	-194.89177	-69.52257	24.806505	-23.662067	-122.0296	41.213367	44.925	67999	25.704136	41.907852	179.90816	-866.8398	-28.526232	45.76549	354.2788600921631
18	-73.9625	28.30413	-3.752312	-192.39275	-73.92556	25.091833	-26.355925	-165.98454	38.186157	44.0	71999	24.902657	45.211166	195.09093	-815.4714	-27.800043	48.77085	375.65370655059814
19	-74.033745	45.16239	-13.425366	-671.3806	-62.360657	26.66336	-5.930494	-126.243195	50.45768	50.375	75999	26.07573	48.526966	206.13297	-863.3874	-29.015602	50.58526	397.1219847202301
20	-69.306465	39.05734	-6.080261	-350.55807	-80.20593	79.02166	-16.569445	-466.15927	45.25568	46.0	79999	26.614428	48.637505	197.40706	-853.2253	-29.49055	49.706543	418.74155855178833
21	-71.615906	40.18169	15.019831	-251.75685	-88.506546	85.191246	-13.121534	-557.4638	48.61702	52.225	83999	25.275557	47.5682	194.67319	-799.58496	-28.024792	50.425514	440.1086142063141
22	-75.56204	45.035046	3.8415797	-539.77344	-65.77701	44.506657	-3.0096996	-181.47456	45.870316	48.95	87999	23.412806	45.797607	191.68268	-917.82275	-26.101496	50.442837	461.6585977077484
23	-74.71046	60.367287	-7.884842	-756.57294	-70.464645	40.608356	-10.773366	-204.20715	44.263737	47.85	91999	21.14803	42.904163	179.34947	-825.0704	-23.622887	46.954388	482.9574930667877
24	-72.19464	43.261086	-4.921848	-610.8623	-86.08418	51.44991	-30.979437	-250.52312	40.06801	39.55	95999	18.291264	37.890583	164.53867	-833.8459	-20.693157	44.013165	504.33501291275024
25	-69.069	36.836697	-1.3905216	-232.88661	-85.21051	43.18044	-19.308977	-228.58902	44.00274	53.8	99999	15.375079	32.978596	152.66597	-895.989	-17.508253	34.79368	525.7128956317902
26	-69.730835	38.910744	-10.973475	-334.2144	-73.293015	34.205692	-21.248472	-171.72794	45.791428	41.475	103999	12.414907	27.825144	131.53957	-813.884	-14.483794	32.06903	547.6453170776367
27	-78.232635	61.035397	-6.654275	-677.63745	-64.65857	36.320267	-8.703527	-159.7682	48.093372	52.25	107999	10.162161	22.523685	105.7199	-917.1103	-12.10664	26.846493	569.1942477226257
28	-70.77495	48.001034	-1.9966725	-616.0944	-66.27865	42.028366	-4.91029	-175.21225	48.07808	49.125	111999	7.6428323	17.70384	90.44411	-954.9019	-9.459414	24.354803	590.9405813217163
29	-69.21429	54.582043	-0.07538578	-676.52246	-70.35034	41.73982	-16.234259	-182.57864	45.959885	53.375	115999	5.160034	14.02161	68.65637	-918.4014	-6.848559	23.11037	612.9079904556274
30	-64.82326	54.8096	1.090911	-792.04364	-60.968086	26.478743	-21.922525	-126.11224	50.828026	50.35	119999	3.4687288	11.938104	50.38396	-916.39453	-5.0982785	20.12457	634.3118395805359
31	-61.43954	58.857327	259.20047	-802.74493	-66.37663	23.889309	-11.829562	-119.4204	48.009064	42.125	123999	2.65032	10.903116	40.588043	-940.8192	-4.3008766	27.436436	655.4711039066315
32	-52.861588	23.800617	4.1976075	-173.00058	-54.933643	22.827566	-14.9988	-132.6351	44.827297	52.775	127999	2.0884385	10.631718	38.63809	-1113.8527	-3.680283	20.71938	677.2992105484009
33	-56.868977	54.33952	95.6858	-756.5476	-55.314415	25.375057	-20.107384	-117.08242	48.23565	49.125	131999	1.9878281	10.392477	39.781635	-1052.2916	-3.573955	19.675972	698.6598122119904
34	-55.181065	41.80514	2.2661862	-622.2689	-48.535294	26.99567	-11.188003	-150.48077	47.680595	42.675	135999	2.8252494	10.91799	42.05278	-921.75226	-4.4725714	20.098665	719.9908118247986
35	-51.251045	24.641129	11.612745	-138.06894	-47.80503	19.782461	2.6878111	-87.943375	45.52408	41.125	139999	3.402655	11.327468	39.398186	-1024.6847	-5.0331745	25.409798	741.3331286907196
36	-50.079002	25.331963	17.891134	-148.14575	-50.216743	27.099745	-17.96976	-134.58109	48.032932	42.3	143999	3.1319396	10.958717	37.12954	-847.6871	-4.7137213	20.992586	762.9596712589264
37	-51.444813	49.692047	42.11236	-817.14307	-48.916424	21.29279	-14.160351	-96.90763	48.956924	47.725	147999	2.7500832	10.754472	35.850246	-1058.9237	-4.3343034	19.893482	784.3410937786102
38	-49.382812	24.865705	18.07587	-179.44748	-49.024853	22.981192	3.0475657	-112.97487	46.94737	48.05	151999	3.494344	11.034808	41.05049	-1125.54	-5.0800076	21.249489	806.0276765823364
39	-54.03447	46.64734	13.511662	-537.7688	-61.436657	26.340973	-13.30198	-176.64876	50.12893	50.0	155999	3.2279818	10.888949	42.07858	-1035.3147	-4.7617364	19.566511	827.6113398075104
40	-53.77313	44.852863	10.139404	-641.04297	-48.06995	21.39685	-12.181434	-118.1539	46.9269	43.025	159999	3.0350037	10.862717	41.635334	-942.6604	-4.5726995	21.312777	848.7717099189758
41	-48.306633	26.976315	9.40058	-153.0462	-66.16331	71.304054	4.2756944	-477.62827	47.57143	52.45	163999	2.7505643	10.944985	39.612835	-931.0304	-4.251369	19.438452	870.2282855510712
42	-53.16013	28.285261	12.845497	-150.53593	-52.457466	18.333513	-4.237078	-89.5481	51.941936	49.675	167999	2.6024806	11.277956	40.968273	-725.291	-4.0971503	20.352266	891.8558747768402
43	-50.764	46.72175	15.722649	-733.30865	-72.45174	79.48751	-5.383818	-533.4864	52.151318	54.05	171999	2.6381361	11.445703	41.709904	-821.86395	-4.138678	22.593016	913.569860458374
44	-47.28827	36.732067	10.079526	-451.2659	-47.914474	24.8587	-7.7646704	-114.27059	51.411575	48.275	175999	3.1969376	11.218533	43.435963	-810.00104	-4.720786	21.91257	935.5075485706329
45	-44.853012	30.906853	19.209301	-231.87737	-43.345757	31.248865	-3.264204	-138.86673	50.14375	46.875	179999	3.2344816	11.205132	44.116943	-829.736	-4.723409	20.451303	956.7225098609924
46	-45.1923	28.310436	21.659372	-163.42415	-51.97832	25.72674	-2.6546001	-119.979904	47.666668	48.2	183999	3.7691672	11.415313	45.02812	-903.63916	-5.2950487	20.33941	978.5326087474823
47	-50.098778	61.663006	15.817177	-805.8244	-52.07473	31.629616	-3.4252803	-134.53984	51.263664	53.65	187999	4.3000727	11.520646	45.42042	-908.4906	-5.8210635	23.552872	1000.2227282524109
48	-48.205517	27.787952	9.747304	-136.19765	-54.945446	32.74023	-12.51629	-145.15541	52.126625	49.95	191999	4.5838933	11.411566	44.306293	-901.817	-6.0964775	19.854029	1021.5450894832611
49	-45.966003	38.207104	16.5716	-527.5742	-48.622417	30.273966	2.9848783	-141.42122	49.68421	49.0	195999	4.20295	11.160859	43.17279	-762.6851	-5.678764	22.730333	1043.2523856163025
50	-46.14879	29.704466	5.610077	-149.83766	-44.38964	23.443428	9.516308	-99.08559	48.830246	47.9	199999	3.712471	11.029913	43.509136	-942.227	-5.18039	21.875387	1064.810068845749
51	-49.032692	46.977005	14.366821	-660.7572	-48.605072	29.863762	-7.678148	-133.01428	51.584663	47.25	203999	3.755738	11.051271	46.025085	-853.3415	-5.228246	21.973442	1086.2353553771973
52	-47.208176	27.239124	13.349321	-154.60542	-55.408558	26.252186	-19.111095	-103.75377	50.179245	50.075	207999	4.134437	11.447902	51.423504	-933.8901	-5.6427164	24.66821	1107.7304191589355
53	-46.62514	37.842968	21.207441	-510.91254	-43.932545	26.529102	-0.06900367	-118.85794	50.857143	50.95	211999	4.5794787	11.739269	56.82759	-1046.9479	-6.0626574	21.013113	1129.0288364887238
54	-44.004963	38.125298	22.30099	-394.55338	-49.461906	23.831402	3.1306436	-92.457825	51.340836	59.425	215999	4.669568	11.858456	59.18419	-955.82214	-6.1796675	23.973406	1150.863361120224
55	-44.47833	33.176205	177.58939	-154.16803	-61.024605	29.207462	-5.3382726	-114.54346	52.337704	53.0	219999	5.0832033	12.18885	61.08181	-870.37384	-6.568302	22.100042	1172.9881873130798
56	-47.24925	32.29115	25.432503	-202.16109	-52.141724	37.211487	11.513463	-137.78777	55.26117	51.875	223999	5.004545	12.085627	61.485077	-1025.6013	-6.474099	21.472418	1194.4788143634796
57	-49.522285	41.83759	11.692633	-581.6479	-54.456005	29.005362	-3.087055	-130.58719	54.85274	55.775	227999	4.7860656	11.810723	58.46312	-969.00366	-6.237656	22.532923	1215.907621383667
58	-51.67668	49.146927	15.793676	-547.40344	-42.53408	29.067799	10.792798	-131.69298	51.46945	47.975	231999	4.395712	11.615935	55.63322	-976.1842	-5.80494	19.931036	1237.0166230201721
59	-48.42932	49.249878	28.638832	-695.41547	-45.24465	25.152794	6.1966424	-102.539085	52.140984	53.875	235999	3.928524	11.638627	57.879417	-886.2206	-5.3392215	21.044214	1258.544579744339
60	-52.5708	50.921368	28.603302	-636.1579	-52.22462	31.12615	2.266809	-137.54086	51.050793	56.1	239999	4.0741773	11.716707	59.04895	-708.5342	-5.5031805	20.526138	1280.4376204013824
61	-49.31494	32.41681	7.9142413	-154.50357	-46.864906	32.653122	-1.769103	-153.96767	52.640263	56.55	243999	4.164473	11.884825	58.445984	-753.84955	-5.6060157	22.793844	1301.933706998825
62	-41.66155	40.47446	9.224678	-423.13068	-56.448326	31.731699	-0.32920444	-125.86654	49.613003	55.8	247999	4.538037	11.895099	57.91141	-951.73584	-5.9563046	18.892742	1323.5650448799133
63	-45.58648	43.355946	8.940231	-632.40283	-48.227016	31.868301	-1.0038332	-206.04213	49.93125	44.7	251999	4.289984	11.43965	56.11469	-681.44727	-5.6947265	22.094524	1345.1422634124756
64	-44.79302	48.748753	18.390223	-737.34143	-44.316307	27.461689	15.680785	-117.08474	51.783173	54.85	255999	4.306263	11.417767	53.685486	-851.80695	-5.69964	19.292904	1367.7293651103973
65	-43.25338	37.212696	21.131144	-440.432	-42.5718	23.015083	4.28553	-88.979034	53.133335	53.45	259999	4.293817	11.307625	50.4223	-1039.2153	-5.6596174	20.519682	1389.6270599365234
66	-49.558315	42.91767	3.0563943	-439.68002	-46.558796	24.596975	-9.219617	-99.28121	50.190624	49.0	263999	4.416529	11.183473	45.474915	-768.188	-5.814222	20.0029	1411.427449464798
67	-44.632248	36.632744	25.132404	-437.22794	-42.043327	25.786863	-7.13256	-97.76741	53.11628	49.15	267999	4.4136105	11.262458	43.845734	-426.5399	-5.766061	18.939617	1433.185227394104
68	-41.778652	35.222996	19.595884	-416.1201	-38.215588	30.194448	18.784456	-129.55388	51.581993	51.575	271999	4.277933	11.2865925	43.65024	-1064.313	-5.6188927	20.279417	1454.6431503295898
69	-42.931633	45.61397	21.13209	-680.2015	-44.883507	32.056095	-3.8607714	-212.6987	50.166145	52.8	275999	4.080479	11.349458	43.64226	-863.3483	-5.4523544	23.019272	1476.301645040512
70	-41.849033	25.154627	11.6897745	-128.37091	-35.47264	23.214174	2.6505244	-116.15663	50.02201	49.75	279999	4.4603963	11.542132	45.29957	-1001.1635	-5.842048	23.709387	1498.3410954475403
71	-36.551037	27.825487	8.674982	-301.09473	-39.82569	24.525137	-6.318044	-102.346825	52.48366	58.575	283999	4.6360507	11.922269	47.75822	-754.1464	-5.997335	18.070988	1520.1149978637695
72	-44.326477	48.58742	4.704732	-631.25275	-42.52892	27.763184	3.3388371	-127.90416	55.913193	57.75	287999	4.632634	11.941703	50.651768	-1071.2333	-5.98356	20.472189	1541.6875758171082
73	-40.717987	49.507584	5.0548244	-622.7972	-33.828773	18.061132	2.1421902	-81.1174	56.711742	53.45	291999	4.629898	11.84464	48.797184	-705.5114	-5.9914694	23.250145	1563.6513011455536
74	-41.374786	39.225285	16.248022	-435.1884	-39.579956	26.053102	5.0060105	-95.34037	56.664288	53.4	295999	4.5686665	11.598591	45.689625	-489.92813	-5.914639	20.487312	1585.2021312713623
75	-38.927303	30.536873	14.111969	-233.43912	-47.027317	32.410435	-1.6247319	-124.3284	56.687717	57.275	299999	4.9353275	11.671698	45.456944	-1364.6642	-6.3019667	19.208067	1606.8847126960754
76	-37.15592	25.82938	17.856237	-139.15324	-38.347694	26.000122	0.2689671	-90.52644	55.47059	46.575	303999	5.1095414	11.544885	43.16826	-739.442	-6.4677753	21.543013	1628.4736666679382
77	-40.48307	39.563652	13.243109	-475.6605	-56.885662	97.33408	1.3426404	-616.5694	55.50871	63.1	307999	5.198442	11.388077	41.29947	-955.05884	-6.5365214	19.178055	1650.5522928237915
78	-37.033463	36.329308	14.24145	-470.76355	-37.79771	26.369026	4.9285164	-95.1768	52.0456	48.7	311999	5.322335	11.443812	42.163044	-755.7396	-6.659557	17.90148	1671.91015958786
79	-38.398533	26.99764	22.569633	-144.93082	-38.714928	34.905643	20.077848	-147.68912	51.20767	54.675	315999	5.717167	11.6756935	44.909016	-1024.1755	-7.077309	20.718548	1693.7861802577972
80	-43.992443	39.76503	17.404934	-577.23724	-42.663048	24.91936	-1.4598399	-100.68591	48.95413	44.55	319999	6.210539	11.87873	44.35479	-865.50415	-7.626912	21.132042	1715.4225323200226
81	-49.40432	60.265804	2.6216912	-713.571	-41.26068	24.81117	6.3228955	-102.54732	46.979412	49.525	323999	6.839406	12.255165	45.92204	-890.3389	-8.2521715	22.920164	1736.6987278461456
82	-39.664288	40.373356	22.344347	-556.46545	-38.594707	24.93592	12.789976	-100.79931	52.601307	53.7	327999	6.7915177	12.207667	46.605278	-692.90247	-8.183437	20.938326	1758.2020876407623
83	-44.525032	52.440887	19.423172	-524.9198	-40.882713	27.790218	-4.118311	-138.28746	51.254837	50.275	331999	6.2562675	11.942536	44.02139	-883.0429	-7.621293	21.570662	1779.5374503135681
84	-40.618122	38.661118	13.872054	-394.8207	-34.067387	35.262913	4.409107	-195.4802	50.203125	53.975	335999	6.004419	11.740141	42.644554	-732.3069	-7.3421283	20.591106	1801.1230988502502
85	-39.33177	28.573135	17.373245	-139.59529	-43.197395	40.177906	-1.4390694	-236.98274	53.250835	53.4	339999	5.803505	11.700591	48.46972	-1141.5253	-7.161155	23.26071	1822.5131177902222
86	-39.818027	46.056488	21.810493	-700.506	-47.08146	33.506454	2.687794	-114.5671	51.079872	52.9	343999	5.63749	11.574542	52.964027	-605.12604	-6.9531894	21.803734	1844.3839075565338
87	-38.890656	47.60008	364.04495	-489.1699	-58.415478	88.691635	1.6917728	-581.98364	54.78157	59.025	347999	5.430069	11.626947	56.17413	-908.1503	-6.736671	20.15539	1866.4194536209106
88	-36.135117	35.786896	18.933632	-374.73578	-36.742416	31.979795	1.0890979	-128.93015	53.673332	50.45	351999	5.5847573	11.674057	52.035137	-607.8987	-6.931826	22.527617	1888.0212020874023
89	-42.10827	47.06656	124.68032	-594.3089	-45.329075	26.46855	0.13696702	-90.12841	58.518383	58.1	355999	6.1510186	11.823412	53.502415	-929.3528	-7.522144	21.561739	1909.434364080429
90	-39.225418	26.963402	15.513125	-119.40146	-39.07666	33.559208	13.833732	-116.45593	59.38148	60.75	359999	6.4456086	11.984404	52.84119	-647.9922	-7.811005	20.824894	1931.3039717674255
91	-43.76445	60.15026	19.61208	-711.40454	-43.67566	29.971724	11.678567	-113.77928	54.293514	57.925	363999	6.838145	12.127368	52.52683	-598.6574	-8.222284	24.797625	1952.5342810153961
92	-43.85989	43.66286	420.4241	-236.00642	-38.894096	31.058083	10.534728	-125.976074	56.94662	51.325	367999	7.281489	12.370165	50.81422	-858.8819	-8.661116	22.208801	1974.323444366455
93	-41.109108	41.21556	14.861209	-502.71155	-37.328636	23.29441	-6.2682486	-93.254616	53.673332	54.25	371999	7.0868545	12.234692	48.776093	-551.62244	-8.425794	22.190239	1996.151870250702
94	-35.60401	44.208874	23.29247	-659.562	-42.99777	65.7084	12.544948	-407.72348	54.46075	57.025	375999	6.8961363	12.125777	45.932453	-843.96576	-8.229181	20.76033	2017.2795972824097
95	-40.65283	51.797314	38.25684	-734.5911	-37.33326	25.640957	5.197245	-106.64202	55.75874	56.6	379999	6.4501486	11.846667	45.20758	-997.1373	-7.75526	23.354445	2039.356350183487
96	-40.443184	59.79029	24.162975	-591.4517	-23.597525	21.578598	4.5836134	-66.470184	53.21192	50.025	383999	6.0027575	11.564669	43.09893	-796.8567	-7.297042	26.879545	2060.787573814392
97	-34.890335	33.88651	31.197054	-432.81918	-45.544292	25.99115	5.4275303	-94.489586	52.07843	53.675	387999	5.8774805	11.433525	42.900055	-973.54364	-7.154377	25.272367	2082.737444162369
98	-36.953434	40.539406	7.5609636	-528.43915	-42.64538	28.310806	9.743171	-104.211525	56.035088	56.975	391999	5.5666914	11.414488	46.075027	-962.5433	-6.8194995	22.462471	2104.1403913497925
99	-44.116646	65.841415	23.151695	-787.1204	-44.797974	29.052244	-0.7039317	-146.61296	53.13245	53.65	395999	5.1847076	11.42875	44.46308	-943.40295	-6.4214425	21.896227	2125.8865988254547
100	-35.028793	47.206173	11.16834	-676.858	-30.870213	25.788969	11.9592285	-80.57517	56.81979	53.475	399999	5.217599	11.438043	42.013004	-770.95734	-6.455528	20.947813	2147.2971589565277
