Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-29.710762	69.38207	117.513626	-297.93787	29.946566	-0.08106712	0.21689533	0.50400805	-0.63376737	4000	2.7939677e-08	3465.0833	-0.02922186	-153.6997	0.9189419	0.009877243	0.174	79.0	2.1307692527770996
1	-16.97146	62.585155	90.386536	-240.6321	29.37594	-2.7156866	0.4177798	0.068985835	-3.140338	8000	-3.7252903e-09	2441.7754	-0.030692246	-56.320374	0.91923887	0.010577437	0.18625	79.0	4.082779407501221
2	-24.734873	69.00248	183.20454	-369.7153	28.02143	-4.3787947	0.58112323	2.2173936	-4.6773024	12000	3.3527613e-08	3076.9287	-0.025283545	-71.78754	0.9149563	0.015230735	0.174	33.0	5.820944786071777
3	-14.455912	50.24829	136.76775	-150.63919	28.57971	-6.151433	0.43335178	2.8471003	-6.2995615	16000	-4.4703484e-08	1545.407	-0.031679228	-31.389923	0.90838367	0.014059242	0.20225	79.0	7.842505216598511
4	-13.961924	52.678608	126.95987	-209.21716	28.021276	-7.055226	1.0722399	5.9559393	-7.3865137	20000	-1.3969839e-09	1565.3872	-0.030247416	-28.088577	0.906591	0.012480082	0.18450001	79.0	9.790216445922852
5	-19.578987	63.788265	92.59001	-287.14374	29.766918	-7.351594	2.6477242	7.443268	-8.30922	24000	-3.0733645e-08	2439.8755	-0.033265296	-62.15207	0.9100372	0.012596067	0.20075001	79.0	11.785818099975586
6	-7.128046	53.71098	176.16328	-184.68861	27.493055	-8.711298	3.1322584	8.807087	-9.76603	28000	1.1175871e-08	1870.5022	-0.033295475	-44.826813	0.9097955	0.015010287	0.209	62.0	13.623279571533203
7	-5.0676193	45.35937	105.612015	-163.54053	27.62676	-7.0284853	5.755656	9.375814	-10.351812	32000	4.656613e-09	1086.5214	-0.030687744	-50.968307	0.90856934	0.010589836	0.2005	79.0	15.523618221282959
8	8.882527	47.766766	147.36003	-121.55856	27.075863	-6.0501847	6.962564	9.877406	-10.897451	36000	2.7939677e-08	1220.4662	-0.032377556	-66.13579	0.90750134	0.015022407	0.20675	56.0	17.361223936080933
9	8.654366	55.086	183.50851	-144.13033	27.823944	0.31289726	8.652122	10.318769	-11.321107	40000	-9.313226e-10	1383.8446	-0.019062338	-57.003113	0.9031819	0.015928343	0.20425001	13.0	19.072527647018433
10	30.339653	53.967327	179.91853	-139.20512	28.550724	2.5520272	8.941138	11.034827	-12.034711	44000	-1.4901161e-08	1403.8324	-0.03202054	-73.12674	0.9010044	0.015173845	0.233	37.0	20.84022045135498
11	20.031616	59.00472	148.08739	-204.2904	29.132353	5.343584	9.061992	12.212891	-13.103251	48000	-1.8626451e-08	1403.8518	-0.013555225	-67.20532	0.9025751	0.016739286	0.18024999	10.0	22.610556602478027
12	27.202534	68.374146	178.12724	-303.85883	31.141733	5.25942	9.840399	13.20817	-14.035637	52000	-1.8626451e-09	1987.2377	-0.016906558	-95.826965	0.90238154	0.015282392	0.20275	13.0	24.271331071853638
13	46.708313	59.293583	212.23956	-83.38354	31.552	6.532217	10.584339	14.570324	-15.322205	56000	5.2154064e-08	1673.8878	-0.03442394	-105.75456	0.9034871	0.01506068	0.22225	55.0	26.127948999404907
14	53.25214	75.62596	216.3825	-268.17587	32.04132	11.44419	8.928086	16.254	-16.815706	60000	-4.4703484e-08	2472.732	-0.036830902	-122.12802	0.8987044	0.014447983	0.2405	79.0	28.019912481307983
15	63.0782	69.92415	224.29654	-175.96751	33.724136	13.69204	9.125788	18.394974	-18.740854	64000	-2.0489097e-08	2455.7302	-0.0241143	-129.95184	0.8974376	0.015423297	0.17275	25.0	29.72307825088501
16	75.5688	63.65932	230.8185	-108.88358	33.939655	15.453912	8.649075	20.357224	-20.46565	68000	-5.9604645e-08	2277.853	-0.017766098	-129.76593	0.89911866	0.015410308	0.17850001	14.0	31.366353750228882
17	95.243866	58.854706	254.92996	-43.54786	34.55752	18.40726	7.0743685	22.477417	-22.335915	72000	3.3527613e-08	2628.0308	-0.034792557	-184.88687	0.89784807	0.015016144	0.21775001	78.0	33.224303007125854
18	100.949165	65.05038	257.7419	-81.79859	35.169643	22.454262	5.5714545	24.899979	-24.46737	76000	-2.2351742e-08	2992.777	-0.014751713	-155.26431	0.8967372	0.01600032	0.15100001	11.0	34.85012078285217
19	107.72115	65.58301	260.19083	-98.48913	36.47222	22.57405	9.29455	27.213467	-26.506233	80000	4.0978193e-08	3092.1978	-0.0154009275	-157.15552	0.8963039	0.015369582	0.19125	12.0	36.51053810119629
20	121.39874	78.26382	343.7396	-199.24626	37.893204	24.00987	9.367045	29.31098	-28.349794	84000	3.3527613e-08	4379.289	-0.014600845	-340.7876	0.8936668	0.015989583	0.14075	11.0	38.16206192970276
21	122.03616	63.134254	256.45175	-83.9398	36.43925	26.587652	9.712576	31.621773	-30.40126	88000	-2.6077032e-08	3416.023	-0.022091689	-167.51166	0.89042264	0.015161682	0.1765	20.0	39.82391929626465
22	135.28711	74.17462	286.21542	-137.22658	36.462963	27.844048	10.727971	33.61937	-32.15172	92000	-4.4703484e-08	4296.752	-0.02152999	-217.76752	0.8882451	0.015042697	0.198	21.0	41.55893564224243
23	153.43573	62.970127	305.83185	-50.37029	36.90566	30.235224	11.397607	35.796047	-34.08153	96000	7.450581e-09	4838.2275	-0.022046886	-225.83014	0.8861281	0.01508217	0.16975	22.0	43.37032079696655
24	148.45259	61.456944	281.14243	-74.619995	36.766354	32.238804	11.63098	38.11699	-36.125656	100000	5.5879354e-08	4172.5176	-0.017880207	-176.47876	0.88456494	0.015157969	0.15875	18.0	45.133763790130615
25	147.32123	67.290375	291.4326	-77.385086	37.074768	33.7269	12.013649	40.101067	-37.87381	104000	0.0	4078.4639	-0.030993957	-160.31421	0.8820497	0.015275149	0.1975	39.0	46.929362535476685
