Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
13	-73.84201	29.77053	-7.5965753	-205.72458	-97.635574	116.70745	6.724632	-799.5485	43.194595	43.05	51999	40.118324	33.11083	142.06064	-636.32715	-43.664093	39.008743	265.0856554508209
14	-85.66147	38.776253	-9.523341	-259.39545	-74.49136	35.010326	-1.1024163	-156.14172	44.94663	52.275	55999	37.81088	33.841976	157.12097	-602.72675	-41.08867	35.868195	286.4375989437103
15	-84.29796	38.025955	-8.273128	-314.53488	-74.45571	33.617653	-15.107143	-187.47867	48.515152	44.425	59999	35.949936	35.741337	155.79951	-628.6625	-39.162663	35.994884	307.64172410964966
16	-78.43002	32.742893	-9.17169	-225.87935	-83.5187	34.56643	-17.928919	-189.87363	42.32979	42.925	63999	33.984734	36.74633	153.84605	-600.56995	-37.049763	32.737335	329.2530562877655
17	-90.94671	44.157272	-6.1071754	-533.5433	-107.22801	72.260475	-43.70581	-507.45682	50.018692	51.475	67999	30.91503	37.68156	153.27075	-567.69354	-33.824055	36.844788	350.28445267677307
18	-86.98062	52.119038	-4.151405	-773.4136	-104.08081	101.67015	-43.32806	-715.2439	44.071625	37.25	71999	27.998055	37.15913	149.32228	-587.05414	-30.705547	36.00205	371.3205885887146
19	-79.38822	50.747192	-13.9538555	-748.4139	-68.07408	24.09669	-21.812586	-119.92783	44.234806	38.275	75999	24.375385	35.37987	148.19336	-697.72546	-27.027987	36.395218	392.3038671016693
20	-77.28101	34.44047	-14.398989	-238.36143	-84.23098	31.893583	-20.159073	-180.92549	42.412235	40.375	79999	20.825342	32.295746	140.50354	-624.4052	-23.230082	33.515484	413.4091317653656
21	-78.45702	41.615776	-6.340745	-232.38759	-81.45018	67.5097	-10.907495	-442.82834	46.025864	49.625	83999	17.392141	29.40044	132.98047	-705.4326	-19.692673	31.224968	434.33724784851074
22	-75.66585	45.717762	8.922045	-557.04736	-82.125046	49.067722	-9.610616	-199.86304	46.745613	52.05	87999	15.110751	27.211836	123.826324	-771.64453	-17.343458	32.53958	455.6056957244873
23	-75.68785	54.15796	4.0826755	-748.34	-78.77476	96.38969	-13.078684	-649.1142	48.92073	44.0	91999	12.655788	24.233654	118.32695	-792.9452	-14.740671	27.209736	476.7609715461731
24	-68.4095	36.760414	-2.7288742	-205.98691	-65.11788	43.546425	-13.226698	-210.36836	47.701492	49.55	95999	11.055905	22.221706	107.92481	-732.40674	-13.140768	29.8737	498.7967507839203
25	-70.17685	45.75879	-2.7179866	-623.0495	-73.78384	61.802048	-29.582607	-423.619	48.560974	50.075	99999	10.563956	20.349192	102.713196	-717.9069	-12.632567	26.939068	519.6424911022186
26	-83.348076	197.21632	-10.452115	-3626.1963	-66.60411	24.514494	-2.2762501	-142.14915	48.201202	48.15	103999	9.811873	18.839964	97.24777	-750.6439	-11.8149605	24.770851	540.7332963943481
27	-63.38897	30.83747	-4.711052	-217.26419	-69.40534	29.888374	-23.725098	-152.4777	49.475155	45.7	107999	8.709487	18.209036	87.69045	-806.05914	-10.69914	26.112162	561.2843480110168
28	-68.03322	42.840103	-6.605065	-531.8023	-81.13588	33.61167	-20.79499	-181.44635	48.206585	46.3	111999	8.1984	16.610119	78.21646	-869.8946	-10.127887	24.207222	582.659795999527
29	-73.13599	34.204758	-2.6572635	-180.40503	-73.46083	36.514793	-14.599272	-169.85161	46.99706	41.65	115999	6.962259	15.470271	65.81323	-934.49774	-8.814037	21.199791	603.6261999607086
30	-72.97564	42.375427	-1.0361186	-541.94354	-84.14537	101.80224	-17.437971	-688.67053	48.326283	48.1	119999	5.7895517	14.382131	52.207508	-968.3023	-7.6141686	20.4102	624.829024553299
31	-72.64733	38.930664	-7.247123	-465.0913	-58.29539	30.897802	-7.4446115	-149.87703	47.61607	43.35	123999	4.269231	13.790974	49.121216	-1034.7812	-5.990783	18.735836	646.4241876602173
32	-68.06118	46.488445	3.2036974	-536.8824	-67.001236	31.709806	-1.5196457	-139.2601	50.39185	49.475	127999	2.9882176	13.083551	46.948597	-862.1569	-4.694608	18.159567	667.886677980423
33	-53.574783	41.82992	1.9154702	-639.83856	-63.740173	27.525023	-6.747575	-123.28057	47.876507	54.525	131999	2.9263182	13.2104025	45.596973	-911.5403	-4.613082	17.58438	689.482321023941
34	-54.47697	28.434465	-0.96973515	-169.51982	-62.98069	38.78399	-14.551421	-219.9954	51.439102	49.525	135999	2.3745766	13.095195	45.64555	-845.0755	-4.0199037	16.229635	710.6391868591309
35	-52.23499	25.837563	1.3421973	-144.50958	-44.523582	30.025158	17.845253	-113.76915	50.942493	53.075	139999	2.238187	12.837274	44.61974	-889.57135	-3.8544931	16.091345	732.0144348144531
36	-48.664932	29.209415	13.549432	-229.22646	-54.96471	31.038057	-1.7595265	-121.651924	46.630814	42.375	143999	2.9601622	13.263166	43.91921	-938.2792	-4.6358767	15.8529215	753.3773214817047
37	-53.326473	41.70952	27.580912	-442.7241	-46.09302	41.1634	3.2429132	-235.49251	50.191223	51.35	147999	3.8364472	13.067898	50.354153	-889.73157	-5.5329003	15.857866	774.7011053562164
38	-46.52339	28.661564	12.3673525	-132.52689	-60.256786	24.365477	-14.546049	-115.05784	51.974026	50.0	151999	4.307837	13.259255	51.543606	-949.42334	-6.013004	16.622625	796.7089250087738
39	-51.96925	31.319174	45.80767	-151.3467	-54.839043	28.208754	-1.7903348	-121.84957	53.203335	49.3	155999	4.435125	13.1650915	47.268238	-874.4226	-6.130253	16.731339	817.7173609733582
40	-42.75059	33.735607	18.917322	-355.29837	-50.669674	80.3575	23.182634	-521.1301	54.605442	48.9	159999	4.497844	13.144623	46.995026	-874.8488	-6.1598883	15.332628	839.3062694072723
41	-41.976368	27.431978	20.881086	-265.9533	-41.653908	24.151552	3.127198	-90.827095	51.150642	51.625	163999	4.4148655	12.97494	45.502308	-831.93854	-6.0771027	15.199539	860.9651348590851
42	-40.968796	30.784718	8.835697	-276.7872	-40.495308	22.327688	-3.1213632	-94.52064	52.94702	45.525	167999	4.7326922	12.831648	44.588123	-835.0831	-6.405821	14.019196	882.5565068721771
43	-40.36465	30.168736	10.668823	-317.9507	-39.120026	32.228363	-4.3419843	-156.17221	50.233437	51.7	171999	5.0181894	12.936422	45.621006	-798.7357	-6.6829605	14.631317	904.3778581619263
44	-50.114014	64.18276	10.94215	-782.82465	-71.85598	120.44668	3.2692485	-797.1441	53.77592	47.95	175999	5.1133113	13.057347	47.20714	-934.4653	-6.764712	15.271354	925.372439622879
45	-42.818348	27.675491	20.439058	-171.66388	-50.857906	65.15853	9.542793	-435.30313	54.074577	45.525	179999	4.7739944	12.959495	46.713463	-914.8752	-6.351796	14.946655	946.3739774227142
46	-42.017765	61.037827	17.55525	-805.1882	-30.841228	20.91313	13.3592	-85.142456	51.197453	50.25	183999	4.161774	12.623595	47.49109	-746.5171	-5.7165575	14.856611	967.9266295433044
47	-46.52115	43.186802	5.881108	-688.56775	-43.657887	21.084602	-3.5255122	-90.03365	48.938652	48.975	187999	4.1910243	12.771461	47.546448	-877.2358	-5.798624	20.272703	989.3660044670105
48	-44.53643	43.497616	15.650056	-522.4047	-44.309883	23.365494	9.631593	-101.67168	48.95107	54.65	191999	4.675632	12.782809	45.764206	-1004.6624	-6.2718782	17.050837	1010.6810457706451
49	-38.968044	25.644161	16.604847	-118.32453	-39.992104	25.364439	4.01829	-108.870674	51.83766	51.925	195999	4.966769	12.602596	42.17145	-914.3645	-6.5551724	17.611458	1031.7717061042786
50	-40.836502	27.429838	18.275242	-132.05682	-38.275593	27.860434	7.44463	-131.97952	54.569965	58.925	199999	4.8694057	12.246641	46.639797	-743.6775	-6.426624	17.214294	1053.949958562851
51	-44.64452	51.131817	12.204437	-626.5179	-37.84513	23.560171	14.123143	-93.624	54.10101	50.725	203999	4.9815445	12.443008	47.032204	-976.12946	-6.536899	17.111311	1075.2931678295135
52	-44.52257	67.76141	17.600464	-789.1129	-48.013386	27.551767	-6.6092095	-128.62196	51.45981	47.175	207999	5.1170006	12.686691	48.587624	-878.18384	-6.6949334	19.942122	1096.248283624649
53	-34.056694	28.435152	12.397701	-258.82797	-42.352715	31.63977	17.763348	-125.774956	52.79538	55.35	211999	5.010498	12.624639	48.12355	-1019.79266	-6.530225	19.912306	1118.0034067630768
54	-41.016647	54.746017	18.988089	-853.55505	-29.150867	24.142702	11.20193	-97.49703	53.0298	51.125	215999	4.6060343	12.594934	48.828537	-1130.6444	-6.1026597	22.05675	1139.8129487037659
55	-36.03853	46.173813	11.322121	-532.05865	-29.937073	23.225069	-2.8834174	-118.314384	50.987263	57.55	219999	4.474606	12.524362	47.45052	-853.1553	-5.9621367	17.005314	1161.2987267971039
56	-36.508064	35.61016	22.308205	-399.27292	-24.762716	22.139685	18.139988	-102.15219	52.299343	52.375	223999	4.306043	12.288521	47.18205	-995.0174	-5.7659316	19.753769	1182.765715122223
57	-36.14837	42.314934	28.122845	-641.0103	-28.944769	17.601254	6.518352	-64.43149	52.715687	49.825	227999	4.0477457	12.07972	46.17808	-896.4713	-5.49572	17.575693	1204.2488102912903
58	-38.26329	62.34656	20.76219	-635.0292	-57.139233	108.53364	7.0942807	-710.7923	56.345196	56.25	231999	3.6807492	11.697413	42.984753	-982.0766	-5.075925	17.35819	1225.7226576805115
59	-33.15411	23.153126	14.54274	-140.36356	-36.61956	24.089651	8.952708	-93.27756	51.669872	58.025	235999	3.869032	11.677232	39.83787	-1029.2092	-5.3105607	20.90257	1246.6770074367523
60	-37.022324	54.230534	22.981329	-793.9218	-47.106434	28.898115	7.819391	-105.23122	54.267796	63.15	239999	4.337382	11.578961	39.699764	-767.424	-5.769705	19.575651	1268.1304104328156
61	-34.0864	57.16546	27.022955	-688.13025	-26.867794	21.726313	8.704787	-93.08202	52.76744	56.2	243999	4.713115	11.949773	39.320274	-827.336	-6.168444	18.6491	1289.2901437282562
62	-32.225582	30.609898	23.574718	-324.34412	-23.408983	28.774342	27.590294	-113.37218	53.693333	52.35	247999	5.203365	12.012047	39.106293	-971.93427	-6.682152	23.667217	1310.933002948761
63	-30.896805	47.02422	23.24501	-622.1128	-27.489334	21.175863	6.2748756	-75.88028	53.908783	52.375	251999	5.61135	11.775907	38.70916	-767.79364	-7.039533	19.837732	1332.4452221393585
64	-33.837784	47.31825	23.030329	-524.27844	-31.333721	29.855423	2.5995317	-123.60087	54.328815	56.55	255999	5.40723	11.759934	38.571426	-845.90753	-6.8030415	18.102543	1353.8366389274597
65	-33.18691	37.121082	104.42995	-475.69208	-33.226734	21.69025	2.609338	-83.967995	53.936028	53.6	259999	5.6497674	11.88989	39.14884	-898.80707	-7.102324	23.589155	1375.351436138153
66	-32.704292	29.291515	26.26807	-136.14801	-28.24319	21.109236	9.898229	-79.21469	56.94643	48.425	263999	5.7668443	11.826376	40.276615	-933.353	-7.1931686	20.993319	1396.445615530014
67	-32.755135	25.25821	17.66356	-134.01724	-31.681759	23.90015	5.8909965	-84.347755	55.493057	52.175	267999	6.5473776	12.202457	43.470833	-793.94025	-8.024112	23.674368	1417.8254957199097
68	-35.637463	54.14172	20.589874	-635.1742	-31.381296	27.141375	4.970908	-125.05003	53.05298	53.125	271999	6.8307714	12.828516	48.41019	-1095.4325	-8.272038	20.470648	1438.94832777977
69	-39.823048	57.390377	18.083336	-710.8554	-25.974985	18.596931	4.4383864	-78.28059	52.76645	47.475	275999	6.72313	12.426444	46.627644	-971.9628	-8.163101	20.832653	1460.1244332790375
70	-30.240341	34.127903	30.342018	-402.98358	-24.773502	26.342657	20.498835	-98.13921	51.396774	51.225	279999	6.846292	12.365701	44.98754	-949.6063	-8.301569	21.46446	1481.962126493454
71	-30.270222	24.116875	21.98791	-106.92321	-34.062927	30.307074	14.370243	-116.22788	53.593334	49.325	283999	6.9912944	12.431268	43.83665	-897.9834	-8.456539	23.751045	1503.660876274109
72	-31.97568	25.24881	25.571419	-123.4078	-37.222004	28.391436	10.796228	-142.65297	54.589043	55.225	287999	7.608943	12.706011	43.268265	-957.8528	-9.075154	20.743984	1525.045119047165
73	-33.910583	39.736065	35.415592	-486.92358	-40.640285	24.077087	11.74013	-91.356026	57.210712	51.575	291999	7.87619	12.556143	43.49419	-865.56494	-9.33685	20.321524	1546.5632257461548
74	-34.194534	48.01064	20.055983	-684.13873	-32.744793	20.008886	12.377279	-80.940926	54.14527	57.775	295999	7.76975	12.543903	43.99144	-1002.6109	-9.21802	20.946444	1568.1000056266785
75	-28.36829	22.627937	38.066975	-115.734726	-25.583614	16.608418	18.819538	-58.214085	55.069202	53.9	299999	7.6367254	12.576575	42.652523	-837.7259	-9.0716915	18.942438	1589.1955227851868
76	-33.52921	50.922535	30.99341	-717.5669	-37.2761	65.003586	15.270858	-404.53528	54.931507	55.125	303999	7.2346582	12.103171	42.823532	-829.7864	-8.64124	19.13216	1611.2090628147125
77	-34.219276	52.756798	24.249718	-529.54767	-34.250446	22.652662	7.533373	-90.869156	54.870308	58.6	307999	7.269521	12.244348	41.36753	-1026.4471	-8.6997175	22.47134	1632.7726604938507
78	-32.392536	44.50357	18.483925	-646.1554	-42.7862	20.701223	3.7133853	-80.843605	55.804195	52.025	311999	7.8315864	12.492654	42.458412	-867.56757	-9.270841	20.906765	1653.8422765731812
79	-36.00861	33.452034	22.432817	-280.3755	-30.118708	20.552084	18.048138	-76.38944	54.5068	57.9	315999	7.855777	12.516287	45.428123	-1161.4564	-9.290231	19.479261	1675.2377543449402
80	-29.370918	34.735813	28.655846	-421.97693	-36.01561	27.00576	13.567205	-128.21855	55.42014	54.1	319999	7.8358326	12.354109	45.699066	-1090.4877	-9.243344	20.199318	1696.846534729004
81	-33.140415	27.842522	24.598974	-120.25196	-33.24092	24.90342	5.2959156	-97.32082	54.352543	49.125	323999	7.989742	12.530983	46.472347	-1135.6664	-9.418512	22.759377	1719.993311882019
82	-30.75918	29.377878	19.30372	-270.20316	-30.986578	17.923716	8.454779	-76.27006	51.834953	48.9	327999	8.6306095	13.094555	48.417053	-1205.1293	-10.082455	21.982046	1742.1920578479767
83	-33.14802	55.133152	24.773155	-758.96185	-26.41734	26.798939	9.656092	-101.14856	51.585762	48.85	331999	8.900753	12.771621	48.298725	-985.10944	-10.322078	19.497751	1764.9320559501648
84	-33.555126	49.046684	24.857298	-626.9557	-32.085308	20.056	19.781914	-81.74757	53.55853	58.75	335999	8.844991	12.999087	47.970963	-969.825	-10.256119	20.965836	1787.165718793869
85	-41.43333	71.71393	20.004238	-770.6794	-34.185333	24.792946	16.567413	-91.93006	56.239437	55.525	339999	8.930196	13.090465	47.112923	-1006.91113	-10.348945	21.568684	1809.9160890579224
86	-38.768078	65.11273	26.951666	-671.9992	-49.626175	92.88825	9.176573	-609.04004	54.050335	58.15	343999	8.663118	13.118395	47.033276	-1240.3611	-10.066634	21.306572	1832.2023854255676
87	-32.73098	39.55926	56.093407	-496.20474	-36.79284	24.046196	22.70127	-113.20604	58.025455	51.425	347999	8.546987	13.034008	47.845886	-1042.7678	-9.927343	19.922031	1853.9476976394653
88	-35.717037	27.41785	30.500916	-123.087494	-31.643269	33.30039	18.284271	-120.78302	55.3	54.475	351999	8.432076	12.862177	46.301212	-1113.2927	-9.822765	25.276949	1875.2389380931854
89	-32.01217	26.369484	22.946796	-109.270424	-27.43901	23.653578	9.891043	-130.1547	55.723778	55.55	355999	8.320927	13.019108	45.54805	-974.8899	-9.6924305	21.83725	1897.463529586792
90	-32.20758	30.069681	25.30324	-221.89348	-30.279613	78.88129	414.06946	-117.1819	53.73064	60.225	359999	8.336791	13.002687	46.77268	-1129.0022	-9.717336	25.927359	1918.6445145606995
91	-36.81643	44.324303	24.97286	-633.63904	-29.930744	28.991358	13.16462	-128.26942	55.694443	59.85	363999	8.130724	12.4597025	43.93957	-772.2174	-9.471203	23.335009	1941.0294740200043
92	-35.08298	38.773373	21.884068	-417.4387	-24.594706	16.378065	-1.8903576	-55.488846	54.982758	49.625	367999	8.1546135	12.662375	44.098892	-1031.4341	-9.514346	23.390375	1963.3664348125458
93	-33.98126	42.9975	23.217344	-564.77594	-30.802357	23.066572	6.6743526	-96.15794	55.15225	50.2	371999	8.176997	12.515968	41.604156	-1031.1052	-9.500428	22.417164	1985.5500130653381
94	-32.06901	26.382689	142.44485	-127.628105	-39.984566	113.2257	18.680712	-728.0394	52.201298	53.775	375999	8.086564	12.412662	42.886772	-1023.6159	-9.407241	21.18501	2006.8118472099304
95	-32.44573	28.893568	30.836166	-147.18187	-41.59781	94.81455	7.9446635	-619.535	52.857616	63.1	379999	7.9161386	12.473657	43.285297	-1098.0094	-9.221248	20.772617	2028.4002273082733
96	-29.61066	43.231396	26.094133	-469.248	-21.679129	22.39152	9.13498	-82.6772	57.398575	52.15	383999	8.002458	12.667045	43.96858	-970.467	-9.32064	19.828323	2049.718942642212
97	-27.071169	51.367012	257.61053	-763.6595	-30.426971	22.50337	8.750443	-73.592804	52.76159	51.35	387999	7.8146276	12.585779	43.57339	-844.1171	-9.101318	22.229343	2070.886689901352
98	-26.000935	48.780125	235.23973	-717.6314	-16.034765	16.295822	26.21625	-57.321983	52.96689	55.175	391999	7.310599	12.450307	42.495148	-1100.9767	-8.566965	21.003769	2092.417822122574
99	-32.474163	39.959366	93.94009	-394.69244	-40.920067	25.417986	12.960067	-90.58848	56.333332	58.475	395999	7.0732937	12.246355	42.643124	-1380.3124	-8.354609	25.113674	2114.285492181778
100	-36.376278	69.90774	28.357634	-723.9333	-31.636057	24.751184	4.2385225	-130.41306	56.40636	51.625	399999	7.4129686	12.044551	42.913754	-1028.4656	-8.708756	23.400547	2135.5021555423737
