Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-18.41243	8.937857	0.18220894	-40.837894	22.40678	0.12126645	0.17643523	0.72339493	-0.36891276	4000	8.940697e-08	166.2884	-0.03444645	-87.30631	0.91894364	0.015678208	0.22025	9.0	2.453125238418579
1	-16.957111	9.618684	6.80195	-50.699104	22.422857	-5.34215	0.46337608	1.9671639	-5.5368714	8000	-3.7252903e-09	74.63786	-0.036454555	-12.306818	0.916827	0.01536958	0.30725	15.0	4.982093572616577
2	-14.961217	9.897063	18.07965	-40.566948	24.006098	-7.2475696	0.77754223	4.0619493	-7.474261	12000	2.9802322e-08	54.510834	-0.03417568	-1.3024473	0.9132996	0.015058965	0.229	14.0	7.477591276168823
3	-11.1398735	10.19067	18.762943	-46.927853	24.961784	-7.8701396	0.593549	1.1432325	-8.066828	16000	2.6077032e-08	56.82842	-0.049030546	-4.715909	0.909937	0.015158785	0.25	33.0	10.046743631362915
4	-10.45647	11.833188	34.758545	-45.8448	26.013159	-6.055758	1.3574855	5.781517	-7.293377	20000	-1.6763806e-08	65.1485	-0.031194743	-8.844852	0.90329033	0.01666131	0.254	11.0	12.562455654144287
5	-6.1419625	11.4754305	23.89988	-33.64075	27.6993	-4.3539696	2.5521898	4.8969274	-7.7624526	24000	-2.3748726e-08	54.288452	-0.025664303	-7.174899	0.90110993	0.015034925	0.24675	11.0	14.972395658493042
6	-5.016161	11.592747	28.243004	-53.958485	27.226027	-2.970764	2.72561	5.8894906	-7.8622417	28000	0.0	52.30599	-0.024402454	-5.4271054	0.89859104	0.016655913	0.19475001	8.0	17.44506597518921
7	-1.4235063	11.463542	42.39039	-22.479248	31.165354	-0.9810659	3.0261536	7.287024	-7.7936935	32000	1.4901161e-08	55.03573	-0.042598806	-7.626303	0.89653474	0.0150211025	0.2095	23.0	19.964372634887695
8	0.8776033	12.779113	32.24135	-32.097336	30.84375	0.10950715	3.1608453	7.2546225	-8.084038	36000	1.1175871e-08	63.000156	-0.03899517	-11.79289	0.89062256	0.015187108	0.24249999	19.0	22.48376202583313
9	3.4954455	12.581528	52.294006	-23.033949	34.32174	1.2423965	3.9863505	8.152264	-8.477774	40000	-1.4901161e-08	69.097046	-0.041370265	-15.676928	0.886667	0.015069362	0.2475	23.0	25.037832975387573
10	5.6560225	13.584893	55.650276	-27.081755	33.372883	2.7813084	4.2015505	8.707716	-8.574631	44000	5.029142e-08	66.12604	-0.020525917	-9.95605	0.8825545	0.015217541	0.20025	8.0	27.541706800460815
11	5.0655317	12.572099	36.2139	-21.616144	35.609093	4.242881	4.250204	9.484229	-9.310192	48000	1.4901161e-08	61.2593	-0.04428535	-13.708123	0.8811996	0.015348718	0.2375	26.0	30.165626049041748
12	10.978435	14.649178	62.617702	-14.697019	37.41346	3.429523	4.260144	9.637056	-9.559681	52000	1.8626451e-09	96.5717	-0.032368418	-26.799316	0.8756537	0.015148123	0.18924999	16.0	32.709969997406006
13	9.197826	15.089096	51.397503	-53.327892	37.009525	5.650754	4.8027554	11.1916065	-10.577568	56000	-1.6763806e-08	67.65146	-0.024837071	-11.743664	0.8726288	0.016140202	0.20875001	12.0	35.200493574142456
14	11.61769	13.390843	42.731216	-24.341808	37.514286	6.24262	5.15574	12.029032	-11.0266075	60000	-5.5879354e-09	65.91371	-0.019223973	-10.793131	0.8700585	0.015144609	0.21825	9.0	37.70797657966614
15	11.567016	14.104188	51.640953	-28.260952	37.686275	5.757482	5.358744	12.770822	-11.824628	64000	-2.2351742e-08	71.01996	-0.020433268	-17.12983	0.86799824	0.015128506	0.19975	10.0	40.23779320716858
16	15.880416	15.371875	61.358257	-24.323206	41.229168	8.06311	4.535133	13.155792	-12.453477	68000	-2.6077032e-08	81.41654	-0.018190082	-18.835377	0.86574024	0.016326083	0.176	8.0	42.764336347579956
17	17.99376	16.41782	58.712376	-27.301771	40.65625	8.359168	6.395649	14.765593	-14.228468	72000	3.3527613e-08	84.822716	-0.040943094	-24.500435	0.86380637	0.015172897	0.24075001	25.0	45.376174449920654
18	21.71366	18.76349	62.389576	-28.744007	42.75	10.361654	6.5808406	17.000114	-14.157871	76000	2.0489097e-08	100.38029	-0.03590877	-27.40472	0.8584873	0.015510716	0.2215	22.0	48.01912999153137
19	24.874485	15.835897	74.29206	-11.954922	43.322224	12.919973	7.110623	19.543917	-18.070904	80000	-1.6763806e-08	75.56136	-0.044649854	-17.562027	0.8553914	0.015349472	0.2405	30.0	50.623390197753906
