Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0,0.065342,0.082685,0,0,0,15,1.3237,-1.41E-09,-6.3E-10,-0.32256,0.044458,1.4735,0,0,0,0,0,0,package://ballfootnew/meshes/base_link.STL,0.79216,0.81961,0.83333,1,0,0,0,0,0,0,package://ballfootnew/meshes/base_link.STL,,base_link-1,base_c,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
flthigh,0.1305,-0.11721,-0.041995,0,0,0,2.1812,0.058371,-0.059183,-0.00124,0.07111,0.00111,0.12702,0,0,0,0,0,0,package://ballfootnew/meshes/flthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfootnew/meshes/flthigh.STL,,thigh-1,flhip_c,flhip_l,flhip,revolute,-0.34,0.365,0.095,1.5708,0,-1.5708,base_link,0,0,1,0,0,-0.78,0.78,,,,,,,,
flcalf,-0.16686,-0.16686,-0.035,0,0,0,0.91329,0.019178,0.018574,2.0015E-11,0.019178,-2.0015E-11,0.037323,0,0,0,0,0,0,package://ballfootnew/meshes/flcalf.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://ballfootnew/meshes/flcalf.STL,,calf-1,flknee_c,flknee_l,flknee,revolute,0.41662,-0.3742,0,0,0,0,flthigh,0,0,1,0,0,-0.78,0.78,,,,,,,,
frthigh,0.1305,-0.11721,0.041995,0,0,0,2.1812,0.058371,-0.059183,0.00124,0.07111,-0.00111,0.12702,0,0,0,0,0,0,package://ballfootnew/meshes/frthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfootnew/meshes/frthigh.STL,,thigh-2,frhip_c,frhip_l,frhip,revolute,0.340000000000517,0.364999999999517,0.0950000000000003,1.5707963267949,0,-1.57079632679631,base_link,0,0,-1,0,0,-0.78,0.78,,,,,,,,
frcalf,-0.16686,-0.16686,0.035,0,0,0,0.91329,0.019178,0.018574,2.0015E-11,0.019178,-2.0015E-11,0.037323,0,0,0,0,0,0,package://ballfootnew/meshes/frcalf.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://ballfootnew/meshes/frcalf.STL,,calf-2,frknee_c,frknee_l,frknee,revolute,0.416624381830958,-0.374197974959744,0,0,0,0,frthigh,0,0,-1,0,0,-0.78,0.78,,,,,,,,
blthigh,0.1305,-0.11721,-0.041995,0,0,0,2.1812,0.058371,-0.059183,-0.00124,0.07111,0.00111,0.12702,0,0,0,0,0,0,package://ballfootnew/meshes/blthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfootnew/meshes/blthigh.STL,,thigh-3,blhip_c,blhip_l,blhip,revolute,-0.340000000000305,-0.214999999999519,0.0950000000000004,1.5707963267949,0,-1.57079632679631,base_link,0,0,1,0,0,-0.78,0.78,,,,,,,,
blcalf,-0.16686,-0.16686,-0.035,0,0,0,0.91329,0.019178,-0.018574,2.0015E-11,0.019178,-2.0015E-11,0.037323,0,0,0,0,0,0,package://ballfootnew/meshes/blcalf.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://ballfootnew/meshes/blcalf.STL,,calf-3,blknee_c,blknee_l,blknee,revolute,0.41662,-0.3742,0,0,0,0,blthigh,0,0,1,0,0,-0.78,0.78,,,,,,,,
brthigh,0.1305,-0.11721,0.041995,0,0,0,2.1812,0.058371,-0.059183,0.00124,0.07111,-0.00111,0.12702,0,0,0,0,0,0,package://ballfootnew/meshes/brthigh.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://ballfootnew/meshes/brthigh.STL,,thigh-4,brhip_c,brhip_l,brhip,revolute,0.339999999999695,-0.215000000000482,0.0950000000000006,1.5707963267949,0,-1.57079632679631,base_link,0,0,-1,0,0,-0.78,0.78,,,,,,,,
brcalf,-0.16686,-0.16686,0.035,0,0,0,0.91329,0.019178,-0.018574,2.0015E-11,0.019178,-2.0015E-11,0.037323,0,0,0,0,0,0,package://ballfootnew/meshes/brcalf.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://ballfootnew/meshes/brcalf.STL,,calf-4,brknee_c,brknee_l,brknee,revolute,0.416624381830958,-0.374197974959743,0,0,0,0,brthigh,0,0,-1,0,0,-0.78,0.78,,,,,,,,
