Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-185100.06	11732.779	-170976.75	-203063.62	1000.0	-0.07244394	0.062147208	0.30554518	-0.5756105	4000	1.1175871e-08	296454140.0	-0.024176672	-179732.0	0.9189396	0.015183738	0.146	28.0	2.097827434539795
1	-165937.55	13690.733	-147096.81	-181861.6	1000.0	-5.586124	0.042089123	-4.7743664	-5.6361947	8000	0.0	237968130.0	-0.030450175	-86748.0	0.9193952	0.014642658	0.19675	79.0	4.350855588912964
2	-168464.58	11504.048	-153994.88	-181812.97	1000.0	-8.549883	0.31359026	6.117	-8.577631	12000	7.4505806e-08	250123550.0	-0.012490207	-84800.0	0.9212451	0.015327362	0.15375	9.0	6.306632041931152
3	-156237.12	6055.1914	-148242.89	-164928.02	1000.0	-11.392045	0.015948044	-10.932683	-11.402206	16000	-8.568168e-08	210488060.0	-0.025070356	-71760.0	0.9216006	0.015057954	0.1625	46.0	8.347910165786743
4	-152246.56	9416.249	-142586.4	-164690.89	1000.0	-14.003953	0.011430552	-13.447928	-14.010299	20000	-1.1920929e-07	215285090.0	-0.031723566	-71028.0	0.91380745	0.009804601	0.17825	79.0	10.556087732315063
5	-157154.11	10843.43	-138424.2	-164282.06	1000.0	-16.597145	0.031057017	-15.080778	-16.602375	24000	-1.3783574e-07	225837090.0	-0.018088069	-73356.0	0.9083357	0.015796352	0.19075	12.0	12.562031507492065
6	-141628.89	8675.025	-132925.22	-155859.81	1000.0	-19.233488	0.008088657	-18.885134	-19.236235	28000	-4.4703484e-08	175302750.0	-0.031416245	-62540.0	0.90645206	0.012291495	0.2075	79.0	14.82805585861206
7	-139316.28	15612.751	-126648.484	-165138.69	1000.0	-21.691246	0.043139745	-18.966688	-21.694204	32000	-2.2351742e-08	179743980.0	-0.009049315	-58898.0	0.8917729	0.015429116	0.19725	11.0	16.789711713790894
8	-149892.84	17440.727	-132558.62	-172637.56	1000.0	-24.087357	0.004229881	-23.912125	-24.089584	36000	-4.8428774e-08	200586160.0	-0.014798414	-66108.0	0.892193	0.015533384	0.162	9.0	18.841183185577393
9	-130485.36	15904.744	-118388.95	-157851.69	1000.0	-26.625532	0.05880047	-23.52718	-26.628283	40000	-5.9604645e-08	160043790.0	-0.025339235	-54868.0	0.8915747	0.015041341	0.22099999	74.0	21.067278385162354
10	-119819.81	7435.0254	-110351.81	-127376.625	1000.0	-28.974054	0.0013931538	-28.929766	-28.975245	44000	-2.9802322e-08	121196520.0	-0.010567442	-45240.0	0.88023996	0.015105741	0.151	9.0	23.012861251831055
11	-123028.91	2940.9976	-120466.45	-127665.336	1000.0	-31.12922	0.000985649	-31.098019	-31.1303	48000	3.2782555e-07	131628100.0	-0.01911522	-49042.0	0.87888026	0.015038417	0.18725	23.0	25.048290729522705
12	-116970.45	8230.96	-109821.36	-130982.414	1000.0	-33.37842	0.0008318227	-33.359177	-33.379166	52000	-7.4505806e-08	110284340.0	-0.026942065	-43490.0	0.87428206	0.012528134	0.19725001	79.0	27.283354997634888
13	-122413.266	13076.519	-110977.33	-143256.33	1000.0	-35.531246	0.009003734	-35.013752	-35.532276	56000	-1.4901161e-08	122937570.0	-0.016699525	-47368.0	0.8608595	0.01571881	0.2105	11.0	29.235463857650757
14	-117633.25	5933.3687	-108182.25	-123027.58	1000.0	-37.784824	0.001029787	-37.72641	-37.78534	60000	1.4528632e-07	114493150.0	-0.021746926	-46638.0	0.86029047	0.0154169295	0.16874999	31.0	31.255798816680908
15	-112289.7	2262.8066	-108397.266	-114018.03	1000.0	-40.046097	0.0004906512	-40.038315	-40.04654	64000	-1.4156103e-07	106523810.0	-0.027540505	-43948.0	0.8515712	0.010550731	0.21125	79.0	33.47235107421875
16	-110326.07	4453.2324	-103796.75	-115826.3	1000.0	-42.26138	0.0006533665	-42.24584	-42.26195	68000	-3.7252903e-09	106472500.0	-0.024191454	-43750.0	0.83634377	0.013581147	0.19925	79.0	35.61820650100708
17	-112752.08	3174.211	-108073.125	-116900.31	1000.0	-44.48609	0.0005751793	-44.469196	-44.486553	72000	-3.6135316e-07	101580060.0	-0.02828835	-43390.0	0.81968856	0.015051785	0.19725	75.0	37.8184175491333
18	-106314.055	2529.0488	-103824.195	-109916.15	1000.0	-46.719845	0.00047696038	-46.708366	-46.720303	76000	2.3283064e-08	95558410.0	-0.02051523	-41132.0	0.8090809	0.015202654	0.17	22.0	39.82994842529297
19	-106163.34	6994.7573	-95245.664	-114740.586	1000.0	-48.914467	0.00048418198	-48.904907	-48.914925	80000	1.0430813e-07	90958400.0	-0.028878346	-39780.0	0.80407244	0.015074899	0.197	56.0	41.946414947509766
20	-104821.56	4799.681	-99690.7	-111938.375	1000.0	-51.08921	0.0005851583	-51.069447	-51.089592	84000	1.6763806e-07	89514690.0	-0.010445962	-39666.0	0.789677	0.015581877	0.13525	8.0	43.884491205215454
21	-102556.32	2077.5251	-100736.375	-105972.63	1000.0	-53.276466	0.00030823372	-53.27203	-53.276768	88000	-3.9488077e-07	86438110.0	-0.018584937	-39076.0	0.7888411	0.015392095	0.17125	20.0	45.908913135528564
22	-98430.8	3353.9165	-93372.984	-102758.01	1000.0	-55.46503	0.00028476008	-55.456882	-55.465267	92000	2.3841858e-07	81628860.0	-0.027932754	-37704.0	0.7852656	0.012470711	0.20475	79.0	48.24347162246704
23	-93235.03	3118.176	-89228.65	-97941.16	1000.0	-57.632286	0.0004888184	-57.62147	-57.632626	96000	1.15484e-07	71884960.0	-0.018501826	-33532.0	0.7656401	0.015290738	0.19150001	14.0	50.2276828289032
24	-94975.47	2317.4446	-91171.15	-97401.58	1000.0	-59.699703	0.00038854821	-59.688156	-59.699932	100000	-8.381903e-08	73692200.0	-0.018648965	-35233.0	0.76356095	0.016164552	0.17675	15.0	52.267919301986694
25	-96021.02	2100.1472	-92972.125	-98828.12	1000.0	-61.826683	0.00034990875	-61.82037	-61.826954	104000	8.8475645e-08	77946670.0	-0.019161358	-37114.0	0.7584541	0.015325252	0.23375	21.0	54.25105857849121
26	-91260.5	1028.2108	-89628.19	-92393.15	1000.0	-64.02648	0.0003026181	-64.02233	-64.02673	108000	4.861504e-07	68513550.0	-0.015547654	-33779.0	0.752702	0.015170135	0.18475	16.0	56.19453263282776
27	-102124.81	8935.751	-88555.77	-113664.94	1000.0	-66.14996	0.0005814295	-66.130165	-66.150276	112000	-7.0780516e-08	82648100.0	-0.013577724	-39483.0	0.74679345	0.016041864	0.24450001	7.0	58.14008831977844
