Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-195194.94	11577.073	-184212.23	-212787.45	1000.0	0.16777861	0.10517541	0.54360473	-0.21148376	4000	-1.3411045e-07	354202050.0	-0.02435399	-188160.0	0.9189396	0.015022682	0.14425	32.0	3.8028717041015625
1	-209512.1	24045.146	-176096.0	-243393.16	1000.0	-5.181353	0.16398646	3.8463924	-5.2407837	8000	-2.9802322e-08	425359420.0	-0.02615279	-123880.0	0.9160087	0.015264656	0.1585	34.0	7.7535459995269775
2	-167499.8	7819.2827	-157725.8	-177125.25	1000.0	-8.4604025	0.013871915	-8.100818	-8.475419	12000	6.7055225e-08	247270850.0	-0.030219812	-75804.0	0.91972244	0.0150185805	0.193	63.0	11.763732433319092
3	-158644.42	11376.496	-144780.62	-175914.55	1000.0	-10.993798	0.0069559524	-10.690681	-11.00056	16000	3.3527613e-08	214584130.0	-0.023644734	-65916.0	0.91695315	0.015207282	0.18599999	25.0	15.804100036621094
4	-152486.16	8677.389	-143485.03	-166342.92	1000.0	-13.366604	0.076087974	-8.746229	-13.372929	20000	1.0803342e-07	207661550.0	-0.022875383	-65032.0	0.9163422	0.015331548	0.16875	30.0	19.566347122192383
5	-141105.31	12632.153	-130067.69	-162525.72	1000.0	-15.752286	0.0039705606	-15.633187	-15.755584	24000	4.4703484e-08	167859710.0	-0.028831752	-54500.0	0.9178654	0.012356175	0.19125	79.0	23.363982677459717
6	-136340.0	11403.195	-124808.67	-155093.72	1000.0	-17.979555	0.014795037	-17.1097	-17.982367	28000	-1.8626451e-07	156058530.0	-0.026234675	-51542.0	0.90506095	0.015122113	0.18175	35.0	26.876771926879883
7	-137482.47	15268.182	-120974.945	-161446.39	1000.0	-20.173023	0.002552662	-20.045458	-20.17503	32000	-1.4901161e-08	167944930.0	-0.012595423	-56394.0	0.9006225	0.017714273	0.18725	9.0	30.388099908828735
8	-120987.22	5884.205	-112240.58	-127089.71	1000.0	-22.486813	0.0012430274	-22.473415	-22.48831	36000	-1.5646219e-07	125895950.0	-0.024239672	-45514.0	0.89944094	0.010919917	0.1575	79.0	34.354464530944824
9	-129145.97	14270.565	-114132.71	-149812.27	1000.0	-24.611668	0.0033277532	-24.425295	-24.613087	40000	7.450581e-09	152930110.0	-0.012255918	-52668.0	0.89571834	0.015420158	0.222	8.0	37.946298122406006
