Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-22.86933	7.924477	-2.5748315	-47.835747	17.671112	-0.17043304	0.09680556	0.13757505	-0.49176127	4000	-7.450581e-09	235.85942	-0.037336655	-74.59201	0.9189422	0.005033773	0.2255	79.0	1.6543748378753662
1	-21.860428	7.1965046	-5.9935226	-52.333286	17.700893	-3.2038589	0.8434173	3.0927444	-3.7935104	8000	4.656613e-10	147.19223	-0.0383789	-33.26094	0.90346557	0.009344503	0.24900001	79.0	3.2196834087371826
2	-18.658728	7.199973	1.8254637	-42.919167	17.895927	-5.3112698	0.3567981	0.8206248	-5.457051	12000	5.029142e-08	88.71506	-0.04139007	-14.1945095	0.8891331	0.0060713235	0.26424998	79.0	4.874838829040527
3	-17.144537	6.5815573	-0.15637709	-38.86714	18.282408	-6.474521	0.6181333	5.415686	-6.6259665	16000	-3.7252903e-08	62.32905	-0.041180443	-8.071892	0.8721069	0.00967006	0.251	79.0	6.457107067108154
4	-14.77384	7.9088035	8.942876	-41.066387	18.304148	-7.41258	0.48626593	2.8516753	-7.5463777	20000	1.6065314e-08	49.686905	-0.04342501	-3.435238	0.85572565	0.013331547	0.278	79.0	8.040199041366577
5	-12.245255	6.165462	5.3835597	-29.07977	18.856459	-7.8183565	1.0269022	4.662665	-8.125605	24000	9.313226e-09	26.6868	-0.041625354	-1.6306248	0.8375193	0.013566308	0.269	79.0	9.66557765007019
6	-10.117909	7.0732784	27.30609	-29.006401	20.045685	-7.835485	1.4735363	2.6431475	-8.425176	28000	-7.450581e-09	33.08078	-0.01938706	-0.90442085	0.8186726	0.015011322	0.22049999	11.0	11.044929027557373
7	-8.800039	7.2576666	17.828928	-28.115597	21.378378	-7.7937694	1.1985304	1.0655036	-8.350958	32000	2.7939677e-08	32.69329	-0.01821183	-4.6317325	0.81615126	0.016030377	0.22174999	11.0	12.449788093566895
8	-6.3444633	9.084301	34.27815	-33.70218	23.831326	-6.5696306	2.3455734	4.9403696	-8.058156	36000	1.3038516e-08	47.667404	-0.01430222	-6.2865496	0.8116446	0.015811171	0.24	9.0	13.865749597549438
9	-5.37787	8.465116	24.625624	-26.059265	26.10596	-4.588393	2.9180925	6.07223	-8.000512	40000	7.450581e-09	39.039085	-0.01655646	-2.818296	0.8075355	0.015712608	0.20575	10.0	15.268471717834473
10	-1.5114052	11.380184	40.94341	-27.150875	29.84091	-3.2241728	3.3072715	5.8467126	-8.095193	44000	-7.450581e-09	60.28235	-0.032228515	-7.732332	0.8032136	0.01502602	0.21325	38.0	16.736399173736572
11	3.2801173	12.664772	53.6315	-28.067553	32.661156	-0.7361205	3.7534463	6.714016	-8.232776	48000	-2.2351742e-08	69.39882	-0.015384823	-11.706962	0.7909255	0.015039631	0.18575001	10.0	18.147188663482666
12	6.5033255	11.577791	44.584694	-20.106577	35.28829	2.4869514	3.6373353	7.5795403	-8.242685	52000	-3.1664968e-08	52.901146	-0.03307124	-3.4966736	0.7883627	0.013135582	0.2185	79.0	19.811395406723022
13	8.478586	11.65175	51.38087	-13.814028	37.49524	3.398141	3.239567	7.7437773	-7.2570524	56000	-3.7252903e-09	62.606323	-0.027712513	-4.189575	0.7803845	0.015127555	0.17899999	29.0	21.39719533920288
14	13.825597	11.223115	50.82401	-14.2552	40.479168	4.3130994	2.7595341	7.9726844	-7.525136	60000	-7.450581e-09	59.745007	-0.03155191	-8.859814	0.77475166	0.012259256	0.20549999	79.0	23.0322368144989
15	15.804293	12.413802	56.828396	-16.323326	43.122223	6.093161	3.1266792	8.505337	-7.003882	64000	0.0	76.56715	-0.030112922	-6.7179585	0.7629534	0.01194552	0.1915	79.0	24.680249214172363
16	17.267006	16.249212	97.04649	-8.061011	42.489132	7.15967	3.7193234	9.42961	-7.1575146	68000	1.4901161e-08	108.33928	-0.029509928	-7.19991	0.75521904	0.015041564	0.189	60.0	26.245260000228882
17	22.267046	15.231796	73.52351	-4.537024	46.634148	7.7619085	3.7879524	10.571891	-3.9746547	72000	-2.9802322e-08	103.851944	-0.025137678	-10.097109	0.7455939	0.015087903	0.1655	40.0	27.791399002075195
18	25.903528	16.001625	79.247604	-6.0075593	48.19512	9.149147	4.185443	11.9324665	-6.1832223	76000	2.9802322e-08	113.7725	-0.026875908	-10.907402	0.7369845	0.015521308	0.17475	34.0	29.36476230621338
19	26.092936	14.196594	71.80496	-0.8412363	48.666668	11.026885	4.2009535	13.389167	-7.110696	80000	9.313226e-09	99.522	-0.023457045	-5.243494	0.72779983	0.01536558	0.1605	34.0	30.913586378097534
20	26.515467	13.697289	67.53431	2.1234913	50.883118	11.332281	4.99076	14.333129	-6.736283	84000	-9.313226e-09	89.20548	-0.029975466	-6.2388506	0.72307056	0.015037568	0.19275	52.0	32.474141120910645
21	29.214176	14.984699	84.677284	4.52372	53.291668	12.171076	4.7893476	15.010226	-9.852468	88000	0.0	107.76448	-0.0067707375	-13.286527	0.71340734	0.015730914	0.201	7.0	33.92147755622864
22	36.90572	18.412485	88.016205	-4.627763	58.784615	13.379849	4.7417254	15.912822	-10.820299	92000	-1.1175871e-08	156.06282	-0.024165303	-21.14308	0.71228033	0.015038716	0.14649999	37.0	35.485620737075806
23	35.17566	18.231573	81.65497	-6.9561186	53.51389	15.030825	5.0698824	17.76009	-8.077791	96000	1.4901161e-08	139.11205	-0.027908694	-24.90423	0.70811826	0.015080995	0.18875	62.0	37.08275485038757
24	35.556026	18.484858	99.30895	-9.211942	55.714287	14.484629	6.5286736	19.260155	-11.442901	100000	-2.9802322e-08	126.628044	-0.02947549	-18.664185	0.701697	0.015145956	0.1905	63.0	38.72825217247009
25	34.61219	16.678595	71.343864	-2.2560377	56.794117	14.421634	7.476049	20.524073	-7.395503	104000	7.450581e-09	116.78	-0.02810606	-14.687147	0.69637614	0.01506726	0.185	59.0	40.34522199630737
26	37.56087	15.5710745	92.80593	14.871176	57.441177	14.144397	7.887606	21.487185	-12.133896	108000	-1.1175871e-08	86.50339	-0.026111724	-16.703253	0.6900355	0.015011948	0.17625001	41.0	41.89866662025452
27	37.527184	16.28881	75.11366	-7.589151	56.666668	15.630085	8.219648	22.479382	-11.355029	112000	2.2351742e-08	77.38466	-0.027469965	-10.3614645	0.6851022	0.015041356	0.177	46.0	43.48534560203552
28	37.112484	18.77785	100.16372	5.099701	54.183098	16.260847	8.574412	23.364609	-11.590833	116000	1.8626451e-08	105.18094	-0.020021938	-13.06135	0.6758639	0.01517117	0.1335	24.0	44.97568917274475
29	39.964455	19.681269	79.40448	-12.358272	57.04348	15.965903	8.875099	24.240746	-9.416554	120000	2.0489097e-08	94.10022	-0.03099607	-15.849825	0.66989833	0.009917766	0.19775	79.0	46.623290061950684
