Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-34.37341	8.773916	-13.115672	-71.98524	19.949495	0.09488947	0.08138083	0.36515164	-0.17921546	4000	-3.3527613e-08	438.73343	-0.022322323	-113.99485	0.91894335	0.015847817	0.059249997	9.0	2.018665075302124
1	-33.448677	9.509629	-15.055446	-86.95797	20.307692	-3.3311222	0.5555975	2.698524	-3.4735096	8000	-5.2154064e-08	318.11163	-0.02469967	-43.632164	0.9172369	0.015357411	0.095	16.0	4.056505441665649
2	-31.84654	8.375282	-8.637379	-59.4563	20.030457	-5.01173	0.24767052	2.9521601	-5.043113	12000	6.519258e-09	240.6008	-0.053825162	-29.99081	0.9130665	0.015028145	0.17725	70.0	6.227618217468262
3	-30.469759	8.493788	-9.565123	-54.50596	20.53886	-6.3340135	0.18516232	1.2730712	-6.3516474	16000	-4.9360096e-08	196.7301	-0.024261547	-22.722961	0.8988067	0.015481773	0.08175	13.0	8.221069812774658
4	-28.647915	8.123917	-3.9401271	-61.056305	20.36598	-7.4878407	0.3733903	6.571414	-7.513381	20000	4.656613e-09	146.95462	-0.022790615	-15.130997	0.8963144	0.015951492	0.133	15.0	10.22538685798645
5	-27.939518	8.979153	-7.2926683	-78.47013	20.54404	-8.475905	0.2411176	1.2213068	-8.493784	24000	0.0	133.61188	-0.030643415	-11.569448	0.8927541	0.015862709	0.117	20.0	12.24539041519165
6	-27.41882	8.0540085	-7.960732	-53.581734	20.507772	-9.367207	0.15398379	-2.5347528	-9.378226	28000	-9.2200935e-08	104.88484	-0.025189664	-7.923271	0.8868609	0.015643165	0.098	13.0	14.250685453414917
7	-25.8943	7.429364	-9.724048	-50.678066	20.340206	-10.11192	0.40842947	4.9700146	-10.136213	32000	0.0	79.431015	-0.016183939	-4.4114437	0.8826604	0.015946295	0.08975	9.0	16.222882509231567
8	-25.940748	7.339784	-12.769154	-56.838604	20.595856	-10.649898	0.7323225	8.8138485	-10.715486	36000	-1.21071935e-08	76.18741	-0.017073771	-3.8245907	0.87994385	0.016103592	0.097	10.0	18.243274450302124
9	-24.096043	6.741212	-7.1622834	-45.26266	20.42268	-11.179575	0.7197163	8.950995	-11.242727	40000	9.313226e-09	59.34571	-0.020221416	-2.9640026	0.87763983	0.015405133	0.096250005	14.0	20.25031328201294
10	-24.018877	7.6639824	-5.9265795	-49.895668	20.898935	-11.401454	1.2783197	8.716494	-11.62792	44000	1.44355e-08	62.354156	-0.021348907	-9.589836	0.874277	0.015307151	0.092250004	14.0	22.252506971359253
11	-23.261517	7.759982	-9.666598	-59.42667	21.710382	-10.316343	2.7089589	5.48137	-12.046738	48000	1.1175871e-08	52.841774	-0.026040565	-6.738976	0.87039155	0.0150147285	0.0885	16.0	24.26888394355774
12	-22.450344	8.757422	1.4006578	-72.49334	22.61143	-10.333	2.9553995	8.294212	-12.588061	52000	1.1175871e-08	60.103043	-0.02052051	-7.990875	0.8653694	0.016037673	0.06125	10.0	26.28176259994507
13	-21.644602	7.5396934	-7.9257455	-53.648365	22.38418	-10.311615	3.4389527	0.3526706	-13.0917015	56000	3.1664968e-08	35.553314	-0.04089409	-3.9379106	0.8626406	0.015346835	0.132	28.0	28.333081483840942
14	-21.469963	22.125978	0.6577498	-295.7051	22.259888	-10.136951	3.4590654	5.0553937	-13.437695	60000	0.0	277.91284	-0.020262344	-6.6891456	0.8551825	0.015505471	0.159	20.0	30.328044414520264
15	-18.984592	6.7107196	-3.248735	-41.027504	22.505682	-9.976582	3.6759057	0.94977283	-13.866704	64000	-1.1175871e-08	21.233772	-0.016841182	-2.78154	0.85174245	0.015005442	0.038999997	9.0	32.291563987731934
16	-19.986744	7.8499355	-2.0618155	-55.304977	22.729885	-10.11224	3.5942898	-1.002435	-14.014767	68000	-1.3504177e-08	34.028748	-0.016889311	-5.96963	0.8495177	0.017150324	0.0705	10.0	34.32056927680969
17	-17.404543	7.2361126	-2.5807557	-47.580757	22.19553	-9.761234	4.052706	2.6718042	-14.237344	72000	3.7252903e-09	25.535635	-0.01953061	-4.5096335	0.84620595	0.01538684	0.085999995	10.0	36.370744705200195
18	-15.936677	6.7634	12.981674	-32.556606	22.426966	-9.272298	3.8707333	2.2299592	-14.306854	76000	1.6763806e-08	22.247427	-0.017904412	-4.2366066	0.84277016	0.017107671	0.104	9.0	38.43821740150452
19	-16.26758	7.131484	1.0306247	-38.647	22.867817	-8.41431	3.742497	2.8180735	-14.287735	80000	8.381903e-09	25.449299	-0.014107427	-6.6618013	0.8397601	0.0150532285	0.08775	8.0	40.47401547431946
20	-15.105876	6.8068633	3.1124077	-39.368732	23.239765	-8.391496	4.046818	2.0195646	-14.311258	84000	7.450581e-09	24.836708	-0.013241494	-6.826835	0.8370726	0.01652991	0.066250004	8.0	42.478235721588135
21	-14.111945	6.209899	-0.697179	-36.132656	22.729885	-7.795236	3.604775	2.9529905	-14.2548065	88000	-4.656613e-10	18.42802	-0.014845996	-4.4811163	0.8343566	0.017372165	0.119	8.0	44.46623182296753
22	-13.555775	7.1248612	6.338069	-40.690872	22.877907	-7.427237	3.0955617	0.812935	-14.14048	92000	1.4901161e-08	22.845648	-0.015859379	-5.5664144	0.8315146	0.01680892	0.0955	7.0	46.45403051376343
23	-12.7913	6.722743	1.8167888	-44.16683	23.093567	-6.4197574	3.5405312	5.285714	-14.257707	96000	-2.9802322e-08	22.709606	-0.015775707	-5.3477945	0.828924	0.018066831	0.1055	7.0	48.47408986091614
24	-11.346016	5.854294	5.668136	-31.287586	23.135294	-6.3036604	3.1339247	1.1487031	-14.17266	100000	1.6763806e-08	18.196125	-0.014934151	-5.444585	0.82648075	0.01811637	0.109	7.0	50.52486872673035
25	-9.378656	5.2086215	5.164304	-21.821121	22.617144	-4.875545	2.851509	8.3144	-13.51549	104000	1.1175871e-08	13.698145	-0.012885787	-4.05657	0.82416844	0.01876743	0.095750004	7.0	52.52222919464111
26	-10.83404	6.694445	9.831268	-44.004448	24.830189	-4.0632544	2.6756299	9.676252	-12.272839	108000	1.8626451e-08	22.766071	-0.01633036	-7.352359	0.821802	0.017526764	0.0975	6.0	54.50482678413391
27	-10.125404	5.599529	0.48798898	-33.372475	24.30247	-4.807328	3.0172822	6.4326925	-13.328559	112000	1.8626451e-09	15.961067	-0.009446395	-4.4826193	0.81974477	0.015518513	0.0635	6.0	56.53490734100342
28	-9.154339	8.262782	29.325611	-37.15818	26.628378	-4.390923	2.814644	5.845251	-13.76399	116000	1.8626451e-08	39.619576	-0.011050954	-18.759829	0.8176993	0.016371015	0.11925	6.0	58.52871775627136
29	-8.485075	9.26938	23.575413	-53.006046	28.510948	-2.8494015	4.7238646	12.5374775	-13.815115	120000	6.519258e-09	40.434357	-0.010687655	-17.82505	0.81582886	0.015542375	0.1555	7.0	60.567805767059326
30	-8.664401	8.246695	18.787725	-34.652775	28.59124	-3.7438643	5.0717998	12.59672	-14.226704	124000	1.7695129e-08	38.222645	-0.011084319	-15.161135	0.8138467	0.016296612	0.0565	7.0	62.58066177368164
31	-7.0634775	10.29245	26.92594	-41.21252	31.95122	-2.7766252	4.6271377	12.688587	-13.720716	128000	-7.450581e-09	42.06653	-0.009528426	-17.378387	0.8120185	0.019065902	0.110249996	6.0	64.6595675945282
32	-8.098992	8.410371	23.600792	-28.767523	29.11111	-2.2774873	5.23038	12.882712	-14.083291	132000	7.450581e-09	32.71772	-0.012748362	-13.338625	0.8105359	0.015741829	0.0795	9.0	66.68202614784241
33	-7.313567	10.684063	28.336935	-50.741207	31.208	-2.4085357	5.060879	12.846818	-13.267513	136000	3.7252903e-09	49.951805	-0.02912118	-21.375345	0.8084436	0.015812613	0.09475	23.0	68.82998847961426
34	-3.2990458	13.380464	31.314653	-47.818703	35.30909	-0.44616967	6.680524	13.231117	-14.155249	140000	4.0978193e-08	60.315075	-0.01576053	-23.635622	0.8032074	0.01633366	0.09475	10.0	70.92143201828003
35	-2.358125	13.07009	27.660637	-33.26592	38.17476	1.0128125	6.995567	13.325041	-14.486863	144000	9.313226e-09	54.79598	-0.013575677	-23.361668	0.801105	0.01686433	0.083000004	8.0	72.97069501876831
36	-4.327217	16.755827	31.101543	-42.043232	41.71579	0.19314922	7.8115215	13.535003	-14.6134405	148000	7.450581e-09	90.57891	-0.019880548	-42.28914	0.79945725	0.01518138	0.097	13.0	75.02656412124634
37	-3.5005538	15.957841	41.15963	-50.23223	40.84375	1.1591667	8.188384	13.804226	-14.974714	152000	-3.7252903e-09	80.889206	-0.009628145	-39.95121	0.7967154	0.016624397	0.121249996	7.0	77.05252003669739
38	-6.5250835	45.83862	35.322437	-434.1335	40.072166	1.7802844	8.24012	14.053943	-15.095544	156000	-1.1175871e-08	1146.7305	-0.0143234655	-172.59647	0.795225	0.01739819	0.074499995	11.0	79.10157918930054
39	-4.341039	21.078377	44.792854	-130.56732	40.6875	0.37538898	8.182703	14.463587	-15.711941	160000	-1.4901161e-08	113.793976	-0.01075655	-55.457115	0.79396987	0.01589706	0.08375	10.0	81.13054418563843
40	-0.037787534	15.671602	32.550663	-39.710415	44.247192	2.1517966	8.206044	14.875921	-15.987959	164000	-1.4901161e-08	81.18966	-0.0136669	-35.665596	0.79301155	0.01654195	0.10425	9.0	83.21658515930176
41	-2.352579	15.550982	36.148273	-43.191208	40.604168	1.7522912	8.762536	14.972391	-16.145266	168000	1.1175871e-08	64.000435	-0.016855113	-25.678526	0.7917409	0.01547472	0.07025	11.0	85.27121758460999
42	-2.426267	14.537636	39.380825	-32.701794	38.425743	0.6935	8.731924	15.202612	-16.397272	172000	-5.5879354e-09	81.20062	-0.011518204	-36.387115	0.79001164	0.0154596865	0.0655	8.0	87.34128093719482
43	-3.910136	12.591764	40.47402	-31.446909	37.46602	-0.15345602	7.1331906	15.331539	-15.923074	176000	2.9802322e-08	56.37632	-0.011165822	-24.136765	0.7887727	0.017062537	0.0435	8.0	89.41613841056824
44	-1.9986912	14.951717	41.18999	-42.0005	36.859814	0.67028886	7.468038	15.434444	-16.559132	180000	2.2351742e-08	64.00935	-0.019911915	-25.74565	0.787564	0.015889807	0.073750004	11.0	91.45235133171082
45	-3.2806234	12.880082	32.94454	-34.329243	35.943924	0.80614144	9.364356	15.688541	-16.815842	184000	-1.8626451e-08	47.21554	-0.0153364455	-19.501854	0.7859533	0.01666568	0.083749995	9.0	93.4933123588562
46	-5.1978498	33.948093	26.919386	-331.45035	37.62857	0.5227637	7.1370673	15.669437	-16.638803	188000	1.4901161e-08	1039.2327	-0.011053614	-196.52075	0.7843891	0.016095243	0.10824999	9.0	95.51214003562927
47	-0.107177876	11.651802	29.887928	-23.237267	36.394497	1.1467164	6.128025	16.703522	-18.215965	192000	1.4901161e-08	69.60434	-0.0141451545	-33.42145	0.78290343	0.016525934	0.065	9.0	97.57932019233704
48	0.691894	14.245393	31.942049	-25.762432	39.07	2.9851964	6.617826	17.179554	-18.44941	196000	-3.5390258e-08	54.721752	-0.012190822	-18.50905	0.781549	0.016110312	0.10325	8.0	99.64613246917725
49	-0.33785212	15.044593	32.880054	-38.823036	41.430107	2.2081354	7.919962	17.466932	-15.705719	200000	6.9849193e-09	65.17051	-0.009985996	-25.574226	0.7804103	0.015218861	0.11225	8.0	101.75879240036011
50	0.72040397	17.465593	49.719643	-37.581314	44.93182	2.1500206	8.184426	17.630028	-18.487118	204000	3.7252903e-09	85.04092	-0.012868046	-33.704193	0.7795139	0.016356803	0.095	6.0	103.89870834350586
51	-0.24555783	36.66788	59.560932	-302.56522	43.855556	5.195081	8.750737	17.788372	-16.35732	208000	4.0978193e-08	815.95386	-0.0090580005	-202.69481	0.7786851	0.01853088	0.072	5.0	105.99398612976074
