Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-30.523632	7.7267284	-17.726063	-53.53829	26.453333	0.12303678	0.1723827	0.6848676	-0.40463322	4000	-1.5553087e-07	320.20123	-0.036548216	-141.77077	0.91894364	0.015306191	0.22600001	12.0	2.437471628189087
1	-29.644901	8.01833	-14.588903	-70.417114	25.461538	-5.3238077	0.7435228	4.640212	-5.6129217	8000	-5.029142e-08	175.40619	-0.06753822	-47.081303	0.9166402	0.011690687	0.351	79.0	5.151418209075928
2	-29.38904	8.368805	-16.60219	-65.155716	25.43871	-8.084394	0.714319	6.6901383	-8.281657	12000	-3.3527613e-08	128.06506	-0.06620303	-25.499037	0.9116005	0.015022195	0.3515	49.0	7.707295179367065
3	-27.59255	7.6161537	-15.687987	-64.7193	24.419754	-10.166824	0.67537576	6.545736	-10.323789	16000	-1.1175871e-08	85.0335	-0.026441988	-14.192201	0.9068573	0.0150977075	0.21125	9.0	10.11166524887085
4	-28.290741	7.4380627	-16.642544	-64.91752	24.067074	-10.655306	2.681685	9.535334	-11.7894745	20000	7.450581e-09	73.53903	-0.07071799	-17.726273	0.9061372	0.013094988	0.3685	79.0	12.852031469345093
5	-26.201767	7.3435483	-15.7528715	-62.96068	22.729885	-11.022395	3.4021494	9.532987	-13.361385	24000	0.0	48.15658	-0.02821888	-9.639709	0.90245897	0.016306154	0.28175	9.0	15.246498823165894
6	-24.389153	5.2150607	-15.033875	-44.073586	20.989418	-11.309754	4.040146	7.347165	-14.573955	28000	2.0489097e-08	23.675045	-0.0229683	-4.8282337	0.901639	0.015416481	0.28474998	9.0	17.66237449645996
7	-23.35918	6.5907145	-13.093739	-48.808197	20.065657	-11.413465	4.409174	4.770449	-15.406819	32000	1.21071935e-08	23.428846	-0.0677641	-3.7624168	0.90058476	0.010171802	0.385	79.0	20.392333984375
8	-22.893326	5.4864926	-13.593779	-49.939205	19.712872	-11.062908	4.8455863	7.3513985	-16.102114	36000	0.0	15.945599	-0.029724427	-2.801618	0.8924906	0.015356537	0.2725	10.0	22.848340272903442
9	-21.943947	4.9851704	-9.02924	-42.99531	18.407408	-11.218722	4.8936205	7.325795	-16.601665	40000	3.7252903e-09	12.064308	-0.021991087	-1.9859858	0.89057314	0.01607632	0.25025	7.0	25.267620086669922
10	-20.60883	4.417594	-12.756412	-49.04876	17.12987	-11.139415	4.9179187	0.6596299	-16.960306	44000	-2.4214387e-08	8.687647	-0.030156106	-1.3678404	0.888166	0.015164186	0.28525	10.0	27.677377700805664
11	-20.783754	4.8838606	-13.586202	-45.693012	17.412281	-10.747543	4.9872656	3.8001194	-17.126513	48000	-1.4901161e-08	9.984226	-0.023769531	-1.6051412	0.8839102	0.0156774	0.22075	8.0	30.09195041656494
12	-19.711504	3.9690495	-9.027532	-37.41445	16.495832	-10.713535	5.0895624	5.3192453	-17.344921	52000	-4.656613e-09	6.2021346	-0.02309459	-1.0979726	0.88050604	0.016136026	0.25825	7.0	32.512112617492676
13	-19.232323	3.7587337	-13.838835	-48.14779	16.278688	-10.545319	4.8526196	4.345171	-17.41362	56000	1.6763806e-08	6.162912	-0.02169634	-1.207176	0.87726504	0.015857529	0.1975	6.0	34.932560443878174
14	-18.96642	3.575451	-13.364281	-36.042263	15.68254	-10.11817	4.819435	0.27465898	-17.412397	60000	2.2351742e-08	5.184685	-0.023392115	-0.8653074	0.87447655	0.016276026	0.2425	9.0	37.38432240486145
15	-18.439949	3.3275588	-12.413707	-36.995342	15.4980545	-10.178353	4.8679914	0.7850806	-17.43036	64000	2.3283064e-08	4.9767494	-0.02470972	-1.4899125	0.8705062	0.015366849	0.20275	9.0	39.81085443496704
16	-18.429838	3.620013	-12.643903	-43.748257	15.7420635	-9.786154	4.712206	3.5099754	-17.353413	68000	1.8626451e-08	5.588765	-0.01770716	-1.4713811	0.8665078	0.016101569	0.201	6.0	42.27984976768494
17	-17.869804	3.6598036	-11.980233	-53.240215	15.265385	-9.80446	4.683217	-0.039492995	-17.570227	72000	-9.778887e-09	4.9012346	-0.024130287	-0.7924858	0.86362374	0.015287042	0.24325	8.0	44.703673124313354
18	-17.518978	3.2680442	-12.3184185	-37.817135	15.129771	-9.621515	4.5596595	0.31990397	-17.63062	76000	-1.8626451e-09	3.70282	-0.017689258	-0.62433106	0.85953397	0.015540812	0.222	6.0	47.20015621185303
19	-17.687632	3.4879851	-12.093591	-32.70826	15.303846	-9.4154005	4.508965	1.0218322	-17.495638	80000	1.1175871e-08	4.615662	-0.06160015	-1.0072954	0.85680866	0.0150057385	0.34225	45.0	49.80334687232971
20	-16.620571	2.6024427	-11.939813	-30.578915	14.617647	-9.266924	4.4521513	-0.84374505	-17.580557	84000	1.0244548e-08	3.1116014	-0.023809657	-0.7596514	0.84617615	0.015732374	0.20725	9.0	52.260594606399536
21	-16.938839	3.090637	-11.733623	-35.610924	14.780669	-8.973655	4.23188	-0.09111187	-17.444513	88000	-3.7252903e-09	3.524293	-0.018018486	-0.75825286	0.8443494	0.018671153	0.236	6.0	54.69925332069397
22	-16.625713	2.777584	-12.228143	-32.62669	14.688889	-8.981765	4.2788453	-0.38882262	-17.616472	92000	-8.614734e-09	2.7496686	-0.015359761	-0.71099377	0.84230745	0.017990187	0.195	6.0	57.125534534454346
23	-16.506554	2.627219	-11.278744	-27.86592	14.810409	-8.860873	4.224375	0.118140295	-17.67547	96000	-1.8626451e-09	2.5110462	-0.023944378	-0.55620944	0.8398678	0.015092687	0.259	10.0	59.591604471206665
24	-16.262999	2.8675241	-11.2788105	-38.662518	14.553114	-8.76337	4.208388	-0.6066055	-17.73757	100000	-3.3527613e-08	2.8572772	-0.019319506	-0.7296637	0.835533	0.015370518	0.16475	7.0	62.01600694656372
25	-16.265537	2.630284	-11.463487	-30.56553	14.518249	-8.671569	4.153956	0.31012297	-17.755959	104000	6.9849193e-09	2.4428148	-0.017328756	-0.55069125	0.83264065	0.018629804	0.2235	6.0	64.40334367752075
