Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-32.170628	8.654644	-17.617832	-59.681976	30.740158	-0.011107025	0.092297114	0.28376842	-0.38602245	4000	2.2351742e-08	338.3105	-0.07278853	-139.63937	0.91894364	0.010024125	0.36400002	79.0	3.002650022506714
1	-31.213428	9.627972	-16.691141	-76.282104	30.10687	-5.1689415	0.64061135	3.2035482	-5.4036155	8000	1.2107193e-07	195.83795	-0.067608416	-48.74633	0.912909	0.015020132	0.35925	59.0	5.869460821151733
2	-30.812393	8.162404	-17.61337	-61.674744	29.772728	-7.9241824	0.61003596	3.5020096	-8.0630665	12000	-7.636845e-08	127.95868	-0.07461904	-25.930906	0.90884465	0.012341602	0.37849998	79.0	8.830479860305786
3	-29.716248	7.4363885	-17.38189	-52.769302	28.962963	-9.816037	1.2217253	8.151755	-10.082639	16000	-4.284084e-08	94.08525	-0.07723769	-15.122793	0.90363884	0.012718424	0.39575	79.0	11.789612054824829
4	-29.441147	7.5875564	-18.14007	-57.968502	28.92647	-11.007244	1.8210751	9.137731	-11.63974	20000	3.7252903e-09	76.784805	-0.02871717	-16.548145	0.9000804	0.015841966	0.22174999	9.0	14.434396982192993
5	-28.42644	8.330073	-15.627912	-57.41131	26.373333	-10.927258	3.2639058	4.312057	-13.1099205	24000	-4.0512532e-08	63.960777	-0.07534589	-13.362962	0.8987188	0.009707752	0.41225	79.0	17.84598207473755
6	-26.908777	7.2069025	-15.388154	-49.343754	24.95	-11.663458	3.758791	3.2738981	-14.561635	28000	-2.9802322e-08	39.774826	-0.070448354	-7.65493	0.8917369	0.0150598055	0.382	57.0	21.131773233413696
7	-26.532618	6.877218	-14.751979	-65.27759	25.245161	-11.76869	4.5509467	8.2815485	-15.673174	32000	3.1664968e-08	34.612267	-0.05265808	-5.6010613	0.8890301	0.015071717	0.3445	23.0	23.919956922531128
8	-26.366743	7.643591	-13.912393	-65.130264	24.943037	-12.197469	4.7371197	10.026587	-16.56446	36000	-2.0489097e-08	29.88505	-0.022223234	-4.742389	0.8876436	0.016847294	0.211	6.0	26.746471405029297
9	-24.57438	5.655219	-14.161184	-45.5305	22.2809	-12.092203	5.1570015	6.996541	-17.367096	40000	1.3038516e-08	17.923763	-0.017093878	-3.4360979	0.8866412	0.017714519	0.23625001	5.0	29.68790102005005
10	-23.29721	5.127287	-12.823382	-48.55178	20.225641	-11.97483	5.31251	4.350809	-17.834263	44000	-1.8626451e-08	11.296674	-0.016978119	-2.109428	0.88526946	0.016070846	0.17625001	4.0	32.589842557907104
11	-22.863306	4.760335	-12.561549	-42.77735	19.914574	-11.524116	5.3962717	6.531716	-18.148676	48000	1.7229468e-08	10.409031	-0.015243712	-2.0572603	0.88382274	0.01669348	0.2515	5.0	35.445868253707886
12	-22.320831	5.1384506	-14.660162	-46.17033	18.553991	-11.606852	5.309075	2.228992	-18.361296	52000	2.0489097e-08	11.069677	-0.017842026	-1.6039294	0.8818662	0.016230252	0.26475	5.0	38.237887144088745
13	-21.343817	4.759945	-13.272752	-50.714138	17.873875	-11.354384	5.4161587	2.8591967	-18.560722	56000	-3.7252903e-09	10.229676	-0.020026144	-2.8142552	0.8798969	0.015668072	0.26625	6.0	40.94987225532532
