Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-34.99777	8.906284	-13.44867	-63.88377	19.331707	0.010209571	0.040662184	0.19283246	-0.13981828	4000	-1.0803342e-07	439.8178	-0.05536502	-69.42429	0.91894335	0.015614227	0.13874999	79.0	2.0830276012420654
1	-31.785902	8.4259	-11.268932	-53.236153	19.546799	-2.0001712	0.7225872	-0.30580187	-4.6768155	8000	7.264316e-08	295.997	-0.0620251	-214.27737	0.9024706	0.015846629	0.17375001	79.0	4.2883055210113525
2	-31.473167	9.828541	-12.234783	-69.535614	20.722513	-13.97584	6.1311913	-0.7375194	-35.33933	12000	2.6077032e-08	102.00874	-0.056609876	-37.289566	0.8905745	0.020541837	0.14975	79.0	6.317184925079346
3	-28.501741	8.501849	-10.707098	-57.054672	20.219387	-16.798027	6.747655	-1.0515338	-34.677513	16000	9.313226e-09	54.457787	-0.062002953	-12.023632	0.88028294	0.025749676	0.18175	79.0	8.600200176239014
4	-25.527124	8.511365	-3.5423331	-65.43927	20.290817	-14.954657	6.6536803	-1.5904951	-29.610172	20000	5.5879354e-09	43.860947	-0.068299584	-6.132403	0.86238176	0.017686147	0.1955	79.0	10.794656991958618
5	-24.104105	7.503719	-6.82987	-45.800888	21.04278	-14.110825	6.199574	-1.3043181	-29.774681	24000	3.5390258e-08	34.237354	-0.06994528	-3.6186843	0.84399134	0.03072258	0.196	79.0	12.867557287216187
6	-21.537422	8.470824	-1.7894338	-48.57712	21.327957	-13.331822	5.5444784	-1.0940697	-27.058014	28000	-3.7252903e-08	37.09043	-0.07274457	-5.059956	0.82617146	0.027669623	0.20375	79.0	14.997313499450684
7	-19.422737	8.000653	1.8424752	-41.89758	20.811518	-11.651451	5.387797	-1.1696615	-23.599045	32000	9.313226e-09	33.8044	-0.07309531	-3.1622162	0.80531025	0.034458935	0.21875	79.0	17.046406507492065
8	-16.291204	7.294586	5.9773593	-39.9527	20.729166	-10.948534	4.5257363	-0.8278064	-20.902802	36000	1.4901161e-08	26.320812	-0.078376144	-4.192681	0.7863305	0.037826248	0.241	79.0	19.132596731185913
9	-14.084288	7.301769	2.6885538	-45.253983	20.83158	-9.469732	4.0316014	-0.66710025	-19.177282	40000	1.8626451e-08	26.328123	-0.07462343	-3.8149433	0.7652087	0.038962178	0.21375	79.0	21.210163116455078
10	-11.264178	6.631728	5.546092	-36.790936	21.187166	-7.9705653	3.4237127	-0.63222265	-16.948938	44000	-4.9360096e-08	22.913094	-0.07725315	-3.88657	0.7489835	0.03038288	0.23275	79.0	23.26711082458496
11	-8.34949	6.117934	16.234768	-21.343203	21.845304	-6.4546003	2.7983532	-0.6546077	-13.227533	48000	0.0	22.818733	-0.080225766	-4.184182	0.7276338	0.036947392	0.265	79.0	25.329113721847534
12	-6.8009176	7.1936545	14.535268	-34.179276	22.254238	-4.902876	2.1943228	-0.5375227	-11.640178	52000	-1.6763806e-08	23.515194	-0.080386624	-2.0341167	0.7091091	0.043998558	0.26925	79.0	27.39847230911255
13	-4.358802	5.50432	16.624304	-17.916555	22.122906	-4.30825	2.2698605	-0.50488925	-10.280199	56000	-1.3969839e-08	15.693432	-0.08156124	-2.121536	0.6896346	0.039556354	0.25550002	79.0	29.474276542663574
14	-3.3704228	5.6244206	13.158397	-20.708916	23.31361	-3.1812725	1.7947605	-0.45481884	-8.889997	60000	-1.3038516e-08	16.793568	-0.08087377	-1.19876	0.67042905	0.040763915	0.24700001	79.0	31.524510860443115
