Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	18.418734	8.1036825	53.383312	4.9747143	23.341177	-0.10968418	0.13540702	0.365027	-0.60425746	4000	5.5879354e-09	135.99135	-0.028469052	-48.21129	0.91894335	0.015321925	0.15925	18.0	2.016718626022339
1	19.033186	9.020818	58.72111	-4.705836	23.0	3.0363722	0.79963684	3.5062842	-3.2000613	8000	4.4703484e-08	102.953354	-0.027788779	-19.575806	0.91697496	0.0153929405	0.169	21.0	3.9768965244293213
2	21.083176	8.617775	47.26124	-6.1643076	24.128048	4.728667	1.1962016	5.1596546	-4.926083	12000	-8.381903e-08	95.42273	-0.021955037	-14.760858	0.9141208	0.015140348	0.15425	17.0	5.856593370437622
3	22.85518	10.271271	59.838345	7.91511	24.924051	6.0929813	1.5142208	6.5588255	-6.0176005	16000	-2.4214387e-08	115.30717	-0.023965336	-15.471787	0.91245174	0.015169729	0.1455	20.0	7.953306674957275
4	25.002052	11.634999	71.47942	-3.7777455	25.901316	7.121647	1.9414988	7.924829	-6.932772	20000	-2.6077032e-08	133.64337	-0.029553944	-19.773315	0.91015714	0.015036754	0.14875	26.0	9.972164630889893
5	24.136772	11.8329115	79.201965	1.0100586	26.192053	7.815889	2.890017	9.36898	-7.9239326	24000	6.3329935e-08	110.67209	-0.018764338	-15.407837	0.90832657	0.015035581	0.12674999	13.0	11.969812870025635
6	25.869394	11.972537	60.548508	1.7417756	27.358622	8.5459585	3.244943	10.620399	-6.6839404	28000	-1.1175871e-08	104.08406	-0.029030675	-15.143882	0.9064101	0.015102223	0.166	26.0	13.919449090957642
7	28.896528	14.030583	69.694244	6.854526	28.105635	9.228544	4.114625	11.8745	-8.829951	32000	3.7252903e-09	138.32256	-0.018938428	-21.439121	0.90187424	0.015428149	0.1725	15.0	15.853310346603394
8	30.857729	12.577738	61.732365	1.9408858	29.94697	10.787303	4.147072	13.355968	-8.977165	36000	6.7055225e-08	114.96281	-0.01737414	-17.294947	0.8991556	0.015015416	0.15	13.0	17.8635470867157
9	33.10215	14.133926	71.84089	8.542545	31.09756	11.418332	5.0522904	14.722994	-10.02424	40000	-3.5390258e-08	136.23135	-0.0319708	-21.606049	0.89707863	0.015227833	0.169	27.0	19.844286680221558
10	35.191566	15.802001	81.522316	5.780966	32.227642	12.751016	5.294218	16.243513	-6.2268395	44000	-4.4703484e-08	144.13823	-0.03667174	-22.272396	0.893247	0.015069981	0.199	39.0	21.87695026397705
11	35.62983	17.187626	94.13174	7.816851	32.616665	13.544166	6.1189632	17.72358	-15.398281	48000	1.8626451e-08	156.00914	-0.028327106	-23.553268	0.8885691	0.015185865	0.197	20.0	23.903008699417114
12	37.397182	18.11296	92.78562	4.11353	33.25641	14.350414	6.649505	19.110058	-11.723702	52000	2.7939677e-08	156.7283	-0.023038115	-24.131763	0.88541234	0.015220185	0.187	16.0	25.974153757095337
13	41.757233	17.424934	77.6067	8.442584	36.24074	16.006895	6.7319694	20.524656	-13.036011	56000	-1.8626451e-08	157.83833	-0.0336784	-25.948534	0.88194907	0.015199375	0.17625	31.0	28.126953125
