Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1226.2969	251.0121	-904.7942	-1680.0128	200.0	0.088084094	0.29900965	0.4728011	-0.3894542	4000	1.1587143e-07	150596.17	-0.0027319815	-3310.5938	0.91893786	0.00017402535	0.07475	79.0	1.9289469718933105
1	-1188.3394	180.60191	-964.2702	-1526.0471	200.0	-4.6145244	0.692239	-2.126503	-5.5367494	8000	9.1552735e-08	135221.81	-0.0019670443	-2774.3906	0.9004522	0.0020174761	0.048	79.0	3.9279263019561768
2	-1228.2924	306.4764	-746.57764	-1756.8676	200.0	-8.923254	0.1953772	-7.9059315	-9.089547	12000	2.0885467e-07	145711.86	-0.0027210067	-2132.25	0.88814557	0.002205336	0.0685	79.0	5.932316303253174
3	-1155.1149	334.50793	-757.086	-1813.2458	200.0	-12.136927	0.10737321	-11.67047	-12.236185	16000	1.6927719e-07	131670.19	-0.0013541932	-1836.6484	0.86712694	0.001028179	0.04125	79.0	7.984922647476196
4	-1121.4288	252.32062	-840.7327	-1830.2722	200.0	-15.059596	0.027917812	-14.942829	-15.09944	20000	-3.671646e-08	116889.42	-0.0022235077	-1624.1328	0.8500846	7.178101e-05	0.043	79.0	9.973326444625854
5	-1143.0634	246.79677	-850.22144	-1825.5184	200.0	-17.774597	0.01209055	-17.716587	-17.792887	24000	3.8146972e-08	118843.36	-0.0021989136	-1611.7891	0.84188825	0.0012241654	0.03225	79.0	11.953565835952759
6	-1142.087	308.587	-758.3759	-1770.0695	200.0	-20.45516	0.013861894	-20.404003	-20.469576	28000	-2.8133393e-08	120895.87	-0.0028896532	-1582.3125	0.833381	1.1148185e-05	0.05425	79.0	13.932812690734863
7	-1103.2751	246.61807	-878.153	-1804.6178	200.0	-23.111599	0.0066923904	-23.0797	-23.121716	32000	4.7683715e-09	109555.945	-0.0021428475	-1477.2578	0.82375914	0.00023264182	0.026	79.0	15.911175012588501
8	-1046.4885	202.53038	-668.0944	-1507.9976	200.0	-25.681774	0.009517162	-25.64241	-25.692108	36000	-1.2922287e-07	93180.7	-0.0018735423	-1263.0312	0.8232135	0.0011505692	0.02775	79.0	17.89186191558838
9	-1152.5157	221.5157	-892.68134	-1789.2971	200.0	-28.082825	0.0034110935	-28.072062	-28.087994	40000	1.1444092e-08	112930.48	-0.0021610856	-1522.0938	0.82453376	0.001599397	0.039	79.0	19.894935369491577
10	-1117.441	264.14026	-839.91534	-1562.1006	200.0	-30.697107	0.0043187803	-30.682966	-30.702421	44000	3.051758e-08	104794.95	-0.0018675947	-1416.8594	0.82467127	0.0009584899	0.0355	79.0	21.907484531402588
11	-1037.6593	203.35567	-771.41406	-1581.4401	200.0	-33.24338	0.0033908316	-33.231937	-33.248344	48000	1.0490417e-08	86820.3	-0.0026206197	-1191.2969	0.8390039	0.0012361906	0.06625	79.0	23.81595778465271
12	-1105.9387	242.17235	-771.846	-1633.0203	200.0	-35.598656	0.0021973145	-35.590714	-35.60182	52000	3.3378602e-09	98467.52	-0.0022334626	-1320.9844	0.8213652	0.0009874854	0.03025	79.0	25.64062476158142
13	-1040.841	234.43958	-775.7906	-1511.6453	200.0	-38.069786	0.0020193215	-38.06197	-38.073025	56000	3.71933e-08	86241.086	-0.0029369632	-1184.6719	0.829165	0.002056181	0.06275	79.0	27.571207284927368
14	-1074.3173	226.27531	-755.1444	-1573.546	200.0	-40.438347	0.0016331356	-40.43098	-40.440777	60000	7.9154965e-08	90704.82	-0.0029045644	-1238.2812	0.84479505	0.0023110085	0.05525	79.0	29.564719200134277
15	-1059.9294	174.68246	-760.4135	-1523.2162	200.0	-42.86039	0.0016147683	-42.853874	-42.862633	64000	1.7166137e-08	83018.9	-0.002444204	-1138.9141	0.84049916	0.00105021	0.04275	79.0	31.561798810958862
16	-1128.6676	229.86983	-847.0116	-1550.6259	200.0	-45.20546	0.0015099883	-45.199715	-45.207375	68000	-1.11579894e-07	95237.016	-0.0015572024	-1315.6641	0.83721226	-8.951732e-05	0.033	79.0	33.54121780395508
17	-1036.4417	262.23526	-666.4939	-1623.0433	200.0	-47.71821	0.0016948094	-47.71303	-47.720516	72000	-5.8174134e-08	81501.72	-0.0036141453	-1117.4531	0.82529986	0.0014797488	0.0505	79.0	35.52063298225403
18	-1022.7327	154.45786	-855.9226	-1432.6558	200.0	-50.06653	0.0011029306	-50.062748	-50.068348	76000	5.6266785e-08	73095.91	-0.002152513	-1046.5078	0.8292793	0.00111166	0.04825	79.0	37.49488592147827
19	-1064.6049	221.73004	-739.38635	-1581.4866	200.0	-52.345726	0.0009708847	-52.342567	-52.347137	80000	-8.583069e-08	80652.914	-0.0019606953	-1114.7422	0.8134594	0.0011353781	0.0315	79.0	39.48649525642395
20	-1067.4792	178.7741	-752.6553	-1448.4056	200.0	-54.70314	0.00088080554	-54.699295	-54.704407	84000	-7.6293944e-08	78845.42	-0.0023878508	-1124.4375	0.81946033	0.0010358782	0.02975	79.0	41.47964119911194
21	-1163.8873	193.46165	-861.25146	-1455.462	200.0	-57.086464	0.0008541559	-57.08333	-57.087418	88000	-5.7220458e-08	92415.53	-0.0023632	-1288.2031	0.81707233	-0.000585307	0.04625	79.0	43.46015667915344
22	-1045.6908	200.0843	-760.2348	-1417.0337	200.0	-59.634563	0.0008560196	-59.63191	-59.635754	92000	1.17301944e-07	71740.46	-0.0025247193	-1022.15625	0.80274194	0.000904413	0.042	79.0	45.439372062683105
23	-1002.66223	229.77824	-772.2249	-1776.3274	200.0	-61.939213	0.00079976354	-61.937016	-61.94053	96000	6.008148e-08	66851.85	-0.003081532	-925.7031	0.79233605	0.00070988917	0.05075	79.0	47.425944328308105
24	-1034.7538	176.34354	-757.48926	-1354.6912	200.0	-64.1375	0.0006742468	-64.13494	-64.13848	100000	6.866455e-08	67942.3	-0.003096015	-976.34375	0.78762066	0.0011299852	0.06375	79.0	49.414645195007324
25	-1076.8885	162.17462	-832.0736	-1367.6934	200.0	-66.40066	0.00071701995	-66.39822	-66.401535	104000	5.531311e-08	72736.96	-0.0028600255	-1030.5156	0.7772012	0.0018137068	0.0585	79.0	51.40676498413086
26	-1014.7834	171.97147	-745.6445	-1371.704	200.0	-68.7387	0.00062695355	-68.73653	-68.73959	108000	6.198883e-08	63003.19	-0.0026016412	-901.02344	0.77769715	0.00091587025	0.03325	79.0	53.41337490081787
27	-1024.2258	129.89803	-810.3892	-1308.2214	200.0	-70.950645	0.00056652696	-70.94865	-70.95147	112000	-3.051758e-08	62627.258	-0.0020906657	-924.47656	0.7821178	4.2823583e-05	0.0385	79.0	55.30556321144104
