Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-42.86251	18.39251	-16.445997	-163.37793	26.145695	0.09357321	0.13925074	0.47300637	-0.37479448	4000	-1.3411045e-07	873.44226	-0.02833074	-149.0716	0.9189396	0.0095746545	0.19999999	79.0	1.4637341499328613
1	-36.195446	14.137999	-2.1486785	-80.1362	23.217648	-3.1838627	0.40583676	0.038412634	-3.6013293	8000	-7.264316e-08	442.13824	-0.027342737	-63.951363	0.9065284	0.012339033	0.173	79.0	2.8461461067199707
2	-30.887342	11.534163	-10.801065	-76.389046	21.203209	-5.1994452	0.17630552	-1.8927993	-5.3163238	12000	-9.732321e-08	267.79373	-0.02767532	-29.247818	0.8896674	0.010739714	0.198	79.0	4.2672717571258545
3	-26.881464	8.705822	-13.042906	-56.472202	19.923859	-6.4847646	0.091257565	-5.1064615	-6.5429163	16000	1.3969839e-08	146.87308	-0.027434543	-15.02767	0.87230104	0.013718468	0.18425001	79.0	5.64906644821167
4	-22.78313	6.5531993	-12.527675	-48.41899	18.1789	-7.426053	0.08408749	-5.6161222	-7.4712715	20000	6.3329935e-08	75.815895	-0.022192832	-6.1744223	0.8523868	0.009953045	0.1395	79.0	7.079816579818726
5	-21.94161	5.8936133	-11.594338	-47.52095	17.302631	-8.058324	0.08796032	-5.2594767	-8.103956	24000	1.9557774e-08	59.75564	-0.024042504	-3.8934832	0.8382862	0.0130349435	0.16175	79.0	8.515526533126831
6	-20.009724	4.8796935	-10.912345	-47.290413	16.78903	-8.551645	0.1787937	-2.1536157	-8.619432	28000	2.6077032e-08	38.548027	-0.023189357	-4.394635	0.81736326	0.010903498	0.1685	79.0	9.949848890304565
7	-18.500542	4.1227326	-11.529822	-39.54774	15.947791	-8.106502	1.7516369	6.1752853	-8.984508	32000	-1.9557774e-08	24.827988	-0.02299359	-2.7734933	0.7948653	0.00972458	0.14074999	79.0	11.386313199996948
8	-17.32278	3.541816	-8.921007	-33.36461	15.698413	-7.826665	2.2866735	3.0787015	-9.321521	36000	2.8871e-08	14.697217	-0.02786291	-1.5986466	0.7715127	0.010636009	0.17725	79.0	12.839561462402344
9	-16.49969	3.3830278	-9.339239	-30.881214	15.313953	-7.547899	2.5095172	2.9278576	-9.582863	40000	1.4901161e-08	10.775385	-0.025783595	-1.0377419	0.75045604	0.00947515	0.15474999	79.0	14.206353187561035
