Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	-94.19034	46.377426	-22.622425	-473.03967	-100.1127	55.78114	-33.067005	-294.57266	50.59365	54.475	79999	174.03786	600.56696	19315.451	-413.53683	-190.22969	3362.1646	414.3613803386688
21	-101.30479	47.89547	-27.062634	-349.38467	-123.79834	62.851772	-28.95785	-276.2964	49.822983	49.375	83999	220.89256	709.061	21669.59	-596.26025	-238.37262	4832.3433	435.9493353366852
22	-91.21384	59.25232	-19.141594	-651.227	-86.12231	39.7473	-37.308132	-190.01366	41.88773	37.025	87999	240.09418	782.73804	25335.713	-477.94366	-257.36893	5684.037	457.00127267837524
23	-83.30231	47.24503	-9.883159	-327.84442	-88.20354	53.88951	-27.07613	-247.5093	41.322998	38.925	91999	257.3261	882.07336	30623.172	-566.8676	-275.26532	6824.5845	477.8811926841736
24	-72.03555	45.52131	-3.684075	-238.92046	-91.33528	54.345833	-23.100845	-291.73846	44.041435	47.7	95999	269.1047	964.7386	36663.047	-411.93137	-287.49844	7187.0396	499.0083820819855
25	-77.85265	52.939713	1.0994855	-427.90552	-70.82788	43.484615	-13.866393	-196.34615	45.762856	43.8	99999	282.84625	1098.0468	44833.32	-506.28784	-302.13416	8922.218	519.9596810340881
26	-82.65899	68.01504	55.73566	-651.5491	-84.98135	43.049103	-2.6610327	-191.88803	48.960243	45.925	103999	306.2022	1259.125	54149.98	-586.2506	-327.01468	11301.935	540.8878073692322
27	-78.40893	47.232796	12.637357	-294.61887	-64.36895	37.82737	-10.057693	-186.0695	44.793873	44.6	107999	326.3683	1450.5441	62576.492	-784.6428	-349.01956	14894.364	561.5991759300232
28	-83.343765	66.74195	12.159673	-499.4448	-64.472885	45.712387	-11.009274	-205.2936	46.386627	43.55	111999	372.65396	1717.5137	76842.86	-871.49994	-400.69104	18845.879	582.3234837055206
29	-78.64163	63.447357	-1.2429621	-490.00714	-91.707146	101.82611	-9.210924	-618.1577	49.768024	52.65	115999	426.65228	2023.7505	92654.91	-846.90027	-456.41785	25624.133	603.5064177513123
30	-72.20714	58.688385	218.52104	-406.12326	-80.34119	55.292694	-15.136098	-286.39963	50.933544	58.575	119999	490.2055	2427.4265	112783.99	-868.9047	-525.3654	30652.486	625.2901284694672
31	-76.53601	62.97462	-3.8500626	-441.50452	-96.33553	129.99857	-3.6527674	-667.49194	48.50606	53.9	123999	561.37573	2831.173	134497.44	-855.15625	-600.0523	41622.04	646.1126120090485
32	-75.2804	66.608345	247.44452	-340.83768	-72.61206	66.86566	-18.673141	-328.83698	50.188087	47.875	127999	633.0404	3323.9546	165059.7	-1001.28613	-676.05865	56149.35	667.1951203346252
33	-73.868195	53.24644	1.7011688	-404.19086	-62.609936	45.112705	-8.113949	-165.64975	42.036938	41.225	131999	821.71375	4051.226	193852.67	-1480.9877	-884.24756	82877.28	688.0637142658234
34	-65.46113	44.819374	9.461229	-491.144	-64.38014	40.96194	-6.337206	-195.4523	45.169014	48.55	135999	1162.541	4791.4463	224995.3	-2337.2185	-1248.7292	129776.44	709.2766008377075
35	-64.22771	44.312984	7.376718	-214.25418	-64.99065	46.55826	-0.64272743	-192.4161	45.08169	48.475	139999	1351.9418	5736.853	274511.1	-2106.7324	-1437.7524	182125.39	730.2698445320129
36	-70.76911	58.1119	9.979094	-462.99963	-64.432274	52.531685	-11.310266	-225.63542	48.226585	51.475	143999	1377.7202	6688.7607	335850.22	-1987.5645	-1460.2169	204341.62	751.271746635437
37	-78.565155	76.84255	20.203157	-798.21576	-87.55733	86.79548	10.459021	-381.26743	46.795918	50.075	147999	1424.2981	7590.908	399011.94	-2729.104	-1509.241	248269.58	772.1497852802277
38	-84.74209	91.095634	26.234581	-829.8447	-58.103844	53.689884	177.20245	-165.67828	47.24484	46.775	151999	1574.5549	8540.703	458581.25	-4521.3037	-1670.9878	333378.8	793.4820883274078
39	-83.67275	75.39101	212.80394	-593.51166	-95.78789	67.73515	-6.509563	-295.00586	46.3526	52.4	155999	1808.7075	10007.053	525478.06	-6095.087	-1920.9994	410460.22	814.7551352977753
40	-73.22426	71.32406	22.163893	-620.5191	-80.400696	52.248222	8.049415	-218.83504	50.29653	49.475	159999	2087.7397	11077.136	579664.56	-8219.703	-2209.5347	470484.25	836.0780074596405
41	-69.57661	55.19132	10.053739	-298.0685	-62.486073	46.847664	0.30674192	-202.50763	49.739132	49.825	163999	2306.6917	12139.503	664214.06	-9127.31	-2439.8767	533983.9	857.2173862457275
42	-81.32302	77.43334	17.90157	-635.1215	-78.1017	56.239014	15.5790205	-258.03088	52.340984	53.725	167999	2704.2556	13943.416	745576.06	-10407.163	-2867.3533	785865.4	878.570075750351
43	-74.97758	69.146805	11.246181	-331.9139	-84.37207	96.43516	2.9965353	-409.2923	50.58544	50.0	171999	3218.2573	16012.745	841126.2	-10992.588	-3409.35	1120878.2	899.7794392108917
44	-89.35477	98.69395	20.066065	-587.26526	-90.32518	94.477875	-3.111662	-294.68024	50.54747	54.325	175999	4004.887	18673.729	974922.5	-6454.2886	-4266.0527	1621792.6	921.2844772338867
45	-72.69529	68.12336	15.219436	-410.494	-79.60287	81.104004	-2.7719707	-308.526	46.9242	51.475	179999	4662.201	20453.285	1060704.2	-9214.018	-4917.926	1938721.9	942.6374306678772
46	-65.35619	71.338	20.976288	-456.49512	-57.849102	57.2729	-2.768198	-270.8935	49.104294	49.425	183999	5029.3433	22680.209	1171552.9	-8567.117	-5310.4805	2430993.2	963.4398477077484
47	-64.68693	72.398094	15.293813	-365.99643	-75.2665	82.6136	5.304841	-303.74896	51.996742	47.85	187999	5494.5894	24324.605	1347289.5	-12340.615	-5805.8745	3443307.0	984.6239259243011
48	-58.44051	70.940125	18.880356	-732.28986	-55.9923	59.557602	11.578948	-202.4615	51.650486	50.1	191999	6251.1323	28088.908	1488798.8	-9211.355	-6615.005	4001797.5	1005.5530598163605
49	-60.700558	65.10613	5.684551	-474.30396	-70.589005	61.613182	5.9493237	-211.85683	53.304348	58.4	195999	6958.59	29966.955	1630874.4	-11223.322	-7349.7163	4457570.5	1026.3534679412842
50	-63.306313	76.7715	9.827084	-811.9006	-73.379364	92.94325	-7.0023704	-549.06866	50.968254	52.075	199999	7641.648	33336.23	1831665.1	-15349.828	-8055.644	5192321.0	1047.702639579773
51	-60.45494	68.456856	21.821608	-422.35086	-56.529747	57.10349	2.8424654	-193.10727	49.25846	48.025	203999	8321.964	35940.02	1965298.2	-23763.78	-8783.099	6322160.5	1068.7246284484863
52	-65.138855	72.58268	20.465672	-506.8155	-71.738716	69.95277	-8.346872	-266.48853	49.28	49.425	207999	9377.252	40999.67	2135113.8	-28249.625	-9963.051	10112508.0	1089.5158071517944
53	-63.933804	69.547035	22.90528	-400.93472	-78.03109	98.00746	-2.945489	-412.13513	50.800632	50.95	211999	10367.348	44206.625	2349621.5	-34793.97	-10944.662	11851773.0	1110.577609539032
54	-72.56424	87.96199	15.230445	-586.1413	-76.758766	82.2895	10.979463	-295.3849	52.660065	54.125	215999	10913.396	46003.457	2607971.5	-40271.004	-11486.655	12774885.0	1131.6384062767029
55	-69.93713	72.405205	14.066636	-371.1012	-64.31331	75.37572	8.7097645	-232.56236	52.682117	54.25	219999	11012.701	48550.223	2698198.2	-34877.297	-11564.998	12748991.0	1153.002549648285
56	-67.369316	73.376495	7.1380143	-431.21753	-70.67818	68.95685	3.982575	-294.9802	46.736233	49.25	223999	11283.853	53046.6	2882303.0	-42921.094	-11955.694	16468426.0	1174.222728252411
57	-61.558605	65.99697	22.14329	-605.51953	-71.7808	72.0298	-7.0201554	-293.4274	50.363926	64.35	227999	12565.348	54696.934	3079476.5	-28887.883	-13255.628	17305566.0	1195.5381994247437
58	-67.38843	67.1636	10.272287	-512.941	-63.98988	53.82559	8.693629	-223.24532	49.403076	55.675	231999	13169.511	58531.992	3265220.0	-42280.598	-13919.077	21174890.0	1217.014535188675
59	-62.34399	69.76248	10.948084	-548.483	-62.05494	35.532333	-10.083764	-148.12683	54.540817	49.85	235999	17075.586	67063.31	3580316.8	-38117.855	-18163.537	36031480.0	1237.8609704971313
60	-59.43937	67.1513	10.49013	-764.2338	-66.8415	59.181812	5.5560145	-222.12639	56.287235	61.525	239999	20582.023	73204.0	3862436.2	-59614.176	-21760.766	42937560.0	1259.0652248859406
61	-74.14699	85.460464	17.268858	-824.08435	-58.98644	47.051067	13.756253	-173.37181	56.10839	60.5	243999	20793.807	77903.74	4171895.0	-60032.43	-21828.402	42732796.0	1280.0749871730804
62	-68.65766	70.1773	280.14447	-387.2324	-81.79218	78.82423	-10.4180765	-313.5637	53.96633	50.525	247999	20042.426	81006.07	4630912.5	-69011.11	-21012.334	43280210.0	1301.263664484024
63	-89.1641	89.956665	16.93074	-472.1477	-69.38306	71.07175	4.5132594	-333.34247	57.501793	59.975	251999	20646.873	84708.414	4897483.0	-83696.16	-21760.014	53755936.0	1322.925630569458
64	-70.81202	82.74336	25.290142	-763.6442	-59.837013	51.743534	6.533913	-184.16125	54.694157	54.0	255999	23639.652	92231.26	5327497.5	-78375.5	-24943.836	67887896.0	1343.7620146274567
65	-67.67381	72.758675	19.306694	-682.21716	-78.34716	80.89046	0.71147656	-309.69177	55.811848	55.5	259999	25788.762	97206.19	5436439.0	-84726.45	-27145.932	75480840.0	1364.9527492523193
66	-61.53117	56.52379	250.73285	-359.46704	-60.47608	53.6774	10.385121	-183.17429	54.10473	56.025	263999	26764.373	103676.55	5971430.0	-106124.53	-28147.566	72900700.0	1386.2107863426208
67	-69.19362	65.98005	9.1864	-669.4918	-59.585793	48.499725	-1.7218372	-180.62448	49.493828	51.1	267999	27392.611	110065.52	6338711.0	-118188.68	-28932.25	91312300.0	1407.2906920909882
68	-59.79114	59.051785	16.10921	-263.8981	-59.5534	61.24766	23.080212	-228.46167	56.96797	63.925	271999	31135.854	118453.875	6830826.0	-122133.77	-32885.637	109193870.0	1428.6462848186493
69	-65.28948	80.94922	14.235965	-461.12668	-75.5671	77.239975	7.7484517	-237.23091	54.85959	48.275	275999	33875.133	123588.836	7064543.5	-121040.15	-35597.645	116548550.0	1449.5957851409912
70	-79.313446	115.68436	626.13354	-806.81866	-61.826496	75.367165	18.282087	-297.9967	56.169014	62.55	279999	31804.672	128258.26	7654647.5	-124024.67	-33251.56	108041570.0	1470.9586136341095
71	-65.21683	76.4859	19.730202	-333.3548	-57.313404	60.14409	8.036113	-259.68597	55.079037	55.475	283999	29138.49	131151.8	7978523.0	-144222.88	-30438.871	102792050.0	1491.8391606807709
72	-67.27239	70.85891	17.664597	-552.91785	-55.279152	56.817696	6.2904544	-178.46835	49.119633	50.925	287999	29597.348	133502.27	8272391.5	-131184.89	-31202.2	113096850.0	1512.9421322345734
73	-63.61203	75.40235	26.34284	-889.39496	-50.2322	67.4215	19.201605	-304.68808	51.411575	55.475	291999	31066.602	143179.94	8653653.0	-143064.5	-32519.95	110899176.0	1534.675101518631
74	-56.537	56.549477	17.0253	-363.59003	-51.50138	42.74318	13.890152	-135.47945	49.510838	45.6	295999	30074.25	146562.33	9312256.0	-144788.97	-31480.785	103312600.0	1555.5963060855865
75	-65.459595	62.941372	12.35532	-330.61383	-68.77927	91.73445	6.359653	-358.1442	49.417957	53.575	299999	28866.027	147801.6	9459635.0	-157186.39	-30208.879	102742390.0	1576.3192319869995
76	-71.41086	75.8418	35.136333	-570.58704	-70.34767	79.43918	12.109996	-358.25693	50.548897	57.075	303999	28734.385	152792.52	10099022.0	-196215.84	-30179.107	109786616.0	1597.9455754756927
77	-70.49211	89.467705	20.09924	-715.83276	-62.863525	61.989117	29.323057	-241.55052	52.848682	56.7	307999	31503.344	162969.92	10346953.0	-183979.69	-33086.906	128655130.0	1619.5802354812622
78	-66.06707	90.54941	29.101393	-694.2776	-71.02595	90.7793	8.965736	-304.74863	55.075863	52.65	311999	31617.004	170407.8	11080818.0	-195432.1	-33128.49	143515760.0	1640.7831845283508
79	-69.796074	84.602005	31.712597	-351.877	-72.3882	75.49945	-0.093493395	-249.0917	58.21533	59.55	315999	35326.633	187071.83	11941255.0	-221108.38	-37229.137	188202430.0	1661.9531977176666
80	-71.235954	85.01679	29.126879	-685.9125	-56.49821	46.908813	-3.8231661	-178.13953	57.819496	57.625	319999	39582.09	193700.81	12626058.0	-246953.47	-41611.945	198439180.0	1682.8813750743866
81	-62.838997	77.82033	25.35241	-578.9822	-71.42595	78.87105	3.051635	-300.26712	54.64164	53.375	323999	42406.934	195628.92	13431844.0	-236417.7	-44622.72	228191900.0	1703.906336069107
82	-61.026432	62.41276	225.31482	-308.17194	-58.382393	61.943344	29.818378	-193.77258	49.168713	42.125	327999	46722.273	213616.98	13776605.0	-269674.25	-49136.438	264496530.0	1724.7198312282562
83	-73.367424	97.17615	42.332245	-739.9519	-57.481537	86.5286	13.324599	-462.82355	50.68889	52.375	331999	45838.438	218232.97	14514441.0	-244288.67	-48026.26	262128100.0	1745.7237839698792
84	-63.320446	75.98049	213.85529	-439.3012	-72.6489	92.968155	24.481815	-455.6652	51.517685	50.6	335999	47559.223	228722.5	15196827.0	-261142.66	-49987.805	283917150.0	1766.979246854782
85	-66.82908	92.56995	35.66885	-866.6909	-57.344177	69.654495	4.928338	-295.74036	54.993126	52.825	339999	48292.883	237197.4	15491040.0	-215763.7	-50593.04	267870720.0	1787.858500957489
86	-65.97249	88.03222	479.34143	-625.2889	-77.79422	104.7941	14.613926	-530.9499	52.232025	49.75	343999	45612.92	237113.36	16109608.0	-196983.34	-47631.688	257314460.0	1808.8857469558716
87	-67.414955	80.806786	11.99566	-504.19354	-57.445454	51.967743	2.8240027	-183.64311	50.60443	53.975	347999	46238.71	249949.33	16063885.0	-307632.5	-48706.227	308417540.0	1830.0517344474792
88	-65.32954	72.38636	15.6018715	-427.58325	-55.266552	64.81166	13.432181	-209.38795	56.438164	56.8	351999	52561.66	252520.56	16296935.0	-303157.88	-55451.035	366037570.0	1851.21347117424
89	-57.250206	68.3678	21.679998	-769.4669	-69.14738	72.833885	4.2691197	-388.54153	55.83972	51.125	355999	56139.72	257801.44	17227252.0	-285135.8	-58948.58	337357700.0	1872.2990646362305
90	-57.329662	62.648582	20.080332	-276.4286	-55.268433	59.975613	12.382366	-205.52887	56.595745	54.5	359999	52505.19	260009.53	18028412.0	-341828.47	-54885.44	320436500.0	1893.8088858127594
91	-57.345764	65.211365	23.390673	-363.84286	-52.65266	65.19203	14.63113	-200.13326	54.71575	57.1	363999	50259.445	257880.98	18394080.0	-379074.6	-52571.734	301603420.0	1914.8022673130035
92	-68.89833	79.009796	26.302902	-659.0254	-69.69347	92.69469	9.551305	-316.35025	52.825657	51.325	367999	49961.98	271681.9	19595804.0	-447467.9	-52273.285	341552400.0	1935.7766771316528
93	-62.38556	65.887924	30.247387	-415.89417	-50.033257	58.408253	25.278923	-204.72134	46.7807	56.7	371999	55663.57	296248.3	20613520.0	-449976.72	-58905.836	509430430.0	1956.8161516189575
94	-57.937557	61.396515	26.959227	-424.60754	-56.773438	54.37074	24.483797	-168.33038	52.322475	50.925	375999	66035.33	313400.75	21205698.0	-447237.22	-69467.69	553382850.0	1977.9146921634674
95	-59.51792	66.97837	21.353739	-620.7411	-51.579357	47.37456	-0.25869688	-162.20409	50.037617	48.35	379999	68931.13	321980.94	22578586.0	-396111.53	-72197.56	532204350.0	1998.66424036026
96	-66.57724	81.60551	16.551966	-700.0737	-68.127556	104.66596	21.538322	-393.63107	54.879726	53.5	383999	67641.6	334216.97	23471998.0	-485518.5	-70985.06	578728640.0	2020.0319509506226
97	-61.050568	80.64965	44.392624	-762.56976	-53.030144	62.077404	17.655075	-224.64668	51.315113	57.5	387999	75361.91	347415.25	24836868.0	-473558.1	-79502.305	789789100.0	2041.189486503601
98	-63.172447	74.27783	84.9919	-387.52682	-62.000427	75.35942	4.45403	-247.99571	56.1014	61.575	391999	84445.984	390122.12	26171390.0	-469471.28	-88444.46	833328260.0	2062.773080587387
99	-74.64564	89.429405	28.401781	-517.8499	-65.47225	84.3295	7.837676	-321.87714	56.514084	51.4	395999	83428.27	394198.38	26872164.0	-438190.6	-87093.21	875998200.0	2083.8887944221497
100	-66.16783	72.68089	20.839687	-330.44568	-63.515034	66.82141	-3.960391	-278.12592	54.0068	46.15	399999	82048.65	387704.62	27821228.0	-463054.56	-85737.84	817472700.0	2104.863564014435
