Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-62.725533	20.714813	-26.446035	-125.769226	43.86517	-0.26866326	0.07255814	-0.042401195	-0.57900095	4000	5.2154064e-08	1194.2687	-0.025199257	-167.05826	0.9189396	0.011003776	0.14725	79.0	1.4681062698364258
1	-52.181572	17.65676	-23.503458	-107.45036	42.11702	-3.2902496	0.36240608	-0.31276798	-3.6738799	8000	-9.49949e-08	711.3319	-0.02887038	-82.59718	0.9048576	0.011163387	0.1695	79.0	2.9057750701904297
2	-51.31757	16.502815	-19.98026	-99.05133	44.52809	-5.3475347	0.14385745	-2.8312657	-5.446438	12000	-4.8428774e-08	550.2147	-0.015536102	-49.959503	0.88927555	0.0152746495	0.22125	12.0	4.141124725341797
3	-43.680088	18.238653	-18.359657	-109.708626	42.663044	-6.780342	0.08942167	-5.0790353	-6.835196	16000	1.3783574e-07	397.97308	-0.024658794	-30.94709	0.88818264	0.011998205	0.15900001	79.0	5.587676763534546
4	-40.03449	13.80022	-16.146545	-99.78685	40.708332	-7.913369	0.13162611	-4.711273	-7.9653487	20000	1.6763806e-08	269.3491	-0.024657406	-19.147976	0.8729177	0.009628043	0.15875	79.0	7.018268823623657
5	-34.441498	12.6313	-12.371535	-79.49983	40.01031	-8.834146	0.20940508	-0.7922317	-8.888459	24000	-1.21071935e-08	173.70413	-0.022304464	-10.166615	0.85909504	0.0069695553	0.138	79.0	8.459675550460815
6	-33.697716	13.455251	-10.05698	-82.52732	39.666668	-9.52023	0.23699515	-4.2608995	-9.590754	28000	1.8626451e-08	161.32755	-0.022517277	-8.48093	0.84427255	0.010422047	0.14675	79.0	9.894643068313599
7	-29.169386	10.794726	-9.480626	-82.59208	36.626167	-9.973273	1.0165318	4.523948	-10.229403	32000	-1.8626451e-08	98.37487	-0.02429381	-6.4045477	0.8284545	0.006989655	0.17225	79.0	11.361788272857666
8	-26.164602	8.776576	-11.236844	-50.03938	34.842106	-9.818466	2.222235	6.8067617	-10.692116	36000	-5.029142e-08	62.022823	-0.02335201	-5.090516	0.81395257	0.007867176	0.1505	79.0	12.799774169921875
9	-25.726847	10.072454	-11.12794	-74.43053	34.63478	-9.393088	2.7255778	6.797178	-11.019792	40000	6.7055225e-08	68.008644	-0.025920223	-4.9398603	0.79599816	0.012542591	0.18450001	79.0	14.277551651000977
10	-23.42888	7.388034	-11.117762	-44.282925	31.846775	-9.144237	3.1061416	6.632687	-11.373744	44000	2.2351742e-08	35.034958	-0.024802897	-2.5605707	0.77607477	0.014142483	0.17375001	79.0	15.707376718521118
11	-21.00281	7.8260374	-9.121688	-69.18395	28.744526	-9.029008	3.1554275	7.0334263	-11.672153	48000	-1.4901161e-08	32.650467	-0.015635688	-2.1996698	0.75686955	0.015036876	0.14425	17.0	16.957315921783447
12	-19.93515	6.7574415	-9.736492	-40.722717	29.765152	-8.564471	3.4750917	4.006973	-11.889396	52000	-2.9802322e-08	21.250055	-0.018106822	-1.2680869	0.75112474	0.015222832	0.17225	21.0	18.21981191635132
13	-17.641977	5.0768037	-5.1480556	-32.099678	26.291391	-8.181988	3.6557646	3.8504763	-12.068942	56000	0.0	12.862084	-0.029271241	-0.96773434	0.7412934	0.012508063	0.22049999	79.0	19.700493812561035
14	-16.72384	3.9173594	-7.460649	-30.531073	23.402367	-7.8357716	3.5972602	3.4192014	-12.106002	60000	0.0	7.7893095	-0.027154658	-0.4762597	0.7190955	0.010980265	0.18149999	79.0	21.157448768615723
15	-15.804061	4.395626	-3.7717214	-38.750977	24.487654	-7.7905116	3.4660718	1.2055349	-12.105262	64000	1.4901161e-08	9.7731495	-0.030567933	-0.7841537	0.6925253	0.015033549	0.20925	77.0	22.596015453338623
16	-13.930925	3.9236145	-0.27263534	-28.914255	21.166666	-7.18412	3.6600611	3.4023232	-12.188128	68000	9.313226e-10	8.664263	-0.029557047	-1.1052607	0.6640619	0.012451721	0.19575	79.0	24.03501868247986
17	-13.221261	3.5525289	-3.8762674	-25.58308	22.647398	-6.265048	3.5698586	2.0930305	-11.946841	72000	-3.7252903e-09	7.1235323	-0.025977325	-0.79705703	0.6327142	0.015029565	0.16075	62.0	25.412535667419434
18	-12.233844	3.2187724	-2.6779935	-21.897923	21.56044	-5.947435	3.234895	0.8232807	-11.74483	76000	1.8626451e-08	5.1324806	-0.012157435	-0.34067732	0.6101939	0.016110484	0.20725	8.0	26.6387619972229
19	-11.545937	3.81589	-1.512132	-26.42234	22.54023	-5.408917	3.1723228	2.0027308	-11.4314785	80000	2.2351742e-08	6.555381	-0.009987318	-0.64046764	0.6070295	0.016221564	0.22775	8.0	27.853727340698242
20	-11.094045	4.343417	0.8967533	-23.379097	23.431953	-4.6696653	3.3615277	2.1080365	-11.81193	84000	0.0	8.117648	-0.025445811	-0.6897633	0.60302526	0.0111976955	0.1505	79.0	29.308849096298218
21	-10.39011	4.486015	1.1959782	-28.683075	24.469135	-4.307003	3.1873403	3.2453241	-11.7024355	88000	-7.450581e-09	7.116891	-0.017275179	-0.73381114	0.5811876	0.015073203	0.107999995	22.0	30.55299210548401
