Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-26.898668	6.5991945	-15.420654	-52.305798	24.627329	-0.20415142	0.14762141	0.33088493	-0.668099	4000	8.6613e-08	239.0668	-0.0677149	-111.82001	0.91894364	0.015076856	0.344	59.0	2.7070670127868652
1	-26.302292	6.540174	-14.814815	-60.16902	24.47205	-5.26696	0.57038903	1.703651	-5.4739285	8000	-7.264316e-08	121.04038	-0.027330175	-33.855736	0.9134771	0.0152212465	0.236	10.0	5.117144584655762
2	-26.526611	6.439182	-17.300734	-55.75509	24.725	-7.787558	0.7090315	5.5094743	-7.947154	12000	1.17346644e-07	87.463806	-0.029055908	-19.364998	0.91237986	0.015272921	0.23224999	11.0	7.542417287826538
3	-25.04064	6.702215	-15.391295	-51.563007	22.867052	-9.308862	1.7844276	8.277654	-9.872272	16000	-1.8626451e-08	65.43178	-0.059482764	-14.360427	0.91068476	0.015012419	0.308	47.0	10.102625608444214
4	-24.446432	5.8684754	-14.849956	-44.50163	22.157303	-9.670809	2.6123552	6.213042	-11.354226	20000	-1.8626451e-08	43.988403	-0.07016733	-11.590703	0.9049877	0.010797717	0.38175	79.0	12.813500881195068
5	-22.750206	5.293894	-14.871945	-43.327698	20.348719	-9.935722	3.4426801	5.5839744	-12.776278	24000	-3.7252903e-09	25.163414	-0.0690805	-5.1938276	0.9003714	0.009681608	0.3785	79.0	15.522244930267334
6	-22.09527	4.61965	-14.240471	-42.843155	19.810946	-10.36363	3.8735697	3.4452004	-13.788501	28000	-4.0978193e-08	16.337015	-0.068732336	-3.0459158	0.8944373	0.0090620415	0.38625002	79.0	18.285372734069824
7	-21.680353	6.1673164	-13.383047	-54.889503	19.436274	-10.4517565	4.1090665	3.5613909	-14.546467	32000	2.7939677e-09	22.344204	-0.027567979	-3.6625316	0.88696736	0.01570391	0.223	9.0	20.70010471343994
8	-21.500534	4.943369	-11.747163	-39.875523	19.18932	-10.672866	4.435677	3.275988	-15.194083	36000	-3.259629e-09	13.417321	-0.022866007	-2.2628121	0.8849088	0.015576493	0.262	8.0	23.104753732681274
9	-20.564371	4.180117	-13.203224	-40.271023	18.027397	-10.524779	4.6422973	0.39747936	-15.744898	40000	3.9115548e-08	8.850565	-0.024200507	-1.2467254	0.8824579	0.016773561	0.29075	8.0	25.474385738372803
10	-19.824163	4.1460476	-12.129814	-36.179188	17.155844	-10.454387	4.7192593	5.5893283	-16.090086	44000	7.450581e-09	7.708143	-0.022708207	-0.9230107	0.8796639	0.015562838	0.243	7.0	27.88987445831299
11	-19.414198	3.5189683	-12.582287	-33.458393	16.679325	-10.219548	4.702553	0.78030086	-16.282185	48000	1.5832484e-08	5.440398	-0.018459141	-0.81733084	0.8766207	0.015065195	0.178	5.0	30.309021711349487
12	-18.6709	3.220838	-13.200587	-35.068222	15.679842	-10.182279	4.693423	1.1512687	-16.45397	52000	-2.7939677e-08	4.6398773	-0.0119616985	-0.78370714	0.8740314	0.015424951	0.19225	4.0	32.65380120277405
13	-18.62729	3.5899525	-11.329744	-41.02819	15.618111	-9.925613	4.6404095	2.337455	-16.50874	56000	3.1664968e-08	5.303624	-0.016239174	-1.0243901	0.8719117	0.015493009	0.251	5.0	35.062453269958496
14	-17.961	3.2834759	-12.731616	-36.827374	15.034091	-9.874775	4.618132	0.18023694	-16.583986	60000	-5.5879354e-08	4.662359	-0.026190959	-0.8422432	0.86927724	0.015709978	0.259	8.0	37.517024993896484
15	-17.612709	2.6580372	-12.045829	-29.360046	15.034091	-9.598563	4.5146103	0.07212746	-16.618105	64000	1.4901161e-08	3.1911554	-0.02564431	-0.5943601	0.8651966	0.01699861	0.27475	9.0	39.929805517196655
16	-17.380316	2.8332732	-11.982268	-31.878546	14.883459	-9.318611	4.5073576	0.08127433	-16.58406	68000	7.450581e-09	3.3742218	-0.025551338	-0.6387278	0.8610217	0.015037724	0.228	9.0	42.31241989135742
17	-17.268576	3.1430635	-9.330917	-39.8254	14.75093	-9.1615305	4.3311963	3.2642903	-16.599028	72000	-7.450581e-09	3.9154723	-0.024436362	-1.1665577	0.85683125	0.01548081	0.25	9.0	44.7148175239563
