Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	18.835049	2.5711918	26.425041	4.315587	9.446556	0.23606366	0.043136753	0.41079825	0.08445121	4000	-1.1920929e-07	162.94666	-0.011718787	-41.42353	0.918938	0.008616077	0.082	79.0	1.3401978015899658
1	19.348728	2.7874343	28.914186	6.727087	9.70073	2.3626785	0.12407931	2.5633488	1.6466062	8000	4.8428774e-08	129.78394	-0.010209452	-20.567287	0.8982519	0.0068262517	0.08275	79.0	2.8991734981536865
2	19.585857	2.6392627	33.041996	10.890278	9.584541	3.504853	0.033192344	3.5457087	3.2910264	12000	-3.259629e-09	108.364395	-0.011480197	-12.256346	0.8771244	0.004592316	0.08375	79.0	4.770076751708984
3	20.17932	2.7477071	31.370134	12.554905	9.640777	4.2974234	0.01688473	4.316448	4.146941	16000	-3.259629e-08	108.06496	-0.010801804	-11.016106	0.85666674	0.00440892	0.076000005	79.0	6.642984867095947
4	20.615307	2.9916387	31.375248	14.122917	10.310078	5.035041	0.01088562	5.0473814	4.946856	20000	-1.4901161e-08	101.268005	-0.0102918055	-9.784334	0.8361435	0.010458899	0.10875	79.0	8.497436285018921
5	21.31045	3.5331187	37.37311	12.526646	11.206215	5.732706	0.008047009	5.741249	5.6565723	24000	-5.122274e-08	100.601265	-0.007101539	-8.972214	0.82091796	0.0045035663	0.05675	79.0	10.321028232574463
6	22.281237	4.2470036	52.379395	13.545149	12.003012	6.4047713	0.0063874894	6.4112043	6.314102	28000	-2.3283064e-08	109.73362	-0.010181919	-8.883646	0.80228156	0.009857675	0.0855	79.0	12.162408590316772
7	23.176575	4.817464	47.779938	15.082502	12.825807	7.0767045	0.0052404967	7.0817046	6.953029	32000	-5.0175004e-08	114.16878	-0.011739627	-9.348383	0.788484	0.01004417	0.0925	79.0	13.995903015136719
8	24.879423	5.890919	50.759716	16.24406	15.572549	7.767857	0.0068342895	7.7722006	7.5292897	36000	-2.9802322e-08	127.095055	-0.011323319	-9.47307	0.772736	0.012645572	0.0875	79.0	15.83932113647461
9	26.89139	7.6668324	59.483917	12.60411	17.747747	8.466848	0.0027415543	8.47004	8.43908	40000	-2.2351742e-08	152.2264	-0.013936043	-11.275024	0.7514954	0.008657545	0.098	79.0	17.63999581336975
10	29.319277	9.626734	73.606186	15.919913	19.745	9.224549	0.002383158	9.22699	9.161303	44000	1.1175871e-08	191.62317	-0.011133872	-13.756493	0.7359971	0.010555483	0.098749995	79.0	19.174587965011597
11	32.757984	11.15102	68.426735	15.298398	25.24359	10.052934	0.0020700698	10.055199	10.027136	48000	3.213063e-08	210.89786	-0.01015187	-15.575127	0.7253675	0.011424616	0.09375	79.0	20.324145555496216
12	35.64019	11.451623	68.356384	13.759103	27.549295	10.92328	0.0017869374	10.9251	10.892434	52000	-3.7252903e-09	228.99246	-0.010911304	-15.982719	0.7150377	0.009947286	0.0765	79.0	21.486108541488647
13	39.81967	12.162449	66.67634	20.502375	33.336136	11.793379	0.0019369457	11.794943	11.73084	56000	-2.9336661e-08	249.13168	-0.010730658	-16.36937	0.70652354	0.009493943	0.073	79.0	22.83195686340332
14	43.224205	13.389547	81.696724	20.433308	34.210526	12.661525	0.0012152706	12.662642	12.636647	60000	3.632158e-08	290.57965	-0.010901423	-21.244896	0.6997152	0.005039878	0.081750005	79.0	24.290605068206787
15	47.99279	14.361937	79.52818	21.689276	37.721153	13.624592	0.0009755256	13.62553	13.612423	64000	5.5879354e-08	351.91504	-0.013573204	-25.799622	0.69489324	0.009658273	0.106	79.0	25.582045793533325
