Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.443157	11.895844	50.420864	-32.772053	25.77922	0.09855667	0.13649091	0.4321241	-0.3842002	4000	-1.4901161e-08	81.40527	-0.027049389	-6.8213453	0.9189396	0.0150254555	0.1745	49.0	1.5509555339813232
1	4.7446404	10.965066	38.398083	-30.524946	26.2	-0.81600475	1.6043308	2.5943904	-3.5258446	8000	-7.450581e-09	64.3378	-0.031276695	-5.270959	0.90560913	0.009594033	0.191	79.0	2.9421210289001465
2	10.035094	10.7256565	42.004627	-19.17351	27.647888	0.44796783	2.7579873	4.350022	-4.339782	12000	-3.1664968e-08	61.37228	-0.025311632	-9.757071	0.8937453	0.013988493	0.15474999	79.0	4.300033807754517
3	14.989132	12.392128	50.319866	-8.897087	30.015152	3.0435104	3.4370317	6.4288445	-6.044993	16000	-1.3038516e-08	76.52756	-0.019674279	-11.090615	0.88092124	0.0152448565	0.25800002	17.0	5.497555732727051
4	21.171421	13.759845	60.145817	-15.4472275	34.605263	5.83317	3.683037	8.811684	-6.645877	20000	3.7252903e-08	96.75184	-0.016576868	-18.521048	0.87551594	0.015358234	0.20199999	13.0	6.716231822967529
5	25.737984	13.135548	67.14016	-13.525941	37.019047	7.8623185	4.7704287	11.38602	-8.740053	24000	3.7252903e-09	97.03158	-0.019725353	-19.397873	0.8708685	0.015010301	0.13749999	44.0	8.028001308441162
6	31.43739	12.958393	87.24805	2.1773975	43.30337	9.386922	5.477862	13.695245	-6.875005	28000	3.7252903e-09	95.20224	-0.022010637	-16.293411	0.86029494	0.014985124	0.15599999	79.0	9.445482730865479
7	34.044224	15.136201	75.22248	4.5806212	44.269665	11.5793705	5.8874087	15.765217	-6.6616426	32000	-3.7252903e-09	111.45154	-0.021174662	-16.707253	0.8430188	0.008911688	0.124749996	79.0	10.853262424468994
8	39.95386	18.08121	85.71998	4.6367807	48.481014	12.671724	6.2577076	17.589714	-3.9960928	36000	-5.5879354e-08	163.77083	-0.018132769	-28.534304	0.82624984	0.01355398	0.112500004	79.0	12.302223682403564
9	43.373707	17.804462	109.12346	13.175464	49.518986	14.581621	7.4940004	19.920155	-6.318673	40000	2.6077032e-08	142.6752	-0.019176252	-21.395765	0.81069165	0.011584409	0.13	79.0	13.708231687545776
10	48.98504	25.125664	187.43672	17.160698	53.375	15.903061	7.981516	21.91647	-4.537038	44000	-3.3527613e-08	244.93108	-0.01867077	-35.696945	0.7961997	0.006601735	0.13075	79.0	15.106456279754639
11	46.66385	15.699654	99.391136	16.528372	50.93421	16.950632	9.260335	24.291973	-9.675121	48000	2.7008355e-08	103.35948	-0.022174897	-18.473433	0.78505296	0.008719708	0.13725	79.0	16.50924277305603
12	48.506138	16.696615	89.71382	14.007512	50.597404	17.463305	9.736027	25.643347	-4.376325	52000	-4.0978193e-08	104.28433	-0.020067494	-13.55241	0.76693964	0.011917559	0.1465	79.0	17.963907957077026
13	61.538177	21.01362	123.65259	27.825756	61.421875	19.58958	9.490178	26.930925	-4.457295	56000	3.7252903e-08	194.08582	-0.016387463	-34.76372	0.7574979	0.01037197	0.114	79.0	19.399528741836548
14	64.932556	22.994114	135.40253	16.697424	60.77778	21.82174	9.953861	28.974974	-3.2859082	60000	2.8871e-08	225.24518	-0.018161647	-36.894657	0.7415436	0.009829643	0.125	79.0	20.916141748428345
