Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-36.03078	8.498094	-16.51404	-65.98994	20.585493	0.15696798	0.14311032	0.6137005	-0.32471305	4000	7.7299774e-08	481.51184	-0.05590979	-118.85772	0.91894335	-0.0023362604	0.32075	79.0	2.223112106323242
1	-33.556877	11.039345	-13.50058	-69.61093	20.458763	-3.1404717	0.73282266	3.0724378	-3.4448996	8000	4.004687e-08	327.8153	-0.02752829	-43.101196	0.9089828	0.015428842	0.21925	11.0	4.216467380523682
2	-30.275805	7.5787263	-12.1518	-57.522778	20.234694	-4.8141923	0.46863368	3.7030752	-4.934195	12000	-7.450581e-09	214.09216	-0.05664915	-27.146233	0.90644115	0.0021068116	0.32075	79.0	6.477630138397217
3	-30.620636	8.45298	-12.329428	-72.898506	20.333334	-6.08549	0.37067935	3.2421484	-6.162521	16000	1.4901161e-08	202.89862	-0.0564386	-23.617939	0.89707565	0.009583361	0.32525	79.0	8.709259033203125
4	-28.516077	7.921058	-6.5420203	-55.46391	20.619791	-7.2961617	0.19160326	-2.9739218	-7.33747	20000	3.5390258e-08	150.5899	-0.027476832	-15.868404	0.88897705	0.016206818	0.25800002	11.0	10.67200255393982
5	-30.059782	48.787773	-7.905335	-697.4699	20.42268	-8.271305	0.46729615	3.1391292	-8.337891	24000	-1.4901161e-08	1862.0105	-0.013400874	-18.612814	0.8865355	0.015057646	0.28425002	15.0	12.673752784729004
6	-24.812387	6.9424543	-5.8885245	-53.115536	20.873684	-9.369942	0.36572707	3.3131192	-9.425674	28000	-1.7695129e-08	75.376724	-0.056282014	-5.693283	0.88385695	0.011847153	0.333	79.0	14.959585666656494
7	-23.436993	8.134611	-4.5533676	-52.77279	21.256685	-9.79818	1.1925511	7.2211246	-10.049177	32000	-5.5879354e-08	69.64087	-0.056806993	-4.6878147	0.87251353	0.00465374	0.323	79.0	17.219383239746094
8	-22.540066	13.734575	-5.9226036	-181.61345	21.419355	-10.081771	1.5164918	8.765813	-10.53434	36000	1.6763806e-08	78.26611	-0.045771103	-5.7710505	0.86041224	0.0064398875	0.32225	79.0	19.41657257080078
9	-20.358057	7.062066	-4.393878	-43.29676	21.35326	-9.57912	2.238372	4.7255015	-10.965991	40000	-3.8184226e-08	39.937126	-0.022987671	-4.2819304	0.8513946	0.015115619	0.20775	9.0	21.36441469192505
10	-19.712904	6.7100425	-1.1624192	-51.967663	20.915789	-9.377223	2.5804915	7.5166516	-11.331639	44000	-1.3969839e-08	34.164303	-0.020691372	-3.1358447	0.84907866	0.016915463	0.2025	7.0	23.326836347579956
11	-19.02874	7.538198	-1.2801126	-53.54213	21.451086	-9.491351	2.6697342	4.7301755	-11.644034	48000	-1.8626451e-09	33.447018	-0.020302651	-3.9124913	0.84594995	0.015986515	0.2015	7.0	25.283555507659912
12	-18.148008	7.036235	-3.661461	-44.554134	21.944445	-9.174113	2.8912082	1.0876839	-11.907229	52000	-7.450581e-09	28.197838	-0.020730894	-2.9451733	0.84214973	0.0153767355	0.199	7.0	27.258321285247803
13	-16.474623	6.2584724	-1.7906151	-36.126736	21.231182	-8.951494	3.089149	2.6239717	-12.130256	56000	1.5832484e-08	22.094677	-0.029896365	-2.8187463	0.8381765	0.015488635	0.23975	12.0	29.233436346054077
14	-14.731904	6.0109015	-0.1894194	-36.482998	21.590164	-8.810788	3.013905	1.1075896	-12.236214	60000	-1.1175871e-08	17.532429	-0.024149787	-2.4637966	0.8320002	0.017358178	0.195	9.0	31.20814085006714
15	-14.102777	6.1301622	1.1474409	-35.406456	21.524324	-8.011923	3.072992	0.18472299	-12.25614	64000	3.7252903e-09	18.437689	-0.0416708	-2.3898351	0.8273488	0.015687525	0.2775	21.0	33.249666690826416
16	-13.025305	6.248558	-0.8064161	-35.38492	21.557377	-7.8175087	3.066049	5.6003203	-12.293236	68000	-9.313226e-09	19.757668	-0.02195271	-3.4087129	0.8167355	0.016060596	0.17625	8.0	35.18799710273743
17	-12.077076	6.2299604	2.4637623	-40.62112	21.606558	-7.2443085	2.9559498	-0.24351698	-12.274109	72000	-1.3038516e-08	18.70527	-0.04170935	-2.9733238	0.81311554	0.015305583	0.23325	22.0	37.28727841377258
18	-10.497188	5.9700756	10.133548	-30.639408	21.213903	-6.6030335	2.689842	3.4696279	-12.25675	76000	5.122274e-09	16.929173	-0.02758245	-2.0095375	0.8033143	0.015443055	0.175	11.0	39.38822674751282
19	-9.673437	4.854828	3.8041928	-23.070015	21.677595	-6.062553	2.3473244	-1.6299694	-11.952988	80000	-1.3969839e-08	12.902697	-0.02029269	-2.085758	0.79813856	0.015610766	0.153	7.0	41.48511242866516
20	-9.321881	5.42947	5.282251	-23.24959	22.101124	-5.4677114	2.009605	1.3704958	-11.093489	84000	0.0	15.628887	-0.024734823	-1.8994987	0.79469484	0.016381001	0.1955	9.0	43.584378480911255
21	-7.7564096	4.9465203	4.534906	-21.077421	22.333334	-5.08205	2.1147978	0.37759605	-10.868735	88000	-1.6763806e-08	11.845399	-0.020558666	-2.0943637	0.7901458	0.01597766	0.18374999	9.0	45.56073713302612
