Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
35	-58.970695	47.812798	13.113939	-551.9605	-57.004528	32.034985	5.3108892	-165.87035	47.84431	47.725	139999	3.71263	14.589619	52.708885	-740.0421	-5.5575643	27.014996	719.7480418682098
36	-58.966816	40.149567	3.7143862	-480.55298	-63.462147	34.246674	-4.5072618	-150.01505	50.278996	47.525	143999	4.429968	14.4083185	53.65513	-755.01636	-6.2412815	22.713448	740.8892781734467
37	-60.31609	42.413197	11.580626	-444.1603	-69.04624	55.010845	-0.67298603	-273.216	51.954693	54.575	147999	4.5646076	13.937404	51.71192	-777.2992	-6.356428	22.10961	761.9195585250854
38	-61.5242	48.359745	2.4042785	-563.4435	-63.732323	36.89635	-10.320279	-161.06786	47.85241	45.875	151999	4.053531	13.617916	51.45444	-621.5718	-5.777688	20.82196	782.9108514785767
39	-56.48334	70.14826	96.35355	-768.45654	-59.702126	111.68216	24.329733	-728.31665	48.182636	49.35	155999	3.8179529	13.526476	47.384727	-613.74664	-5.528555	22.401936	803.9997162818909
40	-49.431232	44.314922	0.8083235	-618.8952	-59.669556	37.733437	-16.34311	-161.229	50.378548	56.1	159999	3.4614124	13.996919	45.53342	-642.3261	-5.127382	21.241144	825.8470375537872
41	-53.861183	41.745846	-2.5470781	-554.20746	-63.395702	63.466454	-5.156676	-417.99335	47.617912	39.575	163999	3.3108797	13.950885	49.57418	-910.53687	-4.9675174	22.80099	846.8473207950592
42	-53.834373	47.513718	8.87042	-725.8537	-60.14248	38.550377	-3.3114693	-183.87393	46.431885	48.15	167999	2.6180744	13.639905	50.115627	-688.02496	-4.2219853	21.452656	867.653546333313
43	-51.39243	46.90793	22.856117	-580.5793	-39.049477	25.670746	-6.021867	-115.46063	49.393845	53.4	171999	2.5150747	13.668372	50.06479	-761.65906	-4.1057134	20.343437	889.3695619106293
44	-45.55769	38.368843	8.796238	-470.34927	-45.260895	29.792912	47.181824	-137.49316	52.627064	50.1	175999	2.2766104	13.938089	57.300865	-739.7947	-3.84914	22.71681	910.2705380916595
45	-47.65217	32.789288	6.029313	-381.82132	-61.695168	25.843166	-14.299021	-110.837395	49.862926	56.15	179999	2.6053	14.085278	59.0661	-751.32904	-4.203162	26.586958	931.0526957511902
46	-43.56801	47.023823	16.813053	-684.75415	-35.28506	22.642483	-0.9389972	-118.10702	45.413597	42.925	183999	2.5972054	14.098794	63.345768	-777.9841	-4.1613574	20.139359	951.4113311767578
47	-40.08823	28.519464	22.814737	-293.38177	-41.368084	22.037373	0.03551727	-102.07928	45.896847	51.025	187999	2.5407073	13.932395	62.13687	-699.7817	-4.0843105	21.624449	972.2768297195435
48	-42.576275	28.86299	133.08626	-158.1419	-47.430305	25.626366	3.0618656	-119.90737	50.28302	49.375	191999	2.518281	13.690849	56.217228	-796.1187	-4.0894036	24.809322	993.0287401676178
49	-49.704887	37.541798	7.2473097	-388.45227	-55.274548	53.992153	-13.6087885	-360.06113	50.652866	46.325	195999	2.9780855	13.462078	51.37294	-844.9888	-4.530718	18.563246	1014.5584344863892
50	-50.6397	34.481407	-0.71748954	-453.23975	-54.02528	29.809345	-11.811563	-135.19067	53.195366	55.55	199999	2.823722	13.366558	47.35317	-686.8052	-4.351969	23.539854	1035.4416680335999
51	-46.153934	49.095238	12.696981	-784.54083	-45.24219	25.104126	-7.3814034	-107.34418	52.76898	56.1	203999	2.7687588	12.9218445	43.036057	-869.0734	-4.2791104	21.938906	1056.496350288391
52	-43.522	30.863947	16.181921	-349.48868	-46.76176	20.136633	-0.7333273	-90.83292	52.114006	48.75	207999	2.3510697	12.632003	41.88833	-714.63	-3.8095212	20.624496	1077.8667449951172
53	-43.021656	47.429424	13.511751	-681.86383	-45.58874	27.559484	17.201368	-103.141014	49.06728	50.75	211999	1.8605319	12.455788	41.222107	-701.04364	-3.2947345	22.204742	1099.3553767204285
54	-44.183403	47.059547	14.988619	-760.49774	-50.58717	25.133396	-6.846383	-105.25601	48.849693	51.375	215999	2.120775	12.527932	43.14835	-962.2707	-3.5418792	19.524187	1120.5102388858795
55	-49.633297	65.44913	11.957384	-732.33167	-44.346188	23.320164	0.61082774	-83.76752	46.083332	52.9	219999	2.6769137	13.261528	45.883926	-836.59827	-4.1632695	23.305666	1141.4393968582153
56	-45.03398	27.291595	6.5973125	-171.10161	-41.738914	27.319574	2.6881256	-91.06324	49.6161	58.85	223999	3.5366597	13.666888	47.453396	-1012.2846	-5.0330815	22.861515	1162.7591671943665
57	-47.582466	36.22176	-1.732369	-528.21967	-38.26357	20.165585	-0.5081583	-86.0985	50.04375	46.275	227999	4.2584805	13.808071	48.391933	-880.2708	-5.800749	26.870665	1183.6994791030884
58	-38.489258	23.33328	8.374757	-116.88002	-41.034946	17.10931	-11.403747	-81.8643	50.22327	47.15	231999	5.246719	14.484063	52.457268	-779.1807	-6.822727	24.312485	1204.9608952999115
59	-39.07642	41.652912	8.145456	-639.98303	-38.869026	20.909588	10.23263	-85.8634	49.144173	47.55	235999	5.80176	14.760045	57.85654	-915.97	-7.3652215	24.25916	1226.29483127594
60	-36.643288	33.183807	371.07022	-131.61475	-36.09851	23.278658	-0.33523053	-89.36109	49.775	53.875	239999	6.1771317	14.756117	59.204773	-811.509	-7.78487	25.935991	1247.2387907505035
61	-42.435066	52.66504	16.852774	-637.6228	-57.173107	79.94668	-4.3265934	-514.5827	52.835526	56.825	243999	6.508825	14.843529	64.3128	-940.18207	-8.099027	24.441586	1268.4858722686768
62	-48.85266	34.627064	2.5981336	-306.5272	-42.25478	34.717846	120.503685	-98.16821	52.99669	58.225	247999	6.0121284	14.444257	64.28347	-776.8661	-7.5465055	24.973688	1289.4786558151245
63	-49.15511	36.872726	17.23668	-459.12613	-45.8402	24.880024	-1.5411139	-124.63164	53.905407	46.95	251999	5.860946	14.302945	60.868	-826.7886	-7.4096413	27.557934	1310.3136098384857
64	-47.412487	47.75089	0.89537	-603.8406	-48.361588	26.273272	11.261818	-133.96294	52.62829	52.5	255999	5.6762733	13.689963	51.857365	-869.04083	-7.1644397	24.353949	1331.7407286167145
65	-46.22172	33.055267	16.065466	-323.21857	-39.879066	25.940489	-5.806311	-150.86212	50.83228	50.9	259999	5.201312	13.176544	52.44201	-857.03174	-6.6676283	26.333414	1352.5739924907684
66	-42.89423	38.77436	18.627314	-548.9848	-39.007843	26.23352	7.2814264	-127.43696	50.76923	57.9	263999	4.648828	12.67475	51.442116	-982.9529	-6.065838	21.029007	1373.3930578231812
67	-41.895096	27.822165	15.621597	-134.289	-44.791553	28.819952	13.13992	-112.91019	54.01338	58.0	267999	4.3151817	12.318617	48.344383	-758.52234	-5.687843	20.514568	1394.2953262329102
68	-40.90758	33.01224	13.759107	-397.3453	-38.04525	21.103064	-3.505342	-89.62661	51.060898	51.125	271999	4.124351	12.436209	49.902657	-822.84106	-5.5323844	22.288162	1415.5770857334137
69	-40.25263	28.377916	12.170833	-137.02054	-42.949566	29.493296	-5.881818	-122.7372	53.54515	52.925	275999	4.557692	12.752911	51.41285	-805.86316	-5.9859796	23.014313	1436.9125995635986
70	-45.102917	46.777206	15.972556	-713.77313	-61.873573	36.477787	1.7791471	-161.89761	50.2	55.975	279999	4.851717	12.548713	49.897507	-844.5638	-6.2783933	22.257544	1457.704068183899
71	-44.437645	31.842287	16.87356	-340.29596	-46.444103	58.95435	-2.4596083	-384.72882	51.983715	49.25	283999	4.6904273	12.283698	48.65579	-602.0623	-6.057663	23.937588	1478.481971025467
72	-43.75062	38.099586	15.159907	-426.87332	-46.46626	25.43008	5.1514196	-112.34723	53.93624	53.525	287999	3.9493463	12.138525	46.599995	-895.4096	-5.2974153	24.815826	1499.3794543743134
73	-44.753033	46.842587	31.54348	-671.0413	-41.616116	27.45714	6.3765574	-93.22197	53.61616	57.8	291999	4.00537	12.141452	46.173958	-778.97974	-5.3711357	21.095661	1520.6178352832794
74	-38.38996	33.148087	23.415405	-194.16197	-56.858967	92.554405	2.0517323	-607.7754	56.133335	55.025	295999	3.8347075	12.177189	48.885746	-764.4616	-5.182416	23.42461	1541.5027496814728
75	-41.93154	40.334743	7.578731	-550.7539	-40.697693	31.465767	6.6494226	-114.82801	55.421604	55.4	299999	4.2872977	12.357569	48.777092	-674.32947	-5.6670723	22.309435	1562.4941771030426
76	-38.598267	31.750948	18.24567	-241.54137	-30.460117	21.400558	21.217285	-79.34019	53.38206	53.9	303999	4.5610495	12.441368	50.2556	-742.5939	-5.9164705	19.82982	1583.4081511497498
77	-40.639633	33.664814	41.2191	-330.5347	-45.251106	32.053333	5.3924108	-175.42792	54.931507	57.55	307999	4.813157	12.621922	54.144547	-743.4037	-6.195649	23.493961	1604.7508845329285
78	-48.93687	67.48817	23.862556	-806.2694	-46.904274	29.256529	-3.3280761	-143.91524	55.48097	53.95	311999	5.147594	12.74504	56.422432	-679.26447	-6.5187306	21.729935	1626.1197757720947
79	-39.79761	33.86329	27.408157	-277.73834	-43.459835	26.447086	1.6332382	-110.93199	50.904152	55.15	315999	5.141222	12.710936	53.578384	-835.59125	-6.4993	21.410376	1647.3434658050537
80	-37.39725	31.468735	19.711327	-379.83145	-34.885155	28.95642	7.4336085	-127.608215	51.558064	49.325	319999	5.0043736	12.794443	55.05439	-714.3247	-6.3590026	23.116543	1668.9037418365479
81	-38.806076	32.36565	15.601573	-321.65115	-48.725086	34.48741	3.3235016	-134.03839	53.88889	56.225	323999	5.3482075	12.908044	49.29145	-1037.5754	-6.733216	21.229565	1690.1675770282745
82	-45.15819	47.821495	17.921131	-705.35236	-51.01837	26.633291	-9.332629	-98.04205	52.319218	53.9	327999	5.6533313	12.900618	48.770966	-822.26904	-7.0252824	22.75338	1711.867362499237
83	-42.64673	50.375042	12.48774	-618.6843	-47.324306	29.864094	20.718164	-102.16054	52.393444	59.375	331999	5.58322	12.7105875	51.775	-720.2818	-6.926243	21.011873	1733.2803738117218
84	-40.17051	44.897385	18.672342	-546.4247	-54.37014	84.85909	-4.4358273	-555.6352	53.01993	52.825	335999	5.109195	12.584529	52.814987	-797.35266	-6.421588	24.273943	1754.2885475158691
85	-37.94518	26.032986	15.184851	-127.607185	-36.565014	27.3644	11.229812	-91.09487	53.25249	54.325	339999	5.0635724	12.601628	52.266556	-536.0716	-6.4041386	24.20993	1775.5836551189423
86	-37.05488	42.68075	9.5846405	-644.04193	-58.611095	88.4159	13.484621	-469.52817	53.049835	47.0	343999	5.0797954	12.730501	52.669796	-848.32416	-6.4140644	22.40566	1796.7375349998474
87	-38.336063	46.484085	428.52924	-515.3449	-40.466423	28.339825	-1.4039716	-131.65585	54.38983	52.5	347999	5.343958	12.478808	50.29569	-740.3951	-6.6781297	22.764914	1817.9693222045898
88	-43.726562	26.199436	18.604416	-126.803604	-46.83548	29.556599	-3.123114	-172.58054	54.18581	54.675	351999	5.682296	12.693284	47.92437	-864.12244	-7.0214853	23.67642	1839.622498512268
89	-45.935116	48.014927	8.049484	-672.07404	-42.643036	25.645462	-8.48101	-109.67711	55.114185	49.575	355999	6.1633115	12.997943	50.611225	-863.2942	-7.518568	24.442402	1860.6310856342316
90	-44.801006	40.04596	7.2961373	-541.8277	-44.511543	51.745087	-2.3254433	-340.87143	53.471573	45.6	359999	6.3376675	12.600988	49.582012	-796.40326	-7.684593	23.331186	1881.7326757907867
91	-37.263554	26.175653	13.327456	-127.461105	-48.4705	27.966618	-10.2282505	-99.116035	54.003357	59.4	363999	6.2417383	12.533493	46.721283	-745.4341	-7.5778203	22.808561	1903.0974380970001
92	-37.177505	41.503807	14.011291	-550.3958	-36.323112	19.563284	-1.4989852	-76.37679	51.970684	46.275	367999	5.7517424	12.202034	54.497112	-681.1574	-7.0392423	24.093227	1924.1114590168
93	-40.381794	27.015383	6.245262	-133.34465	-37.222504	22.268726	-4.8622937	-100.670906	54.94158	48.475	371999	5.627194	12.298159	46.49235	-664.1733	-6.943336	23.75662	1944.7386093139648
94	-38.30978	43.08604	19.35737	-604.7199	-49.147785	83.53821	13.298343	-551.1638	53.96949	54.225	375999	5.885213	12.61111	48.274963	-733.0274	-7.208842	24.282118	1965.9511806964874
95	-37.32844	39.838238	18.47332	-573.91766	-43.57702	33.83183	8.251333	-125.02756	53.916107	53.875	379999	5.977457	12.669749	50.224907	-727.3555	-7.299905	21.389473	1986.7906544208527
96	-38.60238	41.96145	24.243189	-566.937	-51.94236	31.142767	-0.75942457	-116.93329	54.459183	56.65	383999	6.0038614	12.658872	49.887993	-802.58795	-7.294653	22.23336	2008.0919234752655
97	-42.524147	43.928288	20.8613	-442.2309	-42.276234	23.922625	0.32985634	-93.86233	55.294117	53.425	387999	5.731365	12.287395	46.359325	-785.09106	-7.002123	21.885937	2029.144814491272
98	-40.69021	46.289707	10.822995	-720.5939	-44.318504	28.424845	3.1175983	-141.04396	51.488674	51.3	391999	5.4988008	12.138719	46.600704	-621.4607	-6.7747607	22.170105	2049.7523267269135
99	-46.21673	72.37618	15.416273	-833.40717	-44.331993	27.730612	-5.4024982	-113.58536	52.612377	46.05	395999	5.5121374	11.993243	46.157425	-751.5003	-6.7980213	23.208548	2070.734552383423
100	-38.18777	37.121426	18.573353	-449.28827	-37.357468	21.313372	-3.6389577	-82.65766	50.27044	51.925	399999	5.2611175	11.802089	64.42455	-606.0384	-6.47909	18.33883	2091.4912757873535
