Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-36.49691	9.435122	-16.061653	-66.05936	19.028847	0.0006087723	0.13793139	0.6979821	-0.4945537	4000	3.7252903e-09	508.70758	-0.07255454	-95.291336	0.91894335	0.01032811	0.34	79.0	2.0500755310058594
1	-35.197346	21.825228	-14.605382	-313.22836	19.312195	-2.3745818	1.0297645	-0.09065038	-6.0982323	8000	4.1909516e-08	544.35986	-0.048096303	-180.0538	0.90842384	0.0067458097	0.328	79.0	4.111937522888184
2	-32.611183	8.275786	-10.181995	-58.869938	19.228155	-8.674652	3.9968276	-0.19035953	-21.853588	12000	7.450581e-09	163.46597	-0.076206185	-75.96057	0.898946	0.01073028	0.383	79.0	6.1811676025390625
3	-30.185244	8.147715	-6.2671075	-61.376266	19.453201	-13.995186	6.2824254	-0.30271953	-34.413902	16000	-6.519258e-09	78.81442	-0.07735746	-19.59742	0.88703406	0.014362609	0.3705	79.0	8.319027423858643
4	-28.787352	8.276765	-10.343862	-60.768772	19.666666	-15.6229515	7.133557	-0.18940997	-32.685024	20000	-4.656613e-09	53.253647	-0.04029018	-8.512518	0.8788017	0.015113248	0.21225	17.0	10.179239988327026
5	-28.05464	7.6243052	-8.009558	-49.612095	19.203884	-14.860256	7.151304	-0.28402624	-31.140196	24000	2.9802322e-08	41.41916	-0.056435693	-3.2045507	0.873379	0.015113644	0.26999998	30.0	12.070960521697998
6	-25.13445	7.2876887	-8.842046	-46.45756	19.569307	-15.0341425	6.9902287	-0.29151383	-30.280388	28000	-1.6763806e-08	37.722996	-0.05973875	-5.974325	0.861835	0.01512646	0.2795	35.0	13.984139919281006
7	-23.551899	7.2524805	-5.7036104	-45.64741	19.610838	-13.288675	6.374183	-0.3208975	-27.228794	32000	-7.450581e-09	32.12648	-0.050923727	-2.7630048	0.8513147	0.015327722	0.21274999	22.0	15.855015277862549
8	-23.323301	6.930598	-2.0967748	-42.98158	19.701492	-12.908106	5.83791	-0.547532	-25.23212	36000	1.1175871e-08	31.575945	-0.03865578	-2.4279947	0.8443646	0.015225235	0.22350001	16.0	17.722023010253906
9	-21.179598	7.1764455	-1.3601388	-51.20433	19.643564	-12.874051	5.8121805	-0.6160085	-25.132107	40000	-1.1175871e-08	28.927061	-0.04313393	-2.985114	0.83825934	0.015135241	0.18825	17.0	19.61161160469055
