Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-31.687767	9.403703	-11.296473	-71.85551	27.375	-0.0016560144	0.07309405	0.19959332	-0.24530925	4000	1.8626451e-09	357.26288	-0.073847	-135.7392	0.91894364	0.014788329	0.365	79.0	3.0411298274993896
1	-31.694328	8.723158	-16.863604	-58.253914	26.924658	-4.8371506	0.5368136	1.4218341	-5.0503883	8000	7.0780516e-08	217.60419	-0.0747569	-56.33147	0.9153909	0.011129598	0.379	79.0	5.751115083694458
2	-30.705864	8.4808855	-16.27962	-63.49725	26.641891	-7.6814857	0.5264435	2.7466116	-7.811875	12000	1.4901161e-08	146.71768	-0.026224464	-29.03333	0.90797234	0.01512127	0.229	8.0	8.19132661819458
3	-29.28946	8.024573	-12.302935	-54.898327	26.086666	-9.734727	0.6157281	0.46160576	-9.862902	16000	9.313226e-09	105.56418	-0.026447074	-17.425922	0.9068405	0.017159004	0.2385	7.0	10.594298362731934
4	-29.11814	9.613019	-16.368773	-98.18521	25.960526	-10.976528	1.5663896	5.4087887	-11.469072	20000	2.0489097e-08	99.22575	-0.017773066	-19.538002	0.9059713	0.01585753	0.1945	6.0	12.974493741989136
5	-28.43696	7.20366	-17.412447	-57.39747	24.060976	-10.981239	3.4256773	9.870241	-12.954571	24000	1.3969839e-09	62.596905	-0.07549567	-13.891277	0.9050262	0.010162206	0.391	79.0	15.691484451293945
6	-27.06913	6.774946	-14.821957	-48.64649	23.360947	-11.418308	3.8712838	8.579719	-14.343932	28000	-2.2351742e-08	40.363075	-0.026815232	-8.034328	0.9021781	0.016357508	0.25675002	8.0	18.071646213531494
7	-25.58553	6.142364	-15.756672	-49.584408	21.631868	-11.758904	4.293788	2.830313	-15.4242735	32000	-3.3527613e-08	28.205284	-0.020735875	-4.9009395	0.9010663	0.015090274	0.22125	7.0	20.50359296798706
8	-23.905577	5.205829	-14.569751	-46.177532	20.010101	-11.582838	4.9060626	6.7992444	-16.257883	36000	-4.8428774e-08	17.361559	-0.024126198	-3.0329878	0.8995708	0.015774101	0.2795	8.0	22.906015396118164
9	-22.500046	5.5576606	-14.082125	-51.752	18.462616	-11.485764	5.2045875	8.516382	-16.807018	40000	-7.450581e-09	14.835293	-0.024311734	-2.8733993	0.89766574	0.018733287	0.21825	7.0	25.305128574371338
10	-22.627352	5.1463475	-14.148213	-47.06397	18.549295	-11.365845	5.062065	1.4808059	-17.196012	44000	2.2351742e-08	13.5265255	-0.017892003	-2.2884908	0.8955973	0.015132504	0.21450001	5.0	27.674190044403076
11	-20.561344	3.6467905	-13.102419	-35.481216	17.00431	-11.421449	5.25154	0.2568797	-17.524548	48000	7.450581e-09	7.000378	-0.015717372	-1.6720393	0.89383626	0.018315561	0.256	5.0	30.071237325668335
12	-20.062654	3.4452038	-13.784609	-35.59768	16.109312	-10.715783	5.0677395	-0.6196474	-17.59659	52000	-9.313226e-09	5.706377	-0.024178013	-1.0575328	0.8918451	0.016828226	0.29625002	7.0	32.450554847717285
13	-19.681194	3.3624458	-13.238061	-34.250244	16.036291	-10.711181	5.003292	3.7593343	-17.640154	56000	-4.0978193e-08	4.793805	-0.025793336	-0.835374	0.88867986	0.016904268	0.25	6.0	34.852174043655396
14	-19.556955	4.3401475	-13.122647	-41.343002	16.0	-10.634927	4.870823	0.31806582	-17.661123	60000	0.0	6.917542	-0.018096363	-1.0193352	0.8858965	0.015305271	0.2095	5.0	37.265711069107056
15	-18.84953	3.2526836	-12.326887	-33.046425	15.399225	-10.294602	4.95856	0.06673086	-17.769024	64000	5.5879354e-09	4.545396	-0.019952428	-1.1565709	0.8834746	0.01667214	0.25349998	7.0	39.73832869529724
16	-18.230953	3.111351	-12.333056	-36.87919	14.962264	-10.005906	4.8200436	-0.9698494	-17.725485	68000	7.450581e-09	3.8792892	-0.022665078	-0.8312574	0.8801043	0.016379513	0.25425	6.0	42.149049520492554
17	-17.930351	3.2478175	-12.619527	-41.92651	14.93985	-9.668658	4.5975103	1.1833311	-17.70658	72000	-1.0244548e-08	4.1000957	-0.023634207	-0.730885	0.8770545	0.017001627	0.244	7.0	44.566449880599976
18	-17.625416	2.8167272	-12.220948	-33.10742	14.973684	-9.486997	4.5136476	0.20091906	-17.687777	76000	2.8871e-08	3.6649888	-0.020914875	-0.88140047	0.8733374	0.015792761	0.2015	6.0	47.02743864059448
19	-17.97516	3.4906828	-12.721894	-42.57201	15.276923	-9.446548	4.485439	-1.1526958	-17.729145	80000	-2.4214387e-08	4.515503	-0.020565134	-1.2328695	0.87025976	0.015776522	0.21249999	7.0	49.42595314979553
20	-17.387905	2.8576791	-12.249031	-30.35249	15.191571	-9.390522	4.465328	-1.2120943	-17.496353	84000	-1.5832484e-08	3.1639647	-0.018426545	-0.59814966	0.8665975	0.015287287	0.21625	7.0	51.84759998321533
21	-17.16917	3.2117193	-11.680642	-34.810814	14.846442	-9.238109	4.3885	0.7798118	-17.847252	88000	-7.450581e-09	3.9980545	-0.02278926	-0.9757034	0.8631869	0.017099237	0.19874999	8.0	54.325109243392944
22	-17.086021	3.0253472	-12.078603	-36.59888	14.883895	-8.968371	4.412146	4.2381134	-17.644405	92000	-5.5879354e-09	3.134504	-0.02244529	-0.7486819	0.85931027	0.016027084	0.17375001	7.0	56.760578632354736
23	-16.983776	3.1067665	-10.851431	-30.600803	14.755555	-8.908788	4.320924	-0.94571006	-17.867035	96000	-7.450581e-09	3.4183125	-0.017868895	-0.8364688	0.8560162	0.0151342545	0.1415	6.0	59.20973086357117
24	-17.0257	3.01666	-12.080213	-31.233082	14.761194	-9.036377	4.3789535	-1.003962	-17.868475	100000	2.2351742e-08	2.9049463	-0.024156151	-0.6838812	0.85328114	0.01572701	0.21875	9.0	61.648855447769165
25	-16.691034	5.6029477	-12.135275	-96.46865	14.575091	-8.865119	4.3968134	10.015932	-17.962143	104000	2.6077032e-08	15.11503	-0.019351464	-2.278963	0.8496184	0.016484633	0.23175001	8.0	64.14515423774719
26	-16.451641	2.7354746	-12.168302	-28.080479	14.586081	-8.6706	4.192462	1.4655235	-18.216942	108000	3.1664968e-08	2.7006476	-0.036094688	-0.6930734	0.8471028	0.015953712	0.205	15.0	66.61667132377625
27	-15.998614	2.3703818	-11.607067	-32.737442	14.2831545	-8.523909	4.083094	0.3966332	-17.887648	112000	-3.7252903e-09	1.9882615	-0.033379763	-0.46944985	0.84241563	0.01504511	0.20625	14.0	69.09265899658203
28	-15.866559	2.6590505	-11.514024	-25.809677	14.650735	-8.400628	4.030762	-0.7061384	-18.004564	116000	-1.8626451e-09	2.1992402	-0.012066176	-0.38369852	0.83727753	0.016015235	0.21625	5.0	71.56646466255188
29	-15.80594	2.7554982	-11.075278	-33.44621	14.743494	-8.374705	3.9849913	-1.4465046	-18.101294	120000	-2.9802322e-08	2.300608	-0.035900425	-0.53272146	0.8353507	0.015282262	0.215	15.0	74.06994080543518
30	-15.674355	2.7763457	-11.189685	-27.83249	14.7574625	-8.359699	4.0367217	-1.294035	-18.259462	124000	-2.3283064e-08	2.386106	-0.024918936	-0.64456713	0.82901824	0.01537337	0.18975	9.0	76.56815910339355
31	-15.773162	2.3726964	-11.669443	-25.566425	14.7211895	-8.344779	4.030337	-1.1382315	-18.202951	128000	-2.4214387e-08	2.0456028	-0.020508176	-0.4541242	0.82547927	0.017198933	0.17825001	7.0	79.00286650657654
