Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1439.3264	257.86447	-992.5945	-1889.4565	200.0	0.09089131	0.2206962	0.4672662	-0.3131208	4000	2.6464463e-07	210925.31	-0.0017209697	-3091.7344	0.91893786	0.0031236082	0.03025	79.0	1.8174564838409424
1	-1371.8026	320.66827	-862.0274	-1887.6721	200.0	-3.470437	0.9006825	-1.5392381	-4.504996	8000	-9.536743e-09	191509.62	-0.004402008	-3855.6719	0.90770894	-0.00026168016	0.026	79.0	3.711341619491577
2	-1291.6796	283.3049	-763.50757	-1717.8475	200.0	-8.425257	0.6300986	-5.709616	-8.9571705	12000	-3.051758e-08	163334.95	-0.002374619	-2550.5938	0.9037648	0.0018277785	0.02375	79.0	5.59783935546875
3	-1262.7659	319.25266	-835.2172	-1782.7134	200.0	-12.012388	0.27769974	-10.714796	-12.2368965	16000	-1.0967255e-07	155308.69	-0.0033002654	-2120.375	0.8811112	0.0037641602	0.0295	79.0	7.535634517669678
4	-1264.3555	317.83963	-752.49493	-1762.9673	200.0	-15.1077175	0.13657999	-14.54869	-15.203915	20000	-1.4686584e-07	152935.9	-0.0020398106	-1958.7031	0.8929809	0.0018286471	0.0145	79.0	9.438426971435547
5	-1181.3752	265.98627	-828.9559	-1792.4266	200.0	-17.982826	0.0790244	-17.692484	-18.049665	24000	-1.1920929e-08	126856.945	-0.003012659	-1608.3359	0.8823644	0.0059848465	0.02225	79.0	11.332610607147217
6	-1180.7625	282.60165	-633.5682	-1580.1501	200.0	-20.598038	0.053723447	-20.406572	-20.638973	28000	1.01089476e-07	127199.93	-0.0030984555	-1606.1953	0.86897856	0.0020137301	0.0215	79.0	13.242692708969116
7	-1130.657	217.8672	-770.5981	-1616.2799	200.0	-23.192944	0.033613905	-23.071173	-23.222841	32000	4.7683717e-08	111233.71	-0.0039963415	-1428.8359	0.86143667	0.0032529666	0.04075	79.0	15.147325038909912
8	-1188.2927	243.65952	-758.1517	-1673.6626	200.0	-25.660212	0.0290888	-25.557793	-25.682152	36000	-7.5340274e-08	122795.29	-0.0040836954	-1564.8125	0.8232632	0.0009001175	0.03125	79.0	17.095335960388184
9	-1124.153	241.33472	-635.7225	-1546.5588	200.0	-28.231647	0.023185385	-28.152601	-28.250814	40000	-2.7179718e-08	108194.9	-0.0030876445	-1385.3438	0.84157777	0.0036163852	0.0345	79.0	18.99295139312744
10	-1100.0222	262.90298	-846.4879	-1853.7275	200.0	-30.675177	0.019995553	-30.610294	-30.6943	44000	-5.3405763e-08	103727.13	-0.0032342398	-1337.2812	0.8273475	0.0029617876	0.02325	79.0	20.909849405288696
11	-1119.8068	254.52762	-628.2638	-1595.9069	200.0	-33.09006	0.014225904	-33.04623	-33.101696	48000	4.863739e-08	105038.49	-0.0052356846	-1352.2891	0.8252872	0.0082913255	0.05325	79.0	22.89231252670288
12	-1171.2152	362.19672	-740.93555	-1863.8763	200.0	-35.52301	0.014075617	-35.48517	-35.534298	52000	2.002716e-08	120432.7	-0.003277937	-1468.1094	0.79516596	0.0004944019	0.04	79.0	24.906046152114868
13	-1054.3859	212.44215	-751.025	-1503.9053	200.0	-38.06166	0.010820537	-38.023113	-38.072784	56000	7.724762e-08	87459.68	-0.0039734924	-1161.7344	0.7788925	0.0057522175	0.03125	79.0	26.89148473739624
14	-1094.9172	302.7808	-755.643	-1858.2831	200.0	-40.356945	0.008359148	-40.334003	-40.36488	60000	1.2350083e-07	99875.88	-0.0032693718	-1270.7969	0.77610064	0.0048103295	0.023	79.0	28.910821437835693
15	-1137.8177	318.29526	-749.6559	-1771.5592	200.0	-42.747173	0.00728867	-42.726078	-42.753643	64000	-6.532669e-08	106857.586	-0.002854968	-1355.4922	0.78469896	0.0041826507	0.03925	79.0	30.85429334640503
16	-1172.5038	280.73557	-756.3157	-1655.1056	200.0	-45.22891	0.006329892	-45.21046	-45.233852	68000	7.343292e-08	107450.28	-0.0028784617	-1383.125	0.7617724	0.003993428	0.0265	79.0	32.816099643707275
17	-1047.7673	217.89435	-634.2925	-1522.1732	200.0	-47.74358	0.0058074347	-47.725853	-47.74935	72000	1.4972687e-07	82520.625	-0.0056185476	-1099.5547	0.7838951	0.0034589546	0.063	79.0	34.717243909835815
18	-1070.6123	271.55527	-763.5017	-1691.3352	200.0	-50.01554	0.0056858636	-49.99982	-50.021023	76000	4.529953e-08	86780.46	-0.005184882	-1117.7812	0.75736237	0.004301952	0.05275	79.0	36.61368918418884
19	-1015.27625	210.00487	-744.6281	-1387.0533	200.0	-52.303776	0.0050429767	-52.292564	-52.308975	80000	1.2397766e-08	73573.12	-0.00406977	-978.90625	0.7547532	0.004992109	0.04525	79.0	38.51432704925537
20	-1072.9303	226.72762	-757.12256	-1844.6177	200.0	-54.473022	0.0041810325	-54.462048	-54.477276	84000	-5.8174134e-08	81390.77	-0.0035568613	-1068.2969	0.75867665	0.0030970832	0.02625	79.0	40.434638023376465
21	-1122.727	191.48782	-874.4676	-1564.6232	200.0	-56.740288	0.003841411	-56.729507	-56.743782	88000	-8.4877016e-08	87354.89	-0.0027604483	-1166.4141	0.7481846	0.0034220435	0.0305	79.0	42.33100152015686
22	-1001.41394	166.20628	-758.0786	-1453.2394	200.0	-59.120975	0.0038263677	-59.113605	-59.12542	92000	8.5830685e-09	66447.484	-0.0034802174	-939.3711	0.75645953	0.0030721526	0.03025	79.0	44.2286159992218
23	-1094.5667	291.06268	-660.03394	-1701.2858	200.0	-61.292767	0.0034511632	-61.28577	-61.296295	96000	-6.723404e-08	85836.66	-0.0043086996	-1146.125	0.7490235	0.004895476	0.033	79.0	46.14488911628723
24	-1008.24646	75.043526	-870.36523	-1203.2004	200.0	-63.67463	0.0027023188	-63.668545	-63.678104	100000	1.8119811e-08	66382.55	-0.006210908	-1002.1211	0.7529527	0.009040558	0.06475	79.0	48.136157512664795
25	-1006.6333	145.96736	-721.6566	-1406.9479	200.0	-65.93744	0.0024479046	-65.92851	-65.94048	104000	5.8174134e-08	62429.926	-0.0027214703	-870.9336	0.73073786	0.0029923657	0.02375	79.0	50.0744206905365
26	-1035.1426	193.52348	-745.7258	-1436.8756	200.0	-68.061874	0.0019206449	-68.05737	-68.06409	108000	4.7683717e-08	68407.766	-0.00343855	-974.6094	0.7278665	0.0025959527	0.03525	79.0	51.967637062072754
27	-1020.4424	220.79231	-743.1472	-1756.8188	200.0	-70.30839	0.0019299802	-70.30361	-70.31074	112000	1.4781952e-07	68640.34	-0.0048426	-967.0703	0.72967523	0.005703607	0.042	79.0	53.89337873458862
28	-970.2458	155.85632	-743.28186	-1383.5957	200.0	-72.568375	0.0018006288	-72.56344	-72.57064	116000	-6.5803526e-08	55489.914	-0.0034584769	-775.47266	0.74659723	0.0040212963	0.0275	79.0	55.91093945503235
29	-992.6957	131.50476	-745.5826	-1303.0452	200.0	-74.62092	0.0018689539	-74.61488	-74.623184	120000	1.9073487e-09	59029.48	-0.005025554	-863.40625	0.73940283	0.0031232808	0.05175	79.0	57.90526008605957
30	-928.766	159.61974	-660.87787	-1371.747	200.0	-76.78202	0.0017529924	-76.77725	-76.784424	124000	-6.008148e-08	48438.816	-0.0047206036	-708.2422	0.71810853	0.0026975852	0.03875	79.0	59.812171936035156
31	-901.58154	178.83635	-694.22455	-1452.1348	200.0	-78.77584	0.0013807279	-78.77273	-78.77767	128000	-3.4332274e-08	45318.65	-0.005889352	-635.40625	0.70699036	0.0028577966	0.062	79.0	61.72555136680603
32	-963.3498	110.08336	-753.60785	-1189.8083	200.0	-80.67747	0.001151687	-80.67452	-80.67889	132000	-5.7220458e-08	48907.13	-0.0038331575	-714.9922	0.677429	0.0038721538	0.04	79.0	63.62640166282654
33	-980.0397	154.52359	-715.44586	-1283.7266	200.0	-82.70111	0.0010167324	-82.698845	-82.70231	136000	3.71933e-08	51519.348	-0.0044798306	-737.28125	0.64657885	0.0045224517	0.03625	79.0	65.52929854393005
34	-925.7829	149.51988	-638.02313	-1229.266	200.0	-84.77891	0.0010506001	-84.7769	-84.78022	140000	-1.9168854e-07	45040.035	-0.0034998842	-655.3086	0.63180614	0.003264254	0.02775	79.0	67.4288420677185
35	-868.70294	134.46457	-659.5875	-1072.0723	200.0	-86.76378	0.0010072	-86.76191	-86.76512	144000	-7.8201296e-08	36354.043	-0.004534965	-519.2539	0.626004	0.0039909794	0.029	79.0	69.36098790168762
36	-936.8254	152.48692	-745.9808	-1292.3739	200.0	-88.55605	0.0008897208	-88.55422	-88.55717	148000	9.1552735e-08	44512.39	-0.0046610693	-649.5078	0.62583244	0.003900752	0.04375	79.0	71.29695439338684
37	-898.84845	166.06639	-634.80963	-1315.8805	200.0	-90.55354	0.00089491095	-90.551926	-90.554695	152000	-9.346008e-08	39462.047	-0.0038358641	-566.2539	0.59430695	0.0024523446	0.036	79.0	73.01643109321594
38	-977.79407	267.9922	-657.6134	-1514.4813	200.0	-92.45778	0.00085271394	-92.456184	-92.45874	156000	5.0544738e-08	51801.656	-0.0054606195	-731.60156	0.58623	0.006304143	0.03975	79.0	74.76500582695007
39	-956.03204	238.56018	-628.467	-1453.9302	200.0	-94.61449	0.0007997568	-94.612915	-94.61541	160000	4.386902e-08	46506.14	-0.004695968	-673.1797	0.60742486	0.004263966	0.03725	79.0	76.4977514743805
40	-910.39404	161.7412	-630.6834	-1282.4818	200.0	-96.71945	0.0007703308	-96.71805	-96.720406	164000	-2.861023e-09	38472.965	-0.0064916317	-548.3672	0.61302644	0.0049927654	0.05	79.0	78.31280159950256
41	-884.17346	181.95984	-631.1019	-1325.7853	200.0	-98.64264	0.0007802229	-98.64133	-98.64366	168000	1.6212464e-08	35137.293	-0.003969554	-525.7969	0.60846406	0.0055603357	0.036	79.0	80.22660899162292
42	-857.45654	196.2763	-629.6154	-1317.3862	200.0	-100.53522	0.00074797357	-100.53403	-100.536224	172000	-1.9073486e-08	33385.03	-0.005165629	-462.3086	0.6103371	0.0067895213	0.0425	79.0	82.19220757484436
43	-894.5836	281.52124	-628.0015	-1820.6122	200.0	-102.33445	0.0006988593	-102.33336	-102.33536	176000	-1.9073486e-08	39891.848	-0.0036292477	-539.3867	0.62077075	0.0036367357	0.03125	79.0	84.39720582962036
44	-879.3831	196.59352	-607.6965	-1420.3563	200.0	-104.28139	0.0006434029	-104.28034	-104.282234	180000	2.002716e-08	33772.344	-0.0057486785	-483.26562	0.6199365	0.0050278795	0.0635	79.0	86.35907506942749
45	-866.18884	147.09593	-620.31256	-1119.3303	200.0	-106.15758	0.0006053044	-106.15662	-106.15839	184000	6.389618e-08	30197.371	-0.0043220525	-413.73438	0.6427564	0.004815017	0.03025	79.0	88.24880814552307
46	-859.2798	177.32047	-624.23846	-1309.7996	200.0	-107.91447	0.0005843786	-107.91353	-107.91526	188000	-2.3841858e-08	30618.404	-0.0043536043	-431.91797	0.6450966	0.0048617334	0.0425	79.0	90.13000559806824
47	-873.0475	233.53012	-601.2615	-1457.6687	200.0	-109.71907	0.00058879715	-109.71817	-109.71983	192000	-2.3841858e-08	33676.754	-0.005134501	-455.46875	0.6323142	0.008638052	0.05775	79.0	92.01410675048828
48	-858.3835	147.95306	-641.29596	-1183.1907	200.0	-111.59181	0.000549356	-111.590904	-111.59256	196000	9.536743e-09	28628.678	-0.0048327367	-388.11133	0.6034089	0.008804637	0.04675	79.0	93.90035080909729
49	-822.9927	176.11253	-617.9993	-1230.0182	200.0	-113.35064	0.00053652306	-113.34987	-113.351395	200000	-4.7683715e-09	25890.293	-0.0055973427	-355.0039	0.58303076	0.007989476	0.0445	79.0	95.80299353599548
