Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-33.033737	8.2662	-12.556163	-64.3606	19.038277	0.02722508	0.07665601	0.27564704	-0.23355868	4000	-2.8871e-08	395.26544	-0.033419248	-89.81682	0.91894335	0.016032279	0.089999996	18.0	2.0466232299804688
1	-31.160543	7.3718657	-15.991066	-54.95475	18.985645	-2.7920504	0.37605402	2.0173595	-2.939461	8000	6.146729e-08	277.61148	-0.026330099	-48.47365	0.9141378	0.015022993	0.08725	20.0	3.9812450408935547
2	-28.83153	8.894813	-9.387152	-56.66721	19.409756	-4.7183285	0.22370432	2.6786678	-4.749545	12000	1.13621354e-07	194.61145	-0.04758147	-26.564514	0.9086989	0.015124988	0.147	46.0	6.04831862449646
3	-27.957588	7.6021705	-9.674734	-51.68521	19.183575	-6.036419	0.37724486	5.5509715	-6.0713577	16000	3.1664968e-08	155.3246	-0.027782023	-19.950954	0.8999837	0.015954401	0.0875	19.0	8.018113136291504
4	-25.545958	6.955924	-12.389198	-44.849785	19.26699	-7.213036	0.24929507	6.481978	-7.229765	20000	-4.004687e-08	100.887405	-0.027718246	-11.08984	0.89572674	0.016239401	0.113	18.0	10.058594942092896
5	-25.267117	8.03566	-9.24355	-58.50533	19.55665	-8.12885	0.0795771	-3.7102113	-8.136014	24000	-8.8475645e-08	99.62204	-0.022713713	-8.40464	0.89173913	0.015712403	0.074	13.0	12.048722982406616
6	-24.214315	6.8922067	-9.641244	-47.33954	20.091837	-8.93376	0.19472747	-1.1677777	-8.946662	28000	-1.7695129e-08	75.46222	-0.02019212	-5.7629995	0.88910085	0.016109888	0.0465	12.0	14.029398202896118
7	-23.030993	6.7960443	-7.9008017	-41.696728	19.919598	-9.620431	0.29918218	4.9411755	-9.6362295	32000	3.5390258e-08	60.23593	-0.020223666	-3.3143702	0.8866437	0.015601264	0.054250002	15.0	16.04163646697998
8	-21.825258	6.922205	-5.1630898	-41.84412	19.889448	-10.108175	0.9825585	9.375885	-10.182334	36000	-2.7939677e-08	50.67753	-0.02639275	-2.1545076	0.8827817	0.016079428	0.09075	17.0	18.019903421401978
9	-21.750618	7.2598834	-5.5826993	-49.53048	20.09694	-10.548711	0.33866283	4.9122586	-10.568209	40000	-2.4680048e-08	50.44461	-0.027715107	-1.3262463	0.87848127	0.015182968	0.120000005	20.0	19.994853973388672
10	-23.966125	46.80092	-5.335761	-666.32477	20.443298	-10.811052	0.6529403	9.71617	-10.866959	44000	-2.6077032e-08	2131.172	-0.01746177	-9.55505	0.87395376	0.015646419	0.090500005	18.0	22.03897213935852
11	-19.8267	6.802171	-6.994379	-48.72231	19.974874	-10.814519	2.5700786	8.92368	-11.654071	48000	2.7939677e-08	40.175976	-0.018751647	-11.811829	0.87194705	0.015764091	0.0905	13.0	24.001052856445312
12	-19.145132	6.0368114	-6.1068144	-43.243587	20.396908	-9.421504	3.016821	2.2198555	-11.965847	52000	-3.3527613e-08	23.677017	-0.024957115	-2.4820175	0.8696563	0.016308201	0.06775	15.0	26.028523206710815
13	-18.966349	6.823281	0.3270406	-41.35726	20.010101	-9.334424	3.117113	0.5699061	-12.237378	56000	5.5879354e-09	26.568	-0.021016309	-3.0312676	0.86523366	0.017070265	0.05275	10.0	28.016241788864136
14	-17.884563	6.01597	-4.5991864	-35.007755	20.353846	-9.175219	3.40661	4.1368647	-12.530253	60000	-2.4214387e-08	19.355034	-0.01810588	-2.0904067	0.86232954	0.016308688	0.045250002	9.0	29.993781089782715
15	-17.181564	6.309173	-3.0814672	-36.582012	20.590673	-9.02508	3.2323048	-0.96895975	-12.713786	64000	0.0	19.408756	-0.017756281	-2.2411447	0.8596616	0.016466457	0.074999996	10.0	31.954846620559692
16	-16.263496	5.7449055	-4.2802734	-34.44909	20.443298	-8.619781	3.3622565	0.053479522	-12.869472	68000	1.8626451e-08	14.151797	-0.023133028	-2.0221226	0.856274	0.015317405	0.1025	13.0	33.93909668922424
17	-15.300364	5.9182844	-0.65581614	-40.72166	20.659685	-8.343067	3.423258	-1.259764	-12.967363	72000	-3.3527613e-08	15.785795	-0.024240367	-2.3055158	0.85119414	0.016647272	0.07574999	11.0	35.92284440994263
18	-14.295759	6.096889	0.3349758	-37.93759	20.810526	-7.516008	3.3956206	-0.23373324	-12.998249	76000	7.450581e-09	16.39749	-0.02290779	-2.0022087	0.84699374	0.015408659	0.106	11.0	37.93189001083374
19	-14.0873995	5.4575443	-2.8288593	-39.580883	21.568306	-7.381055	3.1787977	-1.1751792	-12.990925	80000	7.450581e-09	14.920989	-0.018355727	-3.0818007	0.8426931	0.017056413	0.08225	11.0	39.888837575912476
20	-11.963201	4.8310695	2.013736	-25.32168	21.215054	-7.0220957	3.117303	0.373179	-12.985456	84000	-2.6077032e-08	14.773213	-0.023761062	-4.7408056	0.83870924	0.015835866	0.08475	12.0	41.84765362739563
21	-12.464324	4.990997	-1.0934435	-25.836123	21.225807	-6.157463	2.8379602	1.1030627	-12.78896	88000	2.7939677e-08	11.167402	-0.017929425	-1.7533753	0.834757	0.018044747	0.07075	9.0	43.874539613723755
22	-11.564588	5.5657716	7.1857805	-30.488846	21.697802	-6.046151	2.891061	1.93684	-12.8133545	92000	-3.7252903e-09	14.285149	-0.018721776	-2.8389661	0.83151984	0.020068591	0.08475	6.0	45.85950469970703
23	-11.445859	5.5926566	1.837963	-31.753254	22.6	-5.6556582	2.798071	4.242845	-12.74376	96000	7.450581e-09	15.53178	-0.032766536	-4.056226	0.82925105	0.015419215	0.079500005	20.0	47.90302038192749
24	-10.806697	5.911726	6.127417	-28.990955	22.139666	-5.57368	2.7560656	4.0845213	-12.472494	100000	3.7252903e-09	17.132843	-0.015865672	-4.100318	0.82194525	0.0160021	0.04225	9.0	49.88417601585388
25	-10.265995	5.571037	12.352749	-31.801369	21.565218	-5.4022207	2.6371133	6.318327	-12.297764	104000	1.3504177e-08	15.003187	-0.027914396	-4.2809753	0.8188179	0.015607326	0.060250003	18.0	51.96838450431824
26	-11.291646	17.696707	7.161803	-234.56279	21.961111	-5.252404	2.7098823	5.7940397	-12.216531	108000	2.7008355e-08	224.03262	-0.010098326	-23.316185	0.81280494	0.015003387	0.06299999	10.0	53.93239617347717
27	-9.874981	4.632854	5.7132244	-23.77537	21.655737	-5.3628016	2.842688	2.5926194	-13.179697	112000	3.7252903e-09	13.914885	-0.026158974	-5.4140387	0.81069565	0.015546709	0.096	16.0	55.935935735702515
28	-9.775227	5.914917	2.0178945	-41.661034	22.193182	-4.7820287	2.3348062	7.875244	-12.829282	116000	-7.450581e-09	17.238571	-0.0184732	-3.8539395	0.8064535	0.01680603	0.121249996	11.0	57.91189479827881
29	-8.756083	4.889642	2.041145	-23.320932	22.3125	-5.062081	2.4429376	3.4303837	-12.516022	120000	-1.4901161e-08	12.258218	-0.018191265	-3.1230192	0.8030864	0.015032332	0.073	9.0	59.920654296875
30	-8.009942	5.777352	15.242917	-26.294617	22.741379	-4.373337	2.3530953	6.964085	-12.77634	124000	0.0	16.274658	-0.014487424	-4.590822	0.8004092	0.018068798	0.04275	6.0	61.911603689193726
31	-8.137751	5.2647095	3.1942687	-25.803955	22.775862	-3.4150977	2.5743694	8.322337	-11.141255	128000	1.4901161e-08	16.499226	-0.009529067	-5.629753	0.7985504	0.017252183	0.05175	7.0	63.88615441322327
32	-8.22786	6.3470683	7.6908035	-28.928326	23.86747	-4.4417734	2.898201	7.076885	-12.746641	132000	-1.4901161e-08	16.921017	-0.030190919	-4.443434	0.796487	0.015249393	0.09925	18.0	65.9454460144043
33	-7.0769887	6.171157	12.408254	-30.44845	23.654762	-3.7143912	2.7292633	7.787187	-12.857448	136000	0.0	18.691574	-0.019163657	-6.005042	0.79124224	0.015888955	0.06075	11.0	67.9465982913971
34	-6.0030556	6.479233	23.639519	-24.683126	23.170588	-2.6382236	2.9769373	10.650779	-11.151749	140000	8.381903e-09	18.794708	-0.015076311	-5.9098063	0.78812027	0.015134962	0.067999996	8.0	69.92875218391418
35	-6.6655846	6.898011	16.272842	-24.737104	24.75	-2.5791326	3.4410086	10.689581	-11.345135	144000	-2.6077032e-08	25.350159	-0.01232747	-10.867004	0.7859001	0.015779216	0.0885	10.0	71.89944791793823
36	-6.8922715	8.255486	17.003128	-41.754482	26.81208	-3.1877441	3.875148	11.37902	-13.1343155	148000	0.0	32.381958	-0.019472128	-11.276741	0.7831373	0.016706027	0.1055	11.0	73.90426731109619
