Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1317.6349	295.86285	-742.4016	-1862.4156	200.0	0.08121841	0.242272	0.46774226	-0.3157814	4000	-1.2016297e-07	181563.75	-0.001559558	-2678.7656	0.91893786	0.001131869	0.03025	79.0	1.8052113056182861
1	-1351.3284	293.62943	-855.79956	-1858.9148	200.0	-3.4822578	0.7944118	-1.5246468	-4.4814777	8000	8.5830685e-09	186202.34	-0.0014040433	-4064.5312	0.9181918	7.2831215e-05	0.0335	79.0	3.666247606277466
2	-1367.3303	279.82364	-908.7856	-1884.606	200.0	-8.842372	0.3972473	-6.950698	-9.177329	12000	-4.1007997e-08	186049.86	-0.0014306279	-2831.1719	0.91034526	0.00014183972	0.0425	79.0	5.541691064834595
3	-1412.8936	213.45464	-1093.3345	-1734.4807	200.0	-12.592913	0.10516681	-12.004564	-12.671425	16000	-4.386902e-08	191407.55	-0.0021203596	-2541.9375	0.901794	0.0009807601	0.051	79.0	7.462005376815796
4	-1353.2914	317.90567	-842.4186	-1890.0057	200.0	-15.781308	0.17196903	-14.8063135	-15.878302	20000	-5.3405763e-08	176165.81	-0.0022990808	-2169.5781	0.9030664	0.00014773145	0.0425	79.0	9.318907260894775
5	-1351.157	338.73788	-752.73846	-1848.3008	200.0	-18.716887	0.10790893	-18.21687	-18.779552	24000	-4.5776368e-08	176100.36	-0.003023964	-2085.7812	0.90379924	0.00015104604	0.06475	79.0	11.181049823760986
6	-1368.3615	305.60327	-756.7968	-1857.3458	200.0	-21.566238	0.064489886	-21.247917	-21.596027	28000	1.8596648e-07	174051.86	-0.0017346997	-2019.7969	0.88080764	-0.0008649259	0.028	79.0	13.041017770767212
7	-1378.104	335.5485	-861.2766	-1844.3195	200.0	-24.334257	0.048697148	-24.06579	-24.360167	32000	-1.11579894e-07	179161.83	-0.0023555274	-2057.5156	0.87536824	0.0003626354	0.07	79.0	14.917162418365479
8	-1244.1619	287.38455	-857.8304	-1827.1869	200.0	-27.108213	0.034779485	-26.927956	-27.132547	36000	7.009506e-08	142798.31	-0.002040479	-1682.3594	0.84831214	0.00015189809	0.0405	79.0	16.791080474853516
9	-1260.48	264.43793	-744.952	-1696.0676	200.0	-29.643213	0.021179706	-29.543709	-29.656631	40000	7.2479246e-08	143473.05	-0.001251268	-1685.2656	0.8549648	0.00028862315	0.02525	79.0	18.6540207862854
10	-1278.7037	245.1174	-762.41675	-1752.9603	200.0	-32.16956	0.016493918	-32.09248	-32.17889	44000	-1.411438e-07	143386.5	-0.0019937658	-1687.2656	0.8541924	0.0008012238	0.0395	79.0	20.541781902313232
11	-1309.5516	258.2357	-756.1741	-1732.1091	200.0	-34.705074	0.012391684	-34.637325	-34.712276	48000	2.0599366e-07	148543.52	-0.0021593638	-1744.5469	0.8498301	0.00020155952	0.06	79.0	22.417442083358765
12	-1223.308	182.08298	-782.60657	-1473.3042	200.0	-37.28449	0.010730101	-37.230927	-37.290962	52000	5.1498414e-08	125458.66	-0.001675334	-1516.9922	0.83293957	2.955249e-05	0.03	79.0	24.274983644485474
13	-1189.6022	253.44623	-758.0904	-1584.5842	200.0	-39.708973	0.012647393	-39.660896	-39.71754	56000	2.9563903e-08	120269.99	-0.0022575255	-1434.2344	0.8302535	0.0024530685	0.0465	79.0	26.153024911880493
14	-1234.8516	315.39886	-741.141	-1733.4452	200.0	-42.07629	0.011647193	-42.03152	-42.08343	60000	7.390976e-08	130236.734	-0.0015368976	-1517.1875	0.8271694	0.0005102889	0.03325	79.0	28.01180863380432
15	-1403.8914	327.03543	-769.0595	-1882.5966	200.0	-44.518486	0.0067933854	-44.48635	-44.521984	64000	-1.1205673e-07	167932.94	-0.0022072236	-1941.8594	0.8205409	0.0012755392	0.06275	79.0	29.88815975189209
16	-1248.4049	342.26404	-763.72375	-1859.0112	200.0	-47.261887	0.008118487	-47.230293	-47.267567	68000	-8.5830685e-09	131871.14	-0.0012189917	-1524.3516	0.7988796	0.0011822147	0.0245	79.0	31.86299204826355
17	-1246.7993	223.55768	-855.9406	-1649.3237	200.0	-49.73421	0.0049440116	-49.704456	-49.7377	72000	1.6212464e-08	122410.46	-0.0022808663	-1473.6016	0.8073067	0.000379709	0.05675	79.0	33.870455503463745
18	-1371.8474	341.3528	-753.7778	-1828.9948	200.0	-52.15612	0.005452573	-52.13079	-52.15909	76000	-2.4318695e-08	154575.47	-0.001784193	-1775.0	0.79221535	0.00027019175	0.03275	79.0	35.80386734008789
19	-1175.5764	239.19147	-778.33295	-1567.9393	200.0	-54.80157	0.005825358	-54.776512	-54.805687	80000	8.4877016e-08	107220.625	-0.0025259028	-1303.6797	0.7824224	0.0006780772	0.036	79.0	37.60224795341492
20	-1181.0096	240.67918	-731.8278	-1649.4818	200.0	-57.11287	0.0045823026	-57.09297	-57.11629	84000	-2.4795533e-08	105433.88	-0.0020012422	-1258.3984	0.7781428	0.0008901454	0.03375	79.0	39.46567368507385
21	-1218.094	314.17422	-764.96545	-1708.8209	200.0	-59.376358	0.0050900523	-59.359543	-59.38008	88000	-1.6403199e-07	116607.17	-0.0014126067	-1363.3984	0.7782441	0.0008175287	0.024	79.0	41.40720009803772
22	-1201.8579	260.00623	-756.58295	-1848.8734	200.0	-61.740265	0.0035948602	-61.72129	-61.743114	92000	3.8146974e-09	107759.375	-0.002035641	-1285.5312	0.7781654	0.0018958895	0.034	79.0	43.36003637313843
23	-1191.9022	265.52548	-896.7182	-1836.1019	200.0	-64.05649	0.0032638714	-64.04403	-64.05918	96000	9.536744e-10	104978.305	-0.0018345694	-1271.3438	0.7763954	0.00011382902	0.029	79.0	45.27933430671692
24	-1301.2122	270.61148	-892.3572	-1705.3647	200.0	-66.37018	0.002161615	-66.36019	-66.3718	100000	-1.2397766e-08	125988.99	-0.0017754689	-1528.7578	0.77146673	0.0017516521	0.02775	79.0	47.19579839706421
25	-1089.4015	270.17218	-852.1131	-1673.3678	200.0	-68.899445	0.0030459296	-68.88677	-68.902405	104000	-4.196167e-08	84559.63	-0.0021660747	-1035.0312	0.77048737	0.0009000231	0.0485	79.0	49.08803462982178
26	-1155.2817	228.65538	-850.92773	-1700.6643	200.0	-71.03208	0.0021938225	-71.02114	-71.03402	108000	8.4877016e-08	91586.83	-0.0031700365	-1115.6484	0.7619761	0.0002133714	0.05125	79.0	50.96655249595642
27	-1236.7803	250.47583	-859.67096	-1700.8726	200.0	-73.22844	0.0016229027	-73.22108	-73.22971	112000	5.1498414e-08	105487.89	-0.0022235108	-1289.0078	0.76473767	-0.00026031744	0.0515	79.0	52.86787724494934
28	-1180.2982	267.33884	-859.4892	-1708.6263	200.0	-75.598465	0.0018066172	-75.592285	-75.59999	116000	-2.5749207e-08	96123.766	-0.0027880187	-1168.1172	0.75746363	0.0003496645	0.073	79.0	54.77273631095886
29	-1309.0667	306.90277	-884.807	-1844.8146	200.0	-77.88283	0.0015088508	-77.87686	-77.883896	120000	-5.531311e-08	121912.81	-0.0019462953	-1496.7031	0.7466655	0.00075150933	0.04675	79.0	56.64458608627319
30	-1168.3352	305.7937	-578.8627	-1709.426	200.0	-80.44914	0.0018376651	-80.44195	-80.45067	124000	2.9563903e-08	91794.92	-0.0020686225	-1120.0703	0.73272645	0.0013518187	0.03975	79.0	58.51650786399841
31	-1182.2681	333.8245	-745.1414	-1896.071	200.0	-82.714905	0.0018651645	-82.70769	-82.71647	128000	-7.43866e-08	97427.83	-0.0023061128	-1168.3672	0.7288458	0.0029435928	0.04875	79.0	60.391666650772095
32	-1188.09	286.65356	-759.80597	-1780.3516	200.0	-85.0167	0.0014966702	-85.01245	-85.01788	132000	-3.528595e-08	93174.79	-0.002192706	-1158.7109	0.73824245	-0.00082611555	0.044	79.0	62.25502681732178
33	-1182.8038	235.8282	-845.7703	-1844.6658	200.0	-87.325516	0.0010944873	-87.32122	-87.3265	136000	-1.1444092e-08	88231.414	-0.002196548	-1098.4219	0.7178046	0.0016086191	0.05575	79.0	64.16743397712708
34	-1130.7037	334.83304	-737.6237	-1744.1425	200.0	-89.588	0.0015309349	-89.58251	-89.589355	140000	-4.2915342e-09	84254.51	-0.0021678845	-999.6797	0.69614625	0.0011661613	0.05375	79.0	66.08850765228271
35	-1176.0123	248.95212	-859.77167	-1637.8167	200.0	-91.76378	0.0010978908	-91.758995	-91.76469	144000	2.6702882e-08	85375.62	-0.002297452	-1077.1953	0.68398976	0.001603788	0.04025	79.0	68.026296377182
36	-1166.4495	301.86295	-739.2801	-1842.3363	200.0	-94.02466	0.0011440912	-94.02033	-94.0256	148000	2.8610229e-08	85764.1	-0.0023154835	-1059.3828	0.68269575	0.0019182208	0.062	79.0	69.9612500667572
37	-1056.506	315.18314	-664.2385	-1797.3756	200.0	-96.28565	0.0012218383	-96.28202	-96.28687	152000	-1.2111664e-07	69158.0	-0.0024408516	-821.1953	0.6589273	0.0021255186	0.0665	79.0	72.06929874420166
38	-1176.1558	301.39874	-621.13434	-1804.5829	200.0	-98.306816	0.0009026322	-98.30338	-98.30763	156000	-7.152558e-08	85478.4	-0.0026058909	-1065.6953	0.6422342	0.001464715	0.04275	79.0	73.98432612419128
39	-1129.382	267.82703	-752.98615	-1713.2635	200.0	-100.589	0.0009311127	-100.58543	-100.58981	160000	-2.9563903e-08	75371.06	-0.0027838973	-976.53906	0.63816893	0.001529639	0.056	79.0	75.83681750297546
