Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
41	-48.571465	31.921911	23.630465	-147.46114	-55.328247	34.22197	2.852746	-121.735596	53.386665	56.025	163999	19.69034	32.671158	141.24153	-817.7034	-22.534853	32.25632	886.5324025154114
42	-54.1125	64.60774	15.030431	-787.1458	-79.9707	142.06387	12.39396	-737.3888	48.28788	53.3	167999	18.99995	30.789576	132.09192	-767.86743	-21.798899	31.707603	908.4896898269653
43	-48.58484	32.641747	24.021091	-210.58546	-53.041252	28.19333	3.3114934	-123.93951	48.092815	51.275	171999	18.713676	28.613924	121.823875	-847.11816	-21.517603	31.761723	930.4726405143738
44	-46.205006	29.813639	23.107553	-164.81479	-38.908028	34.63496	2.6874084	-168.28783	47.278107	52.125	175999	19.99711	28.292736	129.37427	-706.95807	-22.948715	32.715954	952.8300149440765
45	-47.24194	32.384693	23.676697	-160.91907	-51.8177	30.718834	-6.6299987	-115.85004	51.209003	54.125	179999	20.488735	27.625036	131.21935	-732.4112	-23.348152	32.956593	975.012877702713
46	-50.75937	34.706814	18.206299	-227.00012	-43.816444	30.61226	15.230824	-131.02328	50.930378	48.275	183999	19.66151	26.130669	130.11589	-661.4889	-22.392576	31.175028	996.7297549247742
47	-49.7884	39.546196	17.225178	-442.96085	-51.229942	38.135487	4.320387	-150.31044	51.07372	52.875	187999	18.431658	24.510271	123.696815	-991.42224	-21.099707	27.72373	1019.0059580802917
48	-47.925022	41.85801	24.10617	-485.12888	-58.85795	46.44466	27.000956	-151.58498	50.731014	59.675	191999	17.273624	22.837128	119.29011	-840.25336	-19.830347	26.209173	1040.8143627643585
49	-45.109318	37.089214	17.641405	-307.49176	-54.385235	38.210197	10.680157	-150.3986	52.94371	58.05	195999	15.450097	20.699472	112.49227	-823.99866	-17.871895	24.68987	1063.2265625
50	-45.192898	53.87294	18.621819	-689.8601	-39.744587	36.78045	10.576413	-143.89882	53.26	50.725	199999	13.29522	18.385057	89.11046	-969.17896	-15.597142	21.99659	1084.9060950279236
51	-45.297626	37.10804	28.522951	-261.25766	-62.224945	44.78785	9.8883505	-179.94563	53.945946	55.05	203999	11.56686	16.379284	79.863266	-935.27563	-13.794618	21.59529	1106.7981412410736
52	-44.316105	39.08544	26.081987	-170.6556	-38.98049	41.308456	15.482002	-196.85506	55.010273	54.45	207999	10.395528	15.021602	70.24919	-838.0301	-12.543922	19.364658	1128.7920928001404
53	-44.699654	35.6851	21.823332	-167.57413	-46.94326	36.64694	5.2010202	-131.59288	53.115894	47.85	211999	9.392473	14.262462	63.060436	-885.17017	-11.460914	16.926802	1150.6801443099976
54	-39.089035	34.61532	22.769785	-322.3896	-40.829937	28.437864	10.174585	-98.70709	51.613636	54.325	215999	8.703949	13.994744	67.93291	-1003.4477	-10.768662	18.279211	1172.1695094108582
55	-38.798187	57.971848	26.144102	-773.9152	-37.964592	34.103497	5.1608915	-140.44386	52.904606	48.675	219999	8.616593	14.216298	72.327545	-978.524	-10.677375	18.798798	1194.4291388988495
56	-35.816765	38.813744	16.897018	-566.5706	-42.775784	23.98903	-5.388188	-103.049515	49.27077	53.225	223999	8.631105	14.55064	76.74337	-804.36633	-10.686648	20.782988	1216.2056713104248
57	-37.636005	28.434875	29.784264	-144.86401	-35.965317	25.981884	2.574825	-83.69354	53.294315	52.725	227999	8.822287	14.776124	78.04697	-1003.3119	-10.905031	17.511045	1238.271148443222
58	-35.873768	29.836115	93.502396	-147.10596	-55.301506	28.453894	-12.749391	-114.513016	53.39	55.025	231999	9.217016	15.345098	75.08606	-843.03076	-11.263262	17.828415	1260.3990516662598
59	-41.009274	56.25789	20.872183	-629.65155	-34.100624	28.051853	13.276376	-119.56269	54.010136	59.175	235999	8.808334	14.999389	65.69086	-970.44434	-10.786526	18.0946	1282.712964296341
60	-33.38738	54.26053	25.471394	-781.3029	-23.86169	22.256372	27.320623	-85.34797	54.797947	52.775	239999	8.156291	14.389729	70.43967	-884.30133	-10.1237135	16.291073	1304.4231622219086
61	-31.899796	41.71276	31.881199	-600.53314	-24.726091	29.575926	30.823717	-87.86939	51.240383	48.9	243999	8.319001	14.148703	76.70111	-1007.494	-10.309732	17.949848	1326.4636669158936
62	-32.787064	56.774113	28.470474	-757.26196	-32.83602	27.850481	14.192531	-99.1086	52.855263	58.525	247999	8.894262	14.454228	77.87402	-1017.23895	-10.896669	18.84059	1348.6079025268555
63	-25.569304	26.070162	41.899284	-95.405426	-21.223513	20.49433	22.716848	-64.28684	52.549343	51.9	251999	9.585741	14.840364	75.281006	-925.43317	-11.635968	20.409876	1370.415824174881
64	-24.90202	25.834631	47.293434	-216.43454	-23.877956	23.29006	12.970873	-96.35358	53.188744	55.975	255999	10.605625	14.842939	72.44212	-894.74567	-12.7020645	19.12985	1392.795071363449
65	-22.926188	24.054413	38.500046	-118.73694	-18.116795	63.085796	349.7305	-87.88873	54.530823	57.05	259999	11.394515	14.718293	68.13042	-1058.678	-13.483519	17.228214	1415.2402865886688
66	-19.54349	46.464703	56.364956	-666.80725	-22.798504	26.373192	28.348038	-122.18488	56.875446	49.4	263999	11.905997	14.849413	66.22578	-872.6562	-14.003315	18.699678	1437.258005142212
67	-20.214233	26.418236	41.568813	-127.70403	-33.000572	31.604162	41.831043	-95.474266	56.414036	57.375	267999	12.4075575	15.132666	64.757454	-1003.5023	-14.498971	19.02594	1459.1170885562897
68	-20.748194	59.605213	32.552494	-686.69714	-30.480114	120.328575	40.45711	-763.1596	56.782917	56.15	271999	12.820491	15.378722	66.976166	-800.7976	-14.97625	21.754007	1481.0020289421082
69	-18.56872	25.636074	27.660723	-125.426674	-32.348946	78.38916	36.47701	-454.27304	57.440434	61.5	275999	13.260954	15.693972	67.552124	-1050.1174	-15.394677	19.506216	1503.4518637657166
70	-24.237915	44.77974	28.55734	-431.9667	-20.100689	28.998434	28.371462	-84.552734	57.074467	57.35	279999	13.470403	15.685952	71.32353	-839.0519	-15.566712	19.452219	1525.6979653835297
71	-19.903631	23.749285	27.923168	-99.002686	-32.839264	76.25074	26.942259	-450.20752	57.129032	62.85	283999	13.622924	15.749376	67.93729	-1019.00073	-15.717511	19.171524	1547.8619408607483
72	-25.993412	26.744991	27.483486	-102.887955	-24.636036	25.790407	39.92078	-102.389946	60.13483	61.5	287999	13.539013	15.718382	71.97292	-1077.1954	-15.614306	18.499928	1570.3327188491821
73	-20.419708	25.494873	38.770786	-93.66513	-23.195892	24.269735	21.768589	-77.72522	57.602886	47.725	291999	13.507339	15.7214575	79.44556	-840.4299	-15.590774	21.195532	1592.3489801883698
74	-22.807135	49.35977	44.800007	-730.1039	-17.931759	20.395185	13.846681	-76.22981	55.47751	58.425	295999	14.14489	16.269033	83.368866	-1017.5545	-16.307735	23.448195	1614.4345707893372
75	-20.183943	43.61562	43.239483	-612.3741	-24.876234	28.891134	20.969145	-84.22671	58.443222	62.175	299999	15.006767	16.842234	84.64953	-828.4707	-17.18549	20.608429	1636.3800828456879
76	-25.331768	30.750286	27.686752	-274.4288	-29.413284	41.217567	16.961477	-237.26782	59.69403	54.85	303999	15.315847	17.278093	85.79334	-984.54987	-17.506681	23.85545	1658.2031524181366
77	-21.74677	26.648619	35.155537	-124.262596	-20.603016	37.641598	23.836313	-192.70181	57.694244	57.725	307999	15.798183	17.335033	87.736595	-794.05554	-17.966326	22.20583	1679.9603736400604
78	-23.859522	30.44662	29.421648	-249.81349	-20.040321	29.660402	39.35296	-83.96383	58.61172	65.45	311999	15.912865	17.450762	86.24862	-856.8512	-18.086216	21.864138	1702.0752263069153
79	-19.591032	34.775837	297.04715	-177.18712	-20.468822	27.090992	26.277405	-88.49084	59.30258	56.8	315999	16.352163	17.663607	90.718254	-781.118	-18.523455	24.222448	1723.830946445465
80	-26.80116	28.38241	42.882317	-182.97409	-22.489988	25.322727	51.887493	-74.88738	57.032257	55.425	319999	16.710243	18.041151	87.30616	-1021.7355	-18.878248	22.197016	1745.6459202766418
81	-26.868738	52.983513	37.478756	-595.9762	-21.313229	28.261757	27.463272	-96.4336	59.654274	60.6	323999	16.747435	18.441126	93.94078	-939.55884	-18.901377	21.22952	1767.896178483963
82	-20.978458	25.781593	56.878803	-108.82504	-29.323553	25.107162	22.473017	-84.505516	60.109024	59.225	327999	16.403255	18.520485	91.64537	-1038.2898	-18.526598	21.283169	1789.6705701351166
83	-24.43189	52.330803	43.10183	-678.95593	-18.581335	19.15079	18.242178	-60.042683	62.592155	60.5	331999	15.977577	18.09484	85.22076	-986.7622	-18.074446	21.836594	1811.7921528816223
84	-23.390648	36.564396	41.00412	-334.8332	-28.452082	31.962753	34.195732	-96.664444	61.003803	60.85	335999	15.84342	17.846128	84.94851	-967.36566	-17.940702	21.443508	1833.5699481964111
85	-22.869434	27.31224	35.26393	-119.195244	-19.89281	22.016167	20.963947	-63.964413	60.041355	59.325	339999	15.673505	17.733538	81.777054	-993.68353	-17.738089	22.254627	1855.860518693924
86	-25.147457	42.72296	41.592545	-578.40796	-21.876205	30.267464	55.884674	-93.04018	60.07143	63.325	343999	15.392947	17.43566	75.19883	-973.43115	-17.448101	24.37671	1878.0030415058136
87	-26.17126	59.801586	28.213873	-767.27594	-31.639454	24.66677	34.13364	-80.41241	60.343395	61.475	347999	15.400901	17.146935	77.02476	-739.98724	-17.437397	22.885492	1900.3755116462708
88	-22.984768	24.470978	27.315416	-102.32137	-20.64062	25.009083	18.67677	-82.514015	58.170288	56.875	351999	15.21416	17.003807	70.79251	-925.16956	-17.24709	21.991938	1922.4710295200348
89	-16.950756	37.65485	36.841446	-443.05496	-11.790555	16.52621	13.123232	-54.05632	62.87008	60.275	355999	15.380652	16.998466	71.75679	-947.21173	-17.388136	20.191687	1944.3143074512482
90	-19.756456	57.742252	35.86599	-656.6367	-5.6590943	31.204441	113.4898	-78.316315	64.50603	63.225	359999	15.261143	16.757708	71.22676	-845.3499	-17.262314	21.657286	1966.6943435668945
91	-17.151144	57.197216	358.31485	-510.759	-21.263401	72.10938	19.590714	-442.50943	61.594593	60.225	363999	15.378501	16.727716	81.94043	-1042.6443	-17.38355	22.946945	1988.9310324192047
92	-24.054163	55.68619	34.456387	-472.89023	-30.538757	72.77124	21.14233	-405.61087	59.468403	63.8	367999	15.45968	16.905752	78.255936	-844.6736	-17.463442	23.033815	2011.3804514408112
93	-20.293612	54.220387	41.017654	-597.2195	-25.460262	69.44638	32.462475	-437.8342	57.807274	62.05	371999	15.882564	17.135313	77.88419	-805.65967	-17.933157	24.734425	2033.2801623344421
94	-16.463781	28.21241	44.454945	-215.1981	-30.242615	64.38486	32.675854	-388.70584	59.83643	62.25	375999	16.354872	17.24044	112.14382	-968.57794	-18.372952	25.43163	2055.738016843796
95	-17.59422	34.158524	43.688286	-367.4957	-27.320688	25.772478	9.269106	-104.24817	60.68182	57.65	379999	16.950186	17.721466	133.74901	-906.9962	-19.032402	24.911896	2078.0096459388733
96	-22.196795	62.94699	33.3605	-703.07294	-22.268814	23.922361	24.384132	-90.118835	58.5625	60.975	383999	18.1104	18.919714	132.35675	-1062.2593	-20.284044	26.613491	2100.2527430057526
97	-21.093296	23.138088	27.11689	-84.43379	-24.794685	24.831888	22.845152	-76.63945	58.757355	63.1	387999	19.448164	20.267696	115.83865	-900.3802	-21.660582	26.585958	2122.5779707431793
98	-27.378147	49.272343	35.950455	-624.07697	-21.435562	30.640179	44.38301	-91.05969	63.517788	66.35	391999	19.807035	20.724262	107.08524	-898.42084	-21.99328	25.945824	2144.8061249256134
99	-31.739908	47.236084	39.09629	-690.269	-12.014116	24.117664	37.269367	-86.24392	56.59929	64.725	395999	19.457968	20.155458	99.53263	-935.5579	-21.60778	24.902933	2167.008076429367
100	-19.489058	24.369034	31.994911	-79.51004	-18.180683	25.835033	23.53516	-82.92687	62.30888	63.725	399999	19.085938	19.537066	81.368355	-992.48474	-21.200144	23.864079	2189.277221918106
