Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
32	-84.01337	56.114594	7.8541994	-573.12024	-93.57542	64.802055	-7.2101865	-288.41177	37.51878	48.4	127999	28.49449	80.46864	366.92926	-935.9804	-32.291798	123.518005	730.8409485816956
33	-74.354034	45.648056	2.211366	-289.89032	-78.88308	50.09976	-5.8638797	-193.54787	41.796875	41.825	131999	18.60996	61.468235	283.42648	-858.1628	-21.9545	84.553635	752.953376531601
34	-66.5732	58.93823	8.589076	-799.56683	-65.39791	44.868015	-5.597899	-172.96956	36.22222	42.175	135999	11.326695	45.464447	218.56946	-455.558	-14.348009	58.02138	775.4449615478516
35	-53.306885	44.954197	10.614254	-240.92717	-59.014545	46.97512	4.662011	-166.87863	37.764153	50.55	139999	5.9867787	32.118053	177.3287	-873.32056	-8.768763	43.761684	797.9345407485962
36	-53.712086	59.037323	12.113314	-819.30145	-53.7539	54.40533	12.766184	-206.91087	40.51145	41.8	143999	2.0209024	20.358334	115.99611	-933.1541	-4.5856237	32.1613	820.9857158660889
37	-44.64238	45.11086	31.846851	-239.49094	-52.058678	40.848545	-0.7393138	-156.51529	48.050747	46.925	147999	-0.5880627	12.606186	75.755714	-698.0226	-1.860602	22.30192	844.0649356842041
38	-47.842564	41.00731	23.066113	-196.32977	-40.944927	51.032204	13.961525	-258.53302	42.010525	54.475	151999	-1.3576943	11.271931	57.198875	-770.1473	-1.1386511	17.986588	866.2025339603424
39	-47.894276	47.89093	30.11404	-701.5995	-34.894188	32.815853	20.53084	-92.92598	36.29025	42.6	155999	-0.7721736	12.381771	65.96366	-685.5043	-1.7795465	19.436298	889.2202060222626
40	-43.637703	32.99753	29.538612	-160.51756	-30.20019	29.622152	23.030151	-99.287544	36.817974	46.225	159999	0.037066564	13.562608	72.516205	-978.44946	-2.5877547	19.635284	913.1512548923492
41	-39.507477	54.412766	29.454594	-576.3421	-30.09227	23.630907	13.87364	-72.76654	41.04359	42.2	163999	0.87973315	14.105647	70.79753	-953.36115	-3.4576292	18.357273	935.3379800319672
42	-34.983948	42.565792	196.51181	-571.4724	-19.568918	25.932287	21.37636	-55.365288	37.246513	48.525	167999	1.1451901	13.5314455	64.38757	-952.8751	-3.66097	17.527096	958.8769445419312
43	-24.079739	30.969856	33.16881	-410.72202	-21.615969	18.960732	13.005076	-75.30675	43.772602	43.75	171999	1.1260079	12.985185	51.731293	-754.90186	-3.6284118	18.684805	982.4861335754395
44	-20.603065	23.14854	32.847523	-209.47514	-32.621822	62.44674	13.106429	-327.11285	46.623188	47.05	175999	2.3025794	12.968273	53.387707	-981.436	-4.8745847	21.300245	1006.8117923736572
45	-15.051716	20.174614	39.378433	-79.34828	-19.383945	21.240484	22.101547	-67.534355	48.49544	51.625	179999	4.260428	13.171014	55.640503	-818.28094	-6.933085	21.366398	1029.7372226715088
46	-16.775484	27.425764	32.522728	-245.8877	-12.998014	22.022974	25.9585	-74.13196	50.85032	55.8	183999	6.4013157	13.7560835	59.818207	-757.90967	-9.225828	23.651903	1051.7273149490356
47	-19.479063	39.344048	27.02481	-598.8539	-13.702433	18.355692	16.775064	-86.39786	50.75873	48.75	187999	8.63024	14.79862	61.07638	-783.5832	-11.547204	25.7232	1075.9946429729462
48	-20.247763	48.61641	22.707754	-723.9179	-17.63143	16.740244	9.549158	-63.82916	51.6	55.425	191999	9.482267	15.311655	61.006237	-818.61	-12.316129	22.106098	1100.3185331821442
49	-20.568775	59.632725	326.95242	-689.70026	-13.143576	24.065168	31.115335	-82.53082	52.33987	55.15	195999	9.52321	15.443617	58.489017	-900.8104	-12.336508	25.634409	1125.6453993320465
50	-15.251153	49.14827	428.91122	-679.03186	-12.511767	22.892162	24.637968	-72.01095	51.16933	54.95	199999	9.9600115	15.85991	62.95536	-768.2968	-12.777314	23.35995	1148.5044448375702
51	-19.085299	29.789389	27.65331	-311.65225	-12.811711	25.511036	25.406431	-78.11078	53.565216	56.625	203999	10.482406	16.19928	66.34192	-854.07043	-13.304678	25.006157	1171.1662833690643
52	-17.849478	42.689354	37.616184	-548.4708	-12.545565	21.853401	25.311327	-60.039833	53.83446	57.125	207999	11.014772	16.291851	67.22543	-823.03046	-13.801688	24.646914	1193.9086260795593
53	-20.864393	75.264404	391.2763	-775.1742	-19.790485	19.419592	6.508085	-70.54596	54.385136	52.675	211999	11.432503	16.508465	68.63945	-851.5634	-14.207226	26.028578	1216.5063347816467
54	-14.518075	23.229347	42.163734	-97.978745	-13.612811	22.855602	37.834198	-74.404594	56.914288	60.475	215999	12.032305	16.579763	67.76821	-754.0466	-14.814021	25.110441	1239.1968502998352
55	-16.874882	58.357647	40.42138	-786.1921	-12.700751	23.948097	20.316391	-74.426346	57.282143	53.2	219999	12.558263	16.51395	68.783905	-830.40936	-15.32453	26.178274	1261.2860279083252
56	-14.792836	21.090275	39.798668	-95.35962	-12.597237	19.214373	14.786371	-69.829384	52.656765	56.05	223999	13.164158	16.522808	68.86616	-910.76306	-15.926723	27.09621	1283.901870727539
57	-15.622174	56.400078	441.65625	-707.2327	-5.286719	19.935957	33.062397	-45.979412	56.720848	56.675	227999	13.5176325	16.512884	67.84541	-879.20013	-16.230227	24.786484	1306.4747569561005
58	-13.905173	36.408573	28.61302	-517.4465	-15.24722	27.281214	37.194714	-92.01817	55.56446	62.975	231999	13.596694	16.3866	83.532776	-789.1767	-16.284159	27.507023	1328.9327051639557
59	-13.724978	45.866604	39.09814	-684.85016	-13.696536	20.747068	42.509563	-61.749943	56.327465	57.525	235999	14.114165	16.510302	78.999626	-792.3458	-16.816032	25.520697	1351.4905397891998
60	-15.714007	44.81919	51.77542	-690.5106	-12.826975	72.975746	35.867073	-456.1978	54.96575	55.0	239999	14.418764	16.867908	74.41209	-893.0845	-17.11171	29.032045	1374.3378977775574
61	-10.97798	21.052172	32.97092	-85.51745	-5.3058834	20.819944	30.514042	-54.83749	58.555145	60.125	243999	14.723937	17.29316	75.449455	-738.0164	-17.404697	26.115067	1397.3789348602295
62	-14.179774	29.537195	180.53564	-283.05032	-2.3149736	18.765844	21.374628	-51.62917	56.23158	51.7	247999	14.675738	17.216139	75.43862	-798.8817	-17.331812	26.617973	1420.0435767173767
63	-21.28943	64.89522	28.626326	-700.71875	-11.065214	26.347094	37.947834	-67.355125	54.199326	54.45	251999	14.951564	17.416471	76.19087	-755.6247	-17.607452	28.547544	1443.0160670280457
64	-17.611145	46.608635	33.847343	-684.6156	-29.03738	101.124565	33.159195	-643.80206	57.634056	55.85	255999	15.246193	17.4408	75.214554	-918.20306	-17.881094	27.559244	1465.5575015544891
65	-15.751168	31.505165	29.182337	-344.30814	-14.583751	26.948576	49.561214	-71.24714	55.446735	56.775	259999	15.53295	17.430794	73.96891	-848.9376	-18.166523	27.318722	1488.3920845985413
66	-14.806085	26.809845	33.48029	-290.5609	-6.023391	24.378187	26.534866	-80.6294	56.41696	60.15	263999	15.50816	17.334854	90.54889	-712.2023	-18.0824	27.717981	1511.3827774524689
67	-14.00689	47.845802	39.637123	-736.2433	-11.551185	22.541578	25.938665	-71.18051	56.379433	51.35	267999	15.393116	17.199411	84.65779	-947.83826	-17.94146	25.054398	1534.5198459625244
68	-14.508643	21.561893	24.381691	-159.36404	-14.769814	28.334896	27.177757	-77.75225	56.038326	57.0	271999	15.393949	17.279312	74.38823	-825.6369	-17.935242	24.79494	1557.0561113357544
69	-14.046611	22.472298	31.552107	-129.17796	-15.9051	22.356766	16.15653	-77.9215	56.106007	60.95	275999	16.04169	17.49364	72.81312	-859.0953	-18.612543	29.034601	1579.8578975200653
70	-13.364753	22.725422	40.256645	-84.72779	0.68323594	77.500145	464.3327	-62.70805	58.442028	60.9	279999	16.13152	17.63572	73.410835	-906.98535	-18.64063	22.397755	1602.4360868930817
71	-13.285809	34.847603	40.890083	-416.63376	-30.584106	99.67777	30.766375	-627.21533	50.41824	48.9	283999	16.405342	17.828375	72.27489	-879.40234	-18.953535	25.424547	1624.8019411563873
72	-14.713525	19.977457	22.488262	-80.66477	-13.193466	14.057359	20.119411	-64.7616	52.857616	50.2	287999	17.238771	18.528746	80.62833	-825.9747	-19.83873	26.776852	1647.6122596263885
73	-16.881414	19.288494	31.09553	-83.1607	-21.07224	20.978378	10.963614	-65.748795	54.828766	59.525	291999	18.09878	19.253542	81.38493	-919.87683	-20.686804	29.838385	1670.41144490242
74	-20.5717	54.09228	26.049036	-651.5055	-13.674968	18.022219	26.010536	-68.458374	56.850533	48.95	295999	18.219645	19.290129	85.97161	-769.6351	-20.77945	28.391733	1692.716471195221
75	-17.64281	29.563015	33.36317	-364.3415	-21.502121	72.77796	45.17883	-452.97784	57.05694	59.15	299999	17.682913	18.782207	82.51646	-840.47156	-20.211742	29.829842	1715.157279253006
76	-14.081655	30.095001	36.698277	-342.95023	-13.50083	21.226105	25.740032	-89.83283	59.901886	51.9	303999	17.040245	18.31812	81.570145	-831.9102	-19.509277	26.318832	1737.5229179859161
77	-17.427149	52.65784	27.218445	-659.321	-14.900986	43.497326	37.23779	-235.4219	55.357388	60.975	307999	16.659958	17.828802	77.31137	-938.7869	-19.076597	25.02448	1760.123107433319
78	-8.627202	35.205452	44.96216	-483.3914	-18.125381	25.152441	34.888172	-72.12451	59.13653	61.2	311999	16.458103	17.49408	72.50236	-999.5106	-18.874392	24.936918	1782.9146959781647
79	-13.281407	54.039234	41.90019	-810.8555	-4.732511	21.016314	28.349026	-61.69368	60.69962	60.25	315999	16.70539	17.288641	74.9136	-771.4023	-19.096903	25.382557	1805.4396119117737
80	-11.005242	41.88118	38.151455	-599.8267	-22.010426	24.662722	18.276402	-69.10984	58.417583	58.025	319999	16.778708	17.28829	69.888664	-459.69406	-19.152367	24.778925	1828.2680928707123
81	-19.03391	71.70504	41.76943	-767.89075	-9.495604	28.506924	118.26473	-46.509224	58.754578	59.825	323999	17.299337	17.56969	71.15082	-909.5555	-19.697872	26.787561	1850.8373832702637
82	-12.130706	20.844826	33.19582	-67.21165	-11.226248	20.306189	31.844053	-63.366398	59.970036	56.575	327999	16.932438	17.29088	71.50189	-909.1299	-19.250015	24.900852	1873.7040555477142
83	-13.9662895	39.510056	37.17975	-548.90485	-10.155991	18.581087	26.396597	-56.288715	57.862816	55.2	331999	16.32794	16.794058	69.7176	-790.86536	-18.637423	25.805174	1896.0182111263275
84	-16.84479	60.295036	197.339	-535.8907	-29.432114	126.34691	29.893702	-803.2823	57.597828	60.9	335999	16.449623	16.895834	74.289925	-716.5251	-18.752882	28.000893	1918.498705148697
85	-8.212928	29.6923	256.55002	-260.3886	-13.788014	20.171768	16.48074	-72.655876	59.60223	58.35	339999	16.47809	17.152699	75.09825	-1244.8114	-18.75848	28.464636	1941.1808879375458
86	-6.201523	19.601646	34.65777	-76.85066	-10.218211	20.070581	27.166613	-60.43742	58.430656	60.7	343999	16.6608	17.27635	75.9669	-811.7036	-18.960625	26.245337	1964.4194071292877
87	-8.689315	32.504658	38.56922	-377.38422	-5.2404337	16.167171	27.347296	-44.825447	58.33818	52.875	347999	16.980692	17.17064	75.21026	-847.7816	-19.282032	26.527699	1987.4172277450562
88	-15.559766	40.692814	39.21645	-563.02045	1.3730294	21.243523	36.78477	-62.256115	57.032143	60.275	351999	17.49662	17.616499	79.24624	-982.6875	-19.806992	26.985538	2009.8149981498718
89	-8.45404	28.26298	286.939	-74.46562	-20.387608	82.36326	34.80858	-519.2461	59.481342	64.725	355999	17.849964	17.93592	80.94373	-931.99347	-20.13614	27.023678	2032.2470698356628
90	-11.021346	70.90914	566.6907	-772.2813	-11.729466	21.068735	29.859396	-69.52537	60.456604	58.5	359999	17.815765	18.03986	81.67759	-988.73846	-20.083736	26.822943	2055.064350128174
91	-12.153091	53.746227	58.22581	-591.7147	-18.51925	21.537886	34.00461	-61.515285	63.047245	65.225	363999	17.853405	18.13111	84.28374	-893.01324	-20.150692	27.554188	2077.993975162506
92	-8.121588	23.139637	34.750843	-78.76853	-9.246875	25.43531	29.51772	-96.10085	62.97647	58.6	367999	18.141172	18.181206	82.90031	-649.9439	-20.425535	29.544268	2100.507066011429
93	-8.89806	22.254557	34.54787	-74.48942	-17.539839	26.378757	25.264544	-73.97317	61.303844	59.45	371999	18.611593	18.525824	81.79282	-841.0846	-20.883257	28.005226	2122.8714270591736
94	-10.512601	49.869167	47.270084	-549.9881	-10.699804	22.71598	24.093233	-76.0504	60.417294	62.85	375999	18.889025	18.836294	82.749886	-701.30347	-21.162867	27.32674	2146.042592525482
95	-10.385611	31.186255	49.26651	-288.93063	-9.920572	25.459818	46.910465	-75.948	60.78707	63.05	379999	19.341387	19.242533	84.934654	-799.876	-21.622454	27.249983	2168.7597494125366
96	-5.855754	21.318516	53.588394	-66.1202	-12.340047	23.6554	27.7002	-79.737595	59.055763	63.5	383999	19.909254	19.532856	85.684654	-953.03455	-22.19725	27.443993	2191.673331975937
97	-11.015575	52.224373	82.835045	-729.2273	2.359852	23.328531	36.191063	-76.09121	60.160446	61.725	387999	20.352251	19.645355	85.94736	-793.6007	-22.655952	30.060562	2214.4236488342285
98	-8.39229	57.09625	337.00986	-662.8018	-6.5001755	28.454323	37.465588	-83.02124	60.56818	61.775	391999	20.623623	19.583748	94.14472	-488.6093	-22.913939	28.859196	2237.470935344696
99	-10.636104	22.478214	44.56756	-81.89556	-9.65421	23.832123	30.57741	-71.231895	59.100372	52.975	395999	21.2117	19.719135	92.913605	-707.16486	-23.53619	27.697683	2260.201357603073
100	-15.721544	51.07416	37.574295	-618.93884	-13.793002	23.310127	17.624012	-64.883316	59.520294	62.075	399999	21.67713	20.009764	91.26656	-1006.72205	-24.0005	28.50059	2282.864716053009
