Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
49	-37.774742	49.57838	20.314365	-496.60474	-39.318775	38.918148	23.746208	-141.80043	53.809364	52.375	195999	3.7729557	13.418852	57.535217	-927.4059	-6.2249894	23.017122	1072.539561033249
50	-40.405304	56.198826	30.3766	-580.3055	-43.44987	67.727806	21.264841	-262.80127	55.13149	62.05	199999	3.441732	13.14545	56.38559	-847.47266	-5.9046845	24.444824	1094.3894953727722
51	-38.183968	42.972946	25.714296	-357.74905	-35.930305	39.313988	14.1653805	-131.4914	52.519737	56.425	203999	3.101175	13.526773	55.038033	-715.03345	-5.513715	23.761454	1116.8414552211761
52	-40.792034	36.0659	29.38005	-164.77745	-40.639	32.60441	17.777344	-111.39023	44.843575	39.725	207999	2.999958	13.912169	57.296486	-920.1761	-5.4092417	21.923285	1138.9008946418762
53	-37.58335	38.7588	284.42862	-123.857254	-34.852673	32.66132	21.586456	-104.07581	47.703594	51.825	211999	3.5147986	13.846164	58.609398	-936.9324	-5.9297338	23.315071	1161.200793504715
54	-30.857197	44.92566	30.915762	-619.16736	-23.975744	35.156887	27.626223	-93.06641	49.903427	49.85	215999	4.3894906	13.488093	56.85115	-981.92236	-6.814335	23.080357	1183.2787351608276
55	-31.546871	60.261955	125.959854	-733.3778	-26.608816	22.03577	25.467226	-63.730824	52.545753	51.075	219999	5.196062	13.523859	55.12128	-794.752	-7.620719	21.896223	1205.325555562973
56	-21.953857	27.226604	33.062862	-288.31497	-18.55132	25.835144	43.807266	-69.486664	54.482994	59.325	223999	5.9435687	13.450381	56.412334	-920.94244	-8.425787	26.744202	1227.868709564209
57	-24.373009	51.99191	26.041328	-659.54913	-28.00418	23.551752	9.433286	-94.41199	54.35495	57.475	227999	7.0851865	13.554034	56.47063	-937.2996	-9.607014	24.900963	1250.0522367954254
58	-17.27252	24.852695	31.998388	-123.00406	-19.912998	24.099768	35.27925	-65.71649	53.872055	62.275	231999	8.255303	14.040594	58.674458	-945.8075	-10.814723	25.212336	1272.110347032547
59	-18.353611	23.18819	31.062014	-90.60878	-18.187696	19.663315	12.56831	-62.377808	56.007042	50.55	235999	9.167867	14.251649	63.388752	-749.5074	-11.72714	25.552513	1294.218837738037
60	-16.239634	23.558489	34.823433	-77.1296	-12.9872875	25.531473	25.497997	-73.95569	61.62214	55.1	239999	9.674549	14.596877	61.22289	-844.9559	-12.237776	23.14918	1316.211020231247
61	-25.35991	68.18878	35.016296	-714.86194	-31.20495	24.877762	12.24815	-85.7898	60.219696	67.275	243999	10.317244	14.866593	62.5496	-709.8483	-12.913979	23.559376	1338.2959158420563
62	-18.294987	24.991106	39.093143	-165.30183	-19.81123	27.022923	34.44712	-66.33301	58.065456	55.1	247999	10.938823	15.240638	62.49574	-755.9467	-13.528913	24.426035	1360.3116075992584
63	-24.268051	58.754494	38.684677	-740.61456	-28.642801	75.914505	28.19871	-472.02844	58.476364	57.325	251999	11.546006	15.46646	61.651936	-607.945	-14.139088	25.514782	1382.3232252597809
64	-20.98219	41.180912	116.168434	-447.63318	-25.0469	32.766033	32.20046	-160.49129	56.78445	61.175	255999	12.561354	15.912122	68.423775	-665.1795	-15.199051	24.898972	1404.4483087062836
65	-20.696169	31.92261	37.666046	-403.21558	-24.373425	28.273342	26.586445	-100.55771	53.260868	55.85	259999	13.502253	16.327467	70.30926	-972.70734	-16.149672	25.293762	1426.555950164795
66	-19.05825	34.96356	44.59852	-414.20312	-19.065594	36.498684	45.92587	-139.01068	58.050724	60.25	263999	14.021725	16.51127	76.569466	-913.8383	-16.638863	28.215569	1449.4805796146393
67	-19.250412	24.563173	44.470028	-94.935715	-17.284336	19.532146	37.173607	-64.083565	54.542664	55.225	267999	14.499388	16.891	79.32126	-462.45917	-17.106993	23.697378	1472.0376539230347
68	-20.567245	39.52735	52.737003	-528.5879	-25.723547	36.25499	29.78844	-190.96037	53.791946	57.2	271999	15.25129	17.596954	77.80426	-729.44763	-17.866182	28.014118	1494.5000030994415
69	-22.045013	35.276432	31.913061	-366.96283	-16.641277	21.222324	18.009329	-69.84734	60.033836	67.225	275999	15.690745	17.971384	84.265816	-958.0392	-18.309458	28.702	1517.0738830566406
70	-22.412037	50.296844	37.24257	-692.047	-24.637905	39.28915	12.26436	-228.13837	59.460968	62.775	279999	15.846825	18.18788	86.94691	-1025.7012	-18.478079	27.216808	1539.6292700767517
71	-19.747335	57.49625	36.743263	-841.92096	-17.924854	28.788233	25.680368	-90.49755	58.632355	60.3	283999	15.816756	18.226603	79.895515	-704.71014	-18.422794	26.65729	1562.0555386543274
72	-19.19159	43.089046	37.91502	-553.4998	-15.379453	51.457367	121.27359	-262.8249	60.22472	70.25	287999	15.840249	18.156822	78.42766	-723.80927	-18.444998	27.200884	1584.794665813446
73	-10.915334	28.507584	231.61194	-130.21066	-13.116977	35.39395	38.69783	-158.05652	56.822063	56.925	291999	16.012894	18.21693	72.3891	-1035.7646	-18.566574	25.703192	1607.150890827179
74	-14.878036	23.907755	34.555122	-90.79832	-14.446083	21.80565	14.65241	-80.742905	57.830326	53.95	295999	15.883915	18.024538	72.491135	-726.1015	-18.435411	29.59435	1628.6821994781494
75	-19.752092	42.093925	33.17656	-554.9641	-13.609273	26.669771	30.710913	-75.4199	58.327274	60.2	299999	15.909608	18.21593	73.38644	-812.853	-18.452602	27.90267	1650.6724956035614
76	-22.86489	62.584602	41.55273	-679.8546	-15.612851	31.835255	46.35577	-78.88531	59.429104	66.625	303999	16.0586	18.350903	77.93937	-911.7582	-18.594482	26.225754	1673.14102435112
77	-17.315472	52.477047	48.785683	-751.2422	-26.757935	86.254715	39.076393	-441.82538	60.530075	62.125	307999	16.51794	18.523844	80.796616	-982.9915	-19.062214	25.83089	1695.3977131843567
78	-21.819939	27.896389	99.03047	-252.83846	-22.720951	56.509357	38.58488	-345.32706	59.46269	53.975	311999	16.916437	18.853065	84.09229	-891.29456	-19.46595	31.096268	1717.2295541763306
79	-22.353964	50.782288	57.52733	-666.62024	-21.61422	31.199415	34.362488	-96.341675	60.116543	66.5	315999	17.133385	18.959618	84.17564	-873.36584	-19.695442	28.922205	1739.5575594902039
80	-16.567898	26.780289	46.675262	-113.66127	-16.003986	22.368462	39.217056	-71.42171	62.05039	59.3	319999	17.385391	18.72484	74.958	-679.7686	-19.91423	29.149506	1761.7469010353088
81	-19.379335	35.159634	50.329174	-439.99808	-33.62817	79.36368	35.50217	-502.49066	59.15926	61.4	323999	17.600136	18.874992	78.7103	-831.53876	-20.126637	28.732613	1783.5792722702026
82	-17.259417	26.345518	42.201336	-88.95327	-23.177143	62.924305	23.46453	-386.31946	59.600746	63.025	327999	17.71718	18.827705	75.47962	-1002.659	-20.209948	28.787651	1806.102203130722
83	-22.749622	43.034077	24.101776	-599.79675	-15.400919	16.518723	17.239933	-59.426178	61.718147	57.9	331999	17.146122	18.622341	81.46183	-905.00616	-19.592539	28.739891	1828.4172263145447
84	-13.640302	23.367825	36.59075	-141.75883	-15.090471	25.170593	25.560354	-80.611496	61.86434	54.25	335999	16.554226	18.153788	83.622345	-952.2238	-18.958735	23.723774	1850.551732301712
85	-17.293953	35.03637	52.07639	-409.21893	-16.004627	24.33385	20.81041	-74.94542	58.58029	57.225	339999	16.426325	17.916727	81.73967	-882.175	-18.79927	27.317125	1872.6126837730408
86	-14.206075	23.79012	34.906704	-98.72497	-10.940561	19.09668	21.593792	-58.802284	62.138996	68.15	343999	16.090107	17.718851	84.98156	-854.15063	-18.423433	26.580757	1895.029509305954
87	-20.467495	50.06444	42.564926	-490.63834	-2.0742316	80.39367	470.7305	-97.63706	59.847015	56.55	347999	15.8364525	17.642717	79.03926	-747.4973	-18.142395	25.782972	1917.2731878757477
88	-12.4174185	39.045006	503.41608	-84.11891	-31.576756	114.3006	14.785802	-730.8773	58.67658	61.875	351999	15.884662	17.60345	80.84919	-789.5286	-18.200064	26.357094	1939.5689749717712
89	-16.15528	52.759594	52.766125	-512.35675	-10.708034	22.130362	22.284538	-82.96381	62.61628	66.35	355999	16.092297	17.684145	76.86666	-871.6922	-18.405924	27.6908	1962.0014951229095
90	-16.913046	44.699627	33.708336	-411.22076	-12.2223835	25.863077	29.085245	-70.655846	59.509293	62.025	359999	16.134817	17.885153	76.32281	-819.1111	-18.41802	25.844162	1984.408528804779
91	-11.9707	39.216125	397.04077	-296.4611	-32.037212	110.31456	36.772232	-668.0903	61.678295	65.525	363999	15.854693	17.98349	80.51602	-612.99475	-18.131727	21.993698	2006.762125492096
92	-16.719067	53.080162	50.896652	-581.33527	-7.911006	24.568182	39.331043	-61.662975	61.692307	67.425	367999	15.99535	18.12469	82.22481	-941.27655	-18.298508	24.898468	2029.2321872711182
93	-13.681562	39.856194	290.16592	-291.76257	-16.332127	25.694328	37.615112	-76.91839	62.64314	66.15	371999	16.261862	18.2026	79.87599	-874.4006	-18.54619	25.891703	2051.633001089096
94	-12.611347	50.929913	320.7831	-561.5063	-4.8120933	41.02081	209.30092	-82.44605	62.027027	65.925	375999	16.559496	18.437008	81.99852	-629.2977	-18.847649	28.629173	2074.1412177085876
95	-11.089305	23.065363	35.409935	-85.10282	-38.42269	105.51242	39.02037	-670.34607	59.122223	60.025	379999	16.874619	18.557707	77.070854	-715.8797	-19.156101	25.603128	2096.3482620716095
96	-17.823233	55.29639	42.16633	-730.3333	-14.669078	59.994717	47.698895	-364.452	60.06015	60.1	383999	17.28954	18.926582	78.670845	-627.10144	-19.580847	26.573256	2118.3467597961426
97	-15.608427	42.032158	32.808567	-577.1132	-21.013285	24.358839	41.652096	-67.23076	59.55762	59.95	387999	17.398066	19.004972	76.9217	-881.6404	-19.663649	26.08289	2140.3889877796173
98	-13.840826	27.223677	35.12346	-213.4938	-22.531994	51.434048	39.93772	-313.9619	61.79537	58.525	391999	17.044704	18.939156	77.37529	-862.2382	-19.299973	26.266861	2163.146716117859
99	-12.197119	52.229664	47.374496	-755.3782	-5.1473975	71.2117	415.24576	-59.945164	63.41502	64.925	395999	17.109264	18.797932	79.21216	-744.7546	-19.358147	25.40286	2185.691694498062
100	-15.705544	38.75847	32.390366	-517.6775	-16.67522	22.734238	17.43824	-72.90871	60.992367	65.35	399999	16.958487	18.669788	76.9671	-841.50476	-19.189875	25.837086	2208.529000043869
