Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	19.753738	3.4013805	43.416138	12.515741	9.427553	-0.06931155	0.06743757	0.19622649	-0.24731997	4000	-1.0617077e-07	203.7233	-0.009389373	-39.263905	0.918938	0.00833741	0.059750002	79.0	1.2782394886016846
1	20.885456	3.6690774	34.799927	-5.851783	10.526455	1.6257818	0.094224446	1.7817429	1.1814792	8000	1.09896064e-07	180.12428	-0.011254778	-25.048386	0.89993936	0.003621581	0.07825	79.0	2.5330708026885986
2	21.92331	4.2827163	48.69115	12.30324	11.587719	2.765833	0.026871163	2.7969346	2.50445	12000	-5.4948032e-08	177.74724	-0.013854084	-18.22403	0.8770445	0.008634577	0.11225	79.0	3.759185552597046
3	22.585632	5.2153816	54.21277	13.941159	12.274692	3.624111	0.01365495	3.6373956	3.4611204	16000	-1.21071935e-08	176.23898	-0.011752592	-15.925335	0.8578353	0.008640052	0.086500004	79.0	4.976712942123413
4	23.792479	6.300866	54.41927	12.002607	13.317726	4.4056573	0.008236547	4.413301	4.292242	20000	1.5459955e-07	193.78165	-0.012684009	-16.253738	0.8386119	0.013353361	0.08775	79.0	6.120190382003784
5	25.906816	6.940266	58.661793	13.735551	15.527559	5.182531	0.0050042085	5.187525	5.1228733	24000	6.519258e-09	212.14209	-0.01253552	-17.179958	0.81453615	0.0112515865	0.1055	79.0	7.304253578186035
6	27.792906	7.8671546	58.952377	15.190053	17.77027	5.97121	0.004299381	5.9748583	5.870017	28000	-8.940697e-08	219.90576	-0.008257814	-16.69178	0.8009157	0.006257293	0.054750003	79.0	8.46303939819336
7	29.488827	9.874369	68.55373	12.152252	19.798994	6.7434344	0.0031033421	6.746159	6.682734	32000	-6.426126e-08	255.68486	-0.011574181	-18.045208	0.7868417	0.010330405	0.10525	79.0	9.680092334747314
8	33.220634	10.878931	68.24873	16.836546	23.37647	7.5368342	0.0021326712	7.5388803	7.5140696	36000	-6.146729e-08	296.68213	-0.013134924	-20.976528	0.7684148	0.006509428	0.111	79.0	10.860254049301147
9	34.64707	10.815933	63.760033	13.262456	24.115152	8.379082	0.0016981703	8.380692	8.354167	40000	2.7939677e-08	293.5821	-0.0060435273	-20.114326	0.7538842	0.016144045	0.1905	8.0	11.919517278671265
