Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-91.46326	29.782827	-37.677853	-218.64822	21.38172	-0.06919104	0.14696275	0.51664793	-0.55618566	4000	8.288771e-08	2952.496	-0.040941022	-276.37543	0.9189422	0.008638417	0.22725001	79.0	1.9889616966247559
1	-89.13194	28.702679	-31.034798	-184.23128	21.73077	-3.0995412	0.81320375	2.5316427	-3.7017465	8000	3.3527613e-08	2544.491	-0.041299336	-171.83835	0.9086889	0.006485156	0.23925	79.0	3.7829909324645996
2	-83.51568	25.629494	-35.677162	-186.67867	21.494566	-5.378967	0.41044143	1.1601158	-5.5311394	12000	-9.778887e-08	2013.4233	-0.040322736	-109.32382	0.89664024	0.011830755	0.23075	79.0	5.574814796447754
3	-79.967606	27.853271	-31.450274	-195.37794	20.952381	-6.9388103	0.2857719	-1.6757009	-7.0218344	16000	-1.1175871e-08	1820.914	-0.03148995	-88.539215	0.8865602	0.015047777	0.20875001	30.0	7.204569578170776
4	-70.6843	23.205301	-16.454855	-170.23567	19.55665	-8.326393	0.31222597	2.8041966	-8.376499	20000	4.4703484e-08	1287.3302	-0.0416373	-60.58612	0.8789768	0.010524908	0.25575	79.0	9.036533117294312
5	-69.83098	23.030369	-26.863415	-151.3388	19.878788	-9.494648	0.1189984	-7.178075	-9.524583	24000	1.6763806e-08	1217.9465	-0.045047127	-56.10663	0.8681871	0.012089773	0.26725	79.0	10.806097269058228
6	-65.53946	21.748241	-25.393555	-140.16603	19.509901	-10.6229315	0.09390524	-7.3767138	-10.644034	28000	4.5634806e-08	966.2942	-0.032670453	-43.163406	0.85684854	0.015144576	0.2045	30.0	12.376950740814209
7	-58.55201	18.865917	-26.71042	-122.08608	18.313364	-11.639098	0.06190527	-10.111217	-11.653806	32000	-1.5832484e-08	692.1049	-0.043624572	-28.703415	0.8473045	0.0071696024	0.239	79.0	14.154666900634766
8	-55.767002	18.94911	-21.045876	-114.05537	18.514019	-12.479039	0.32678768	3.8338068	-12.50317	36000	-6.984919e-08	580.0154	-0.018677427	-22.186089	0.83634347	0.015728695	0.2065	11.0	15.68279767036438
9	-50.86888	17.307966	-13.34485	-117.190926	17.551111	-13.255263	0.054359958	-11.3190565	-13.266833	40000	9.313226e-09	427.7843	-0.03125308	-14.076378	0.8343346	0.015091152	0.20750001	30.0	17.281211376190186
10	-47.961437	15.546592	-18.089191	-105.61782	17.269566	-13.8826885	0.14163204	-7.153609	-13.897757	44000	4.4703484e-08	340.7493	-0.03991885	-9.526077	0.8231212	0.010562284	0.25325	79.0	19.06612515449524
11	-47.122765	16.761127	-16.915968	-129.26712	17.824324	-14.41726	0.07760153	-11.343683	-14.430506	48000	-2.9802322e-08	343.54626	-0.04308281	-8.360832	0.8104183	0.011060358	0.24175	79.0	20.816715717315674
12	-43.071712	14.306441	-16.571215	-103.471085	17.495575	-14.918125	0.11594469	-12.054957	-14.9359045	52000	-1.7229468e-08	242.38647	-0.042053778	-4.819565	0.7973646	0.009861959	0.24625	79.0	22.620445013046265
13	-41.111794	14.173037	-13.217136	-116.60566	17.221739	-15.249435	0.62810695	4.6586995	-15.323673	56000	-1.1175871e-08	216.78302	-0.044213023	-10.035896	0.78464586	0.011927761	0.252	79.0	24.402604341506958
