Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-72.50629	15.039876	-39.736816	-139.12953	18.528038	-0.069293275	0.11697135	0.33690387	-0.45968822	4000	2.8405339e-08	1722.0723	-0.036708534	-216.89755	0.9189422	0.003939952	0.20425	79.0	2.055701732635498
1	-67.87017	13.497753	-35.887447	-116.47896	18.535212	-3.1075892	0.7656832	2.429599	-3.6400938	8000	9.685755e-08	1318.0511	-0.035723716	-119.421234	0.9028156	0.0076345056	0.205	79.0	4.0674889087677
2	-66.35083	12.614495	-31.080664	-108.79142	18.621496	-5.284665	0.4253585	2.6477	-5.4337583	12000	-6.798655e-08	1126.7002	-0.034034953	-80.80986	0.89452976	0.008647133	0.20125	79.0	6.1100850105285645
3	-64.756256	13.734013	-36.047005	-119.94872	18.833334	-6.8374434	0.2583083	2.907187	-6.9065723	16000	1.1175871e-07	993.2367	-0.041219607	-66.056946	0.8811483	0.011552738	0.2525	79.0	8.127326726913452
4	-60.49205	13.020719	-30.428123	-107.25495	18.661972	-8.192666	0.31665307	0.4382263	-8.247869	20000	-4.0978193e-08	791.1707	-0.036528505	-50.592957	0.86481285	0.008335257	0.225	79.0	10.242604494094849
5	-56.73393	11.3327	-34.260994	-98.54441	18.509346	-9.409966	0.12615527	-6.66878	-9.443065	24000	-4.656613e-08	632.6021	-0.03804422	-40.042114	0.85155237	0.006892952	0.241	79.0	12.321194887161255
6	-55.506866	11.714209	-25.607538	-90.44276	18.39535	-10.490751	0.2338062	-3.3415613	-10.529048	28000	4.1909516e-09	566.8081	-0.036297195	-34.757507	0.839935	0.012525037	0.23375	79.0	14.35442566871643
7	-52.03761	10.20541	-26.437191	-83.079636	18.446512	-11.536034	0.14563145	-6.356677	-11.559366	32000	3.5390258e-08	430.56842	-0.041135706	-25.055016	0.8263116	0.012395165	0.26999998	79.0	16.383479595184326
8	-49.146866	10.329875	-26.99668	-89.139824	18.18894	-12.440457	0.101255536	-9.171448	-12.461658	36000	-1.4901161e-08	354.77905	-0.03950888	-19.175789	0.80926466	0.009663146	0.2395	79.0	18.43255376815796
9	-45.844193	9.268441	-20.32833	-72.73699	18.258064	-13.239617	0.18534875	-8.865247	-13.270133	40000	-1.3504177e-08	271.92935	-0.03874042	-12.784176	0.7938098	0.00806723	0.24524999	79.0	20.55399751663208
