Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-33.78802	10.141691	-12.068655	-68.10356	23.188236	-0.09154085	0.13797745	0.36590332	-0.5990114	4000	7.450581e-09	402.7614	-0.050834082	-101.31387	0.91894335	0.007938824	0.28	79.0	2.5373611450195312
1	-30.441782	10.3714695	-13.216333	-82.82848	23.52381	-3.3515108	0.3823324	2.2348447	-3.6242027	8000	-2.4214387e-08	243.4332	-0.050500467	-37.39077	0.9114523	0.003980739	0.299	79.0	4.937305212020874
2	-28.410147	8.525411	-2.920622	-59.739212	23.849398	-5.1314826	0.30181664	1.7533642	-5.2199893	12000	-1.8626451e-09	161.77968	-0.048994612	-20.960602	0.89941555	0.010578197	0.2905	79.0	7.309222459793091
3	-26.12627	8.727856	-2.6608236	-50.32102	22.982456	-6.4036865	0.17150678	-2.6025083	-6.457238	16000	-3.5390258e-08	124.64275	-0.052666336	-12.623768	0.8871792	0.0117804995	0.3175	79.0	9.690685987472534
4	-24.61105	9.105958	-3.7528894	-62.95951	24.6625	-7.410198	0.19033869	-0.44750398	-7.455955	20000	-2.2351742e-08	99.99326	-0.054824986	-6.088459	0.8764337	0.014373904	0.3305	79.0	12.122294187545776
5	-21.591492	8.437934	4.500907	-51.245693	25.146498	-8.124263	0.21268484	-3.137777	-8.186436	24000	-3.7252903e-08	68.088005	-0.05296988	-2.2302055	0.86542404	0.007924968	0.315	79.0	14.557284116744995
6	-19.398968	7.839195	0.8320175	-50.011765	25.126583	-8.440732	0.6153205	4.449853	-8.594438	28000	4.004687e-08	58.49834	-0.051783994	-6.662078	0.85624605	0.012804608	0.30525	79.0	16.998982906341553
7	-18.277874	7.646917	6.5542617	-37.779747	25.694805	-7.2038145	2.7472696	6.6555734	-8.872265	32000	-9.313226e-09	46.503525	-0.051660873	-4.7157373	0.84646827	0.01281083	0.32450002	79.0	19.460566520690918
8	-17.345522	8.069336	11.616845	-41.05392	24.767296	-7.216745	2.5175767	6.5178757	-9.203155	36000	-1.4901161e-08	42.833885	-0.03473499	-3.4987674	0.8341947	0.015262511	0.21900001	21.0	21.673312187194824
9	-15.25219	8.236867	25.39201	-34.73767	25.174194	-6.688705	2.9949052	5.1731067	-9.523347	40000	9.313226e-09	40.366497	-0.029677654	-6.3985147	0.83048755	0.015725853	0.21524999	13.0	23.93143057823181
10	-14.171974	8.564314	14.946867	-38.672028	24.993631	-5.222805	3.9359543	7.7829657	-9.691723	44000	-1.6763806e-08	32.639977	-0.023096098	-2.9279208	0.8253813	0.01676066	0.23675	9.0	26.139448881149292
11	-11.045588	9.0985155	21.717419	-33.84417	26.876713	-4.4011607	4.056941	8.034895	-9.812974	48000	0.0	37.27505	-0.019424308	-4.552837	0.8206931	0.015052927	0.204	8.0	28.273861408233643
12	-8.507124	9.396336	17.257162	-30.782455	28.615942	-2.696492	4.278922	7.395937	-9.7133465	52000	3.7252903e-09	39.63857	-0.03111485	-5.265194	0.816623	0.015114031	0.1995	16.0	30.456377506256104
13	-7.980198	9.84198	13.550148	-45.2579	28.75	-1.6940353	4.192701	7.8229866	-9.90223	56000	0.0	42.57167	-0.023283416	-5.769273	0.8093181	0.015179411	0.167	10.0	32.601757526397705
14	-5.958058	8.8397455	21.192833	-34.58303	30.229008	-0.9524992	3.9642444	8.178146	-9.897373	60000	-1.1175871e-08	34.45289	-0.03178657	-5.0569277	0.80547994	0.015359549	0.19175	20.0	34.824203968048096
15	-3.069025	10.515866	30.39287	-28.517515	31.709677	-0.16914032	3.7092714	8.18959	-9.7338295	64000	-2.2351742e-08	47.913067	-0.034010857	-10.509331	0.7979064	0.015679108	0.219	20.0	36.98571538925171
16	-2.5398345	9.688526	26.5616	-24.652027	31.48	1.7604525	3.9395328	8.950108	-9.800726	68000	7.450581e-09	39.755554	-0.032960117	-6.174004	0.79101825	0.015009088	0.19175	19.0	39.183210372924805
17	-1.0294696	10.324994	24.333761	-19.847225	33.194916	2.211253	4.1201735	9.065395	-10.05535	72000	2.2351742e-08	45.90007	-0.033972625	-8.326311	0.7858955	0.015185145	0.188	21.0	41.47811317443848
18	2.0330818	12.012474	32.892803	-21.781391	34.857143	2.4419677	4.2281075	9.252727	-10.178807	76000	1.4901161e-08	58.003586	-0.035993602	-9.602801	0.7791808	0.015133807	0.22999999	22.0	43.75100636482239
19	5.0854177	12.751608	42.783985	-19.671925	35.098213	4.905166	3.903666	9.6655855	-9.450754	80000	-2.2351742e-08	61.970478	-0.03217377	-7.0119944	0.7726689	0.015223078	0.1935	19.0	45.95942974090576
20	6.6840186	12.960454	33.72415	-23.262197	37.902912	6.1224227	4.3373604	10.402011	-10.898231	84000	3.9115548e-08	61.9633	-0.015735604	-11.208378	0.7664819	0.015247098	0.14625	7.0	48.13662528991699
21	8.308555	12.691185	37.859455	-33.102562	40.875	6.5570364	4.6288743	10.989829	-11.639042	88000	1.6763806e-08	67.36978	-0.03444375	-11.75812	0.7642869	0.015026858	0.2185	25.0	50.483039140701294
22	9.797103	14.32028	40.39312	-34.211136	40.729168	7.7392783	4.272004	11.5129	-11.345035	92000	3.3527613e-08	78.31008	-0.03854492	-10.571329	0.75696117	0.015205876	0.24000001	35.0	52.76326513290405
23	12.803716	14.138453	39.47286	-25.26761	40.936844	7.9731874	5.0178666	12.038176	-12.482156	96000	9.313226e-09	82.61121	-0.030157482	-13.626633	0.75011176	0.015472043	0.1775	20.0	55.007328033447266
24	12.458857	15.048382	40.93067	-32.011307	42.064518	8.948723	5.051588	13.095178	-13.483354	100000	6.519258e-09	70.27456	-0.03499542	-15.022325	0.7459095	0.015146008	0.2125	27.0	57.224435567855835
25	14.097493	16.377348	47.211517	-47.456398	43.066666	9.877801	5.261629	14.1710205	-13.846855	104000	-7.450581e-09	92.82747	-0.03253513	-23.156548	0.7404121	0.015283629	0.19849999	21.0	59.49237608909607
26	15.702786	14.002211	41.111935	-25.637232	41.967743	10.112376	6.386729	15.197119	-15.420252	108000	7.450581e-09	64.0141	-0.029206228	-19.261408	0.7357684	0.015269466	0.172	22.0	61.8574321269989
27	18.972046	15.499244	46.70348	-28.571552	44.227272	11.489963	6.1890025	16.134466	-16.25577	112000	-4.4703484e-08	77.434326	-0.0321439	-20.465996	0.73183227	0.01538462	0.178	24.0	64.11333441734314
28	20.806887	13.791748	53.580837	-23.635065	45.313953	13.319506	5.500727	17.132982	-15.86551	116000	-3.5390258e-08	67.683044	-0.04934132	-17.763046	0.72676015	0.014145338	0.29250002	79.0	66.59454536437988
29	23.795599	14.332642	53.581047	-12.766836	45.211765	13.552912	6.1753435	18.160355	-16.20243	120000	1.4901161e-08	76.89121	-0.037316795	-20.33121	0.7186862	0.015167791	0.22625	43.0	69.0508942604065
30	23.277906	13.946394	48.198494	-15.390021	45.12644	13.78674	6.949977	19.417564	-18.704174	124000	1.8626451e-09	57.541443	-0.030187482	-14.796574	0.71280205	0.015201643	0.201	19.0	71.34842658042908
31	24.698725	13.70888	63.832527	-19.120834	47.802467	14.869407	7.088129	20.401901	-19.226261	128000	1.1175871e-08	58.6368	-0.030530686	-14.149452	0.7091695	0.015158307	0.17074999	22.0	73.63583374023438
32	25.71875	14.723339	59.70708	-14.958344	46.238094	15.354729	7.362442	21.301071	-17.463833	132000	5.5879354e-09	56.725716	-0.045546822	-16.390928	0.7045027	0.014303867	0.28474998	79.0	76.11740827560425
33	26.755869	14.994568	58.225185	-11.513382	47.55	16.227777	7.775374	22.310366	-21.201239	136000	-2.6077032e-08	65.215866	-0.040117174	-17.06246	0.696427	0.015124217	0.23374999	39.0	78.41863250732422
