Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-66.314156	17.688074	-33.29245	-138.50658	19.40196	-0.06390666	0.14548758	0.4055315	-0.53144157	4000	-1.816079e-07	1449.1772	-0.037608515	-189.7702	0.9189422	0.010675754	0.215	79.0	1.6146340370178223
1	-63.65937	19.550688	-25.275892	-171.28365	19.64179	-3.1097257	0.5927854	1.4227805	-3.6808763	8000	8.940697e-08	1217.314	-0.02244984	-123.204285	0.9052732	0.0153499	0.171	15.0	3.0640013217926025
2	-62.829987	15.529099	-20.195324	-125.26498	18.054546	-5.3242264	0.74404824	4.0380387	-5.5644307	12000	-3.1664968e-08	975.29834	-0.039500948	-77.7829	0.9028993	0.00994677	0.22775	79.0	4.722562789916992
3	-59.039993	15.972262	-26.221184	-143.88849	18.867298	-6.9988565	0.40113387	5.326858	-7.075601	16000	-1.6763806e-08	812.71875	-0.04238283	-57.197937	0.88955164	0.011094877	0.24875002	79.0	6.38491415977478
4	-57.443386	17.577583	-23.044577	-135.77129	18.966667	-8.3530445	0.17297	-3.2830682	-8.400981	20000	1.7229468e-08	738.30054	-0.04435053	-47.297226	0.88031626	0.0134828985	0.26975	79.0	8.036889791488647
5	-55.087944	14.458529	-22.985645	-118.664764	18.1	-9.550084	0.4870262	3.1349268	-9.625377	24000	1.6763806e-08	596.52057	-0.036016688	-39.130867	0.86657447	0.0150724705	0.20425001	46.0	9.596063137054443
6	-53.05416	13.896931	-26.304337	-100.86269	18.141552	-10.715232	0.24931106	-1.8426079	-10.747182	28000	5.005859e-08	475.40042	-0.045461215	-28.373375	0.8582405	0.012705632	0.2615	79.0	11.241177082061768
7	-49.654118	13.457645	-22.64056	-116.43586	17.723982	-11.699567	0.2062977	-6.1938686	-11.73533	32000	1.9557774e-08	411.83835	-0.0222312	-22.227242	0.84441537	0.015713157	0.21974999	14.0	12.669448137283325
8	-47.31291	12.870728	-21.937933	-93.70389	17.723215	-12.5836	0.43014607	-0.83065164	-12.632568	36000	-7.8231096e-08	316.22427	-0.044070613	-15.764915	0.8407935	0.013380833	0.25525	79.0	14.25961184501648
9	-46.652504	13.010082	-22.01091	-89.59089	17.484581	-13.294648	0.91015583	11.430153	-13.405161	40000	-7.543713e-08	288.14752	-0.041541792	-14.492714	0.8256555	0.011520604	0.2525	79.0	15.88387656211853
10	-43.31045	12.281422	-20.68261	-98.75481	17.702223	-14.093217	0.26160342	-5.9755244	-14.138653	44000	1.7695129e-08	226.0397	-0.042304102	-11.091431	0.8149191	0.009230743	0.23699999	79.0	17.499842405319214
11	-41.04031	11.307255	-13.854712	-87.23252	17.453745	-13.946861	2.5579119	12.957422	-14.732285	48000	-7.450581e-09	189.56355	-0.04190756	-14.130951	0.8017551	0.012450458	0.2615	79.0	19.15995168685913
12	-39.042225	11.1472	-7.9644237	-77.31911	16.838984	-13.539753	3.2367892	9.5128145	-15.29675	52000	-2.8405339e-08	154.37436	-0.043998975	-11.019218	0.7848544	0.011078125	0.2445	79.0	20.81362223625183
