Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	-59.773335	27.906923	9.123834	-148.66278	-64.237305	24.663801	-18.809158	-120.41477	46.935482	44.725	79999	16.386267	21.895454	96.07016	-468.197	-18.143024	27.119993	455.9405550956726
21	-60.047577	30.295029	11.992138	-146.45274	-59.877148	31.610691	2.423818	-149.58781	44.568245	50.85	83999	14.910008	20.4141	89.71678	-148.63925	-16.589592	24.804363	478.48042607307434
22	-56.769554	33.401676	25.651167	-361.74002	-55.47387	71.74647	-3.622979	-437.69867	43.525887	43.6	87999	13.279064	19.362436	89.05497	-380.7004	-14.92718	26.307606	501.99959683418274
23	-57.64376	30.918007	13.429477	-245.95851	-54.537422	24.767477	-4.661601	-114.0736	43.8	52.675	91999	12.062282	18.407803	83.57361	-334.96625	-13.660408	24.06501	524.0684359073639
24	-55.037712	26.982346	-1.6965488	-216.77379	-63.811962	25.331438	-14.550487	-119.459656	45.30595	43.475	95999	10.540165	16.915567	77.628204	-472.28836	-12.060141	24.409706	546.5041921138763
25	-57.418987	27.761314	14.165399	-206.77818	-60.958435	35.23979	-0.092486165	-148.12804	45.04762	47.25	99999	8.987816	15.319848	69.90252	-458.6663	-10.461752	20.130426	569.6331431865692
26	-53.83612	29.904892	25.194603	-150.07588	-55.45122	38.814568	14.690634	-158.32784	44.8338	49.25	103999	7.9983125	14.224133	68.891525	-492.4962	-9.455155	19.872646	592.0880877971649
27	-44.98051	34.95159	22.872355	-365.04083	-40.89392	27.495567	12.23803	-90.90223	46.283237	53.8	107999	7.46332	13.449548	65.37719	-470.04016	-8.860486	17.463758	614.3768358230591
28	-45.760723	31.150345	22.659073	-211.84497	-69.87709	109.48337	12.619551	-729.1778	49.04908	47.4	111999	6.487436	12.791192	61.46283	-472.51758	-7.8501797	20.51954	636.9685599803925
29	-45.20046	37.10953	25.52351	-499.3463	-44.92034	25.115904	5.1089134	-90.07412	49.81056	46.55	115999	6.2764144	12.550376	60.729465	-428.12576	-7.680758	17.77317	660.0987498760223
30	-44.07806	43.03937	19.624407	-686.2184	-51.439842	54.188137	22.13671	-328.25162	46.956013	46.375	119999	6.8791437	12.673735	59.478386	-546.10095	-8.263824	17.98089	683.3042869567871
31	-44.315742	64.19365	17.969135	-811.2809	-51.64364	36.69781	9.852705	-150.93524	46.97059	51.2	123999	6.3538013	12.301429	51.594887	-548.53485	-7.6927247	19.068102	704.8627960681915
32	-48.595245	50.62425	10.244791	-618.06964	-47.4406	40.681496	16.669828	-176.22307	47.73433	43.9	127999	6.6430283	12.91414	56.315502	-426.76355	-8.063198	23.258337	726.6807272434235
33	-42.385864	34.60689	25.303164	-346.08722	-59.588127	21.473053	-10.966653	-96.14411	49.803123	57.9	131999	6.9007864	12.818709	54.5122	-499.23096	-8.268498	20.825336	748.5932545661926
34	-53.577347	31.933657	19.12225	-173.45108	-42.953117	22.479	-0.26279575	-87.69638	49.285275	48.45	135999	6.424229	12.303074	51.074974	-554.6179	-7.761337	20.708332	771.2352814674377
35	-46.747368	55.00461	18.215014	-646.38416	-46.483303	22.814072	1.3094687	-111.10117	48.462234	43.625	139999	6.233792	11.981692	50.05281	-539.2214	-7.564868	21.807045	793.1837117671967
36	-43.60728	27.098206	20.284126	-140.29715	-50.293396	49.5252	15.273354	-302.65802	44.05785	45.65	143999	5.9947205	11.842877	49.08976	-490.39398	-7.3015633	21.231398	815.939962387085
37	-40.779625	37.844208	29.004107	-593.0576	-45.041668	56.359222	9.112723	-365.67014	45.35694	41.1	147999	5.942847	11.830248	49.378986	-468.90668	-7.2674227	19.854967	838.6398222446442
38	-38.30787	23.553062	9.858624	-109.60525	-34.75596	23.128462	13.525654	-78.064674	46.225433	47.95	151999	5.7923346	11.901654	49.02078	-498.9436	-7.1000013	19.531536	862.0079681873322
39	-40.426918	26.49996	29.922127	-146.8567	-43.809425	28.101032	12.745016	-126.31285	47.035294	38.475	155999	5.341015	11.631905	46.09201	-665.2483	-6.596552	17.958988	884.6932485103607
40	-40.65829	37.5236	16.222418	-463.3555	-36.451595	29.435799	12.152688	-129.75212	46.75953	53.9	159999	4.6189218	11.682253	48.262665	-618.21094	-5.8316026	18.296253	906.9968636035919
41	-39.01522	43.04335	37.636826	-684.0969	-53.91491	56.83213	0.681054	-352.77045	46.3487	39.65	163999	4.2711425	12.164561	51.382572	-827.39795	-5.4867024	20.678743	930.0611822605133
42	-41.48062	27.993446	15.448524	-210.67429	-35.065216	26.632057	12.7077265	-118.49697	43.4375	48.1	167999	4.4524965	12.290278	52.833252	-846.0877	-5.687666	20.038465	953.064412355423
43	-42.827587	48.224796	16.683826	-795.5943	-35.275646	26.233253	8.159251	-101.56593	43.024323	48.275	171999	4.2469435	12.404418	51.479225	-607.3897	-5.4259562	21.567383	978.2957592010498
44	-41.764065	43.068054	23.909225	-605.8707	-43.29767	25.062157	-4.045775	-132.18614	42.75	44.75	175999	3.5867367	12.600852	52.118763	-833.0209	-4.7105284	17.199543	1002.061140537262
45	-42.19663	51.983536	15.392683	-747.0113	-51.60334	60.62485	5.3402042	-371.22513	44.648045	50.625	179999	3.0675213	12.598148	51.41379	-856.9491	-4.21827	20.357922	1025.9483618736267
46	-35.703186	37.876568	17.442493	-550.46735	-30.242657	24.914349	9.876433	-89.0568	45.933907	46.475	183999	3.5907154	12.1966095	49.12144	-871.87524	-4.804455	21.46955	1049.7345173358917
47	-35.508812	44.32661	178.95193	-613.76245	-35.211502	24.932611	13.390377	-81.95193	45.682858	43.525	187999	4.0530324	11.786432	48.754646	-895.12695	-5.2458224	19.435585	1073.6918110847473
48	-37.425472	34.91131	26.34539	-392.22217	-41.99961	29.007837	-2.8470402	-178.39032	50.48254	47.2	191999	4.2335668	11.608728	50.12041	-811.77716	-5.4593244	19.8903	1097.6754615306854
49	-34.316696	33.625904	33.433178	-376.3693	-30.76061	30.648096	21.216526	-100.75005	48.78248	47.025	195999	4.281236	11.617307	47.624557	-905.0006	-5.507706	23.007372	1121.7951238155365
50	-35.48026	44.66924	22.619804	-437.9516	-25.23682	29.850206	26.366697	-120.07831	49.57143	53.55	199999	4.2677765	11.86279	49.736374	-540.7562	-5.4687705	21.78995	1145.7950220108032
51	-33.194935	34.22374	23.605192	-409.20456	-35.950565	19.990469	15.9535	-85.43769	49.66254	43.0	203999	4.0526323	12.049364	49.076057	-903.6925	-5.2243166	23.429771	1169.7043635845184
52	-37.31602	43.984646	29.406363	-496.93344	-37.599075	61.58335	13.609396	-387.01935	51.79221	42.175	207999	4.0912685	12.080185	49.993248	-790.451	-5.2650766	20.022753	1193.6612441539764
53	-34.88703	38.111443	23.467411	-534.3255	-37.318024	26.89209	4.4435754	-103.92423	50.04375	52.85	211999	3.9708128	12.2315855	49.18256	-875.4145	-5.1432214	22.854202	1217.6719098091125
54	-34.721596	30.373272	31.4916	-341.68454	-56.769325	122.43719	4.6861324	-806.47687	46.71137	46.6	215999	4.180373	12.473265	47.60295	-848.4433	-5.34492	19.7296	1241.7311761379242
55	-39.56635	41.58535	14.0298605	-634.7699	-35.921783	58.157207	20.638077	-360.0665	45.383522	51.05	219999	4.252755	12.683565	50.068214	-916.1934	-5.4165087	22.84546	1265.7820188999176
56	-33.281487	33.438366	20.044094	-481.5153	-28.12948	28.152548	27.77873	-108.61585	43.934246	51.9	223999	4.695466	12.848428	52.119087	-864.08295	-5.892066	20.083693	1289.5623383522034
57	-29.174963	23.711985	33.754242	-107.01353	-25.724194	19.681879	18.705757	-74.341934	49.552795	50.325	227999	4.720933	12.726225	52.097187	-564.9266	-5.917889	22.4681	1311.0067083835602
58	-30.16305	27.060404	19.722675	-144.51964	-25.182705	21.930359	25.672945	-71.69758	49.251534	40.125	231999	5.097298	12.253443	48.963734	-845.7875	-6.312491	21.039562	1332.353348493576
59	-29.141584	30.247456	27.277012	-405.58792	-37.28124	29.361235	13.524465	-91.55294	47.622753	51.025	235999	5.0336146	11.668725	42.637608	-713.5898	-6.206637	21.122961	1354.0795941352844
60	-26.808445	24.336348	52.3008	-115.300606	-27.218594	31.214947	20.86997	-125.15533	46.746357	45.475	239999	5.1466417	11.495061	41.491074	-930.29694	-6.3465667	18.12481	1375.2706768512726
61	-31.479696	60.747173	41.44458	-745.1294	-28.524555	25.054785	22.320457	-108.66352	47.17647	53.475	243999	5.457985	11.325542	45.948296	-585.39844	-6.647124	20.772821	1396.913488149643
62	-28.893843	35.537678	35.69899	-467.2901	-31.037298	22.27889	10.831386	-101.867775	46.85882	49.275	247999	5.712922	11.641257	48.260162	-943.501	-6.9098253	19.567991	1418.309336423874
63	-33.133156	37.338757	29.315706	-371.25592	-29.309958	26.647776	17.519936	-77.659874	49.07362	51.45	251999	5.5014577	11.977081	46.68875	-882.0276	-6.663758	21.843801	1439.782880306244
64	-31.419788	62.72926	26.213146	-824.763	-28.37991	22.629318	14.679339	-91.67665	47.387573	50.925	255999	4.8502717	11.967539	46.030838	-841.90906	-5.972973	19.423214	1461.3517224788666
65	-27.210468	23.714582	44.257046	-111.125786	-29.313328	94.04312	24.722664	-603.55	47.014664	47.55	259999	4.8008156	12.031857	46.28643	-697.8118	-5.9490137	20.641195	1482.629206418991
66	-24.101242	27.391	20.561419	-334.7767	-34.108986	28.305458	8.771724	-131.60468	46.587208	46.625	263999	4.8863277	11.997345	46.05185	-895.7666	-6.0371456	21.699356	1503.754393339157
67	-24.227436	25.013147	37.68687	-116.96262	-30.603329	27.387938	3.1628833	-97.667595	49.5387	53.55	267999	4.9212813	11.995596	44.366135	-978.1425	-6.071392	21.54465	1525.3756566047668
68	-27.421825	26.486135	47.7463	-187.94983	-25.710339	28.542807	35.930756	-113.933975	50.290222	49.825	271999	4.7738214	11.755724	45.25962	-781.64484	-5.903687	19.985939	1546.9205193519592
69	-26.191858	33.796646	24.818438	-436.28287	-17.756918	23.706755	20.700014	-66.21105	50.857143	53.4	275999	4.5277324	11.335747	42.831783	-934.3425	-5.6830397	20.948792	1568.2750432491302
70	-30.25101	30.355982	25.129713	-304.37585	-20.406342	19.327597	23.937515	-75.91153	51.640778	46.1	279999	4.7876773	11.273765	45.523785	-853.5997	-5.9243855	20.832258	1589.9022853374481
71	-28.07794	28.732054	22.962492	-295.3498	-36.762352	25.484255	7.044949	-110.504326	51.285255	58.6	283999	4.717559	11.247355	43.82953	-580.48096	-5.825415	20.501806	1611.29039645195
72	-27.635046	52.49525	30.179825	-832.73236	-21.538708	23.523481	15.6163025	-78.68623	52.85855	55.85	287999	4.6832213	11.126631	42.28904	-746.7886	-5.8081803	19.38084	1632.9137279987335
73	-28.224476	32.615604	33.542324	-424.60522	-33.357227	24.861914	26.174234	-95.75267	52.956955	49.925	291999	5.1769733	11.703534	54.342617	-755.2935	-6.3351	20.623003	1654.1348760128021
74	-31.843193	40.654316	25.338022	-616.8118	-30.597132	20.38731	17.774744	-71.32843	50.42587	45.425	295999	6.280341	12.865626	57.987007	-863.7989	-7.489028	26.480988	1675.5562903881073
75	-25.778004	28.838037	32.650944	-310.4339	-23.099016	28.555677	40.059486	-76.45947	49.60681	49.775	299999	6.2424173	12.786367	54.64835	-709.01764	-7.389135	21.704489	1697.4929049015045
76	-27.306934	46.475807	121.73664	-563.9763	-29.025366	23.397835	5.265694	-86.74565	51.25	49.875	303999	5.515412	12.105953	52.7651	-678.74567	-6.6289325	21.941965	1718.8223452568054
77	-27.797043	59.15845	32.198616	-788.3232	-28.117733	26.050093	15.525987	-84.549416	51.71521	50.475	307999	5.2829976	11.695106	47.56392	-758.3575	-6.3854666	26.658749	1740.21413230896
78	-28.911114	26.95178	30.05372	-114.138504	-21.772821	22.813225	25.040209	-69.55834	49.78882	49.625	311999	4.880904	11.249855	41.594948	-514.32806	-5.950594	20.57189	1761.432983160019
79	-24.865088	21.971869	36.90015	-105.48564	-33.340435	98.41915	19.41724	-635.5196	48.05422	56.225	315999	4.486099	10.888759	41.006832	-682.6962	-5.527144	22.524462	1782.9057297706604
80	-26.46041	52.62561	28.253897	-727.55975	-28.941034	23.181353	6.635169	-79.07081	51.240383	51.35	319999	4.474844	10.858458	40.268425	-768.8045	-5.555457	23.78931	1805.9281678199768
81	-28.271029	32.8003	18.73525	-398.3199	-19.482544	21.630165	13.823419	-111.29081	49.43963	48.825	323999	4.9053345	11.102691	41.700092	-914.01135	-5.9701004	19.689625	1828.7752087116241
82	-28.07404	47.843773	33.750618	-762.47473	-25.328098	16.58302	5.7001553	-72.93363	51.800644	49.675	327999	4.6793437	11.214849	43.974728	-721.9436	-5.7384806	24.06686	1851.3948402404785
83	-27.732101	30.332176	27.422512	-364.41046	-34.579773	33.60318	27.268948	-167.37225	51.944626	55.625	331999	4.6725006	11.260622	44.497826	-833.89844	-5.730944	19.498371	1873.1812090873718
84	-31.187971	47.12423	14.466245	-742.43146	-27.274755	24.859766	13.232446	-85.21199	52.179153	54.825	335999	4.629935	11.163941	43.20758	-644.29626	-5.657859	21.927961	1895.5289981365204
85	-27.101152	30.341263	23.948242	-385.69308	-32.996246	19.546516	4.279097	-76.80148	49.125767	46.9	339999	4.4503226	10.912815	42.91015	-750.5479	-5.470425	18.377497	1919.3611469268799
86	-25.017267	23.154282	26.571463	-105.85872	-31.190664	20.628445	1.9298923	-86.46233	49.006134	46.3	343999	4.5322475	10.901549	42.713737	-925.2057	-5.5788836	21.55721	1942.4455420970917
87	-25.698862	40.066246	22.675688	-530.1521	-23.252369	21.065807	16.043072	-75.69365	50.22713	49.825	347999	4.9098525	11.174884	45.317116	-589.55194	-5.9551864	21.479277	1965.30406832695
88	-25.477264	49.74966	19.5937	-797.6346	-16.165588	15.938308	5.3249874	-54.301064	49.68421	44.45	351999	4.876338	11.23488	46.936253	-303.5421	-5.8980107	21.396477	1987.509017944336
89	-21.348679	35.892914	403.51593	-264.74557	-17.912481	36.745174	14.275258	-219.6551	52.75	52.925	355999	5.0121117	11.011778	47.029446	-263.05215	-6.038058	20.526049	2010.4062745571136
90	-21.338903	22.717688	30.27762	-91.07723	-33.7617	62.4829	10.547559	-390.401	52.910892	53.175	359999	5.095369	10.970286	45.481262	-816.2535	-6.1356864	20.49132	2033.6373155117035
91	-24.721369	49.07083	25.361296	-770.3266	-15.320848	16.660774	11.931305	-61.402126	54.214287	49.025	363999	5.3838587	11.266052	43.512886	-647.89716	-6.4328337	20.71739	2055.30078625679
92	-26.690926	47.34195	24.389812	-645.37463	-25.17425	21.34734	19.265173	-75.32305	52.966995	49.8	367999	5.552425	11.285017	44.959408	-798.5602	-6.614163	20.577019	2078.4065504074097
93	-26.906567	46.80397	496.7842	-360.91397	-26.198124	50.886604	15.518961	-310.95	54.357143	54.975	371999	5.797151	11.385583	46.897865	-781.5352	-6.878223	23.6023	2100.921259880066
94	-20.020414	22.766457	19.715647	-87.62223	-36.922577	90.93773	22.9253	-588.5913	50.815285	56.4	375999	5.800212	11.203509	45.06173	-558.42377	-6.8530207	23.721996	2123.7882907390594
95	-25.10019	48.680714	22.155369	-665.4567	-22.95626	23.007278	20.582613	-79.79214	51.735485	47.95	379999	5.7112293	10.918514	42.07555	-812.15643	-6.7807794	23.76008	2146.926481485367
96	-28.802834	61.899063	28.590214	-703.1859	-31.629345	73.34798	27.98904	-472.96912	52.575657	53.7	383999	5.751173	10.747746	41.69534	-544.37286	-6.817447	24.463202	2169.3873546123505
97	-26.779453	41.060505	28.758844	-615.4141	-24.566479	22.870094	23.20065	-82.70628	52.933773	56.525	387999	5.7663894	10.8701105	41.47714	-907.1354	-6.8092933	24.1808	2190.9393107891083
98	-21.458635	32.288578	26.414724	-428.1864	-19.91979	31.39175	19.742079	-175.5825	52.854305	55.25	391999	5.8787374	11.004597	45.354713	-718.45996	-6.911919	21.103058	2212.408084630966
99	-25.634317	54.50822	37.560753	-728.5526	-23.79325	59.13667	23.663624	-357.33182	52.950657	58.0	395999	6.0288577	11.06958	45.437923	-997.81494	-7.0701485	19.931553	2234.8150527477264
100	-22.89833	37.13757	29.392326	-433.78207	-22.98065	22.054373	19.255846	-76.81022	52.90698	55.425	399999	6.1060033	11.045235	43.548695	-867.5475	-7.154425	20.651789	2257.0140969753265
