Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-32.81877	8.502094	-14.747632	-59.87294	20.239796	-0.20623563	0.050508868	0.03693518	-0.39755037	4000	1.2572855e-07	401.3106	-0.05587084	-64.03226	0.91894335	0.013811286	0.13475001	79.0	2.095109224319458
1	-29.834936	7.5383186	-11.684274	-51.75862	20.010101	-2.0760283	0.7448418	-0.45804286	-5.408779	8000	-8.8475645e-08	267.4792	-0.06229357	-201.70355	0.9026781	0.022020672	0.18175	79.0	4.17850661277771
2	-30.27668	20.83923	-10.056	-301.67615	19.919191	-13.047145	6.035599	-0.83010566	-36.683865	12000	7.450581e-09	276.12842	-0.03694907	-33.960426	0.88780427	0.014757669	0.132	79.0	6.340218544006348
3	-26.178951	7.458825	-11.535005	-52.395466	20.282051	-16.473076	7.2525406	-0.95781016	-35.370068	16000	-2.7939677e-09	48.853443	-0.06703738	-13.334932	0.87432957	0.025432192	0.188	79.0	8.427221298217773
4	-24.851923	7.074209	-7.238088	-48.306305	20.65625	-14.072848	5.884965	-0.96276677	-28.469946	20000	2.537854e-08	34.458076	-0.06553313	-3.3685784	0.8557718	0.02748816	0.18325	79.0	10.508134603500366
5	-22.395346	7.5430274	-6.0710616	-50.529724	20.677084	-13.756555	5.8454227	-0.96144867	-25.831333	24000	-5.5879354e-09	35.93647	-0.07255859	-4.6054826	0.83880424	0.037697874	0.21700001	79.0	12.573730230331421
6	-20.422277	7.2626266	-6.105206	-41.07161	21.0582	-12.266771	5.2030396	-1.4838623	-23.297268	28000	1.6763806e-08	33.170242	-0.07523815	-2.8157125	0.8181521	0.037856665	0.2295	79.0	14.637844324111938
7	-17.825994	6.784849	-3.938632	-41.27637	20.659685	-11.855178	4.6187015	-1.2206202	-20.470804	32000	9.778887e-09	27.82142	-0.07646848	-4.785479	0.79871094	0.035370365	0.231	79.0	16.664050817489624
8	-16.011522	7.0923405	-0.77134496	-40.883904	20.523315	-10.312496	4.0080976	-1.2363153	-19.269148	36000	-1.4901161e-08	27.863194	-0.07958824	-2.7969475	0.7783364	0.034411587	0.24325	79.0	18.735875844955444
9	-14.131639	5.996027	-1.4854544	-38.752686	21.0	-9.212904	3.430467	-1.1222838	-15.535514	40000	-1.6763806e-08	20.230352	-0.07715173	-1.2311978	0.75950515	0.036490906	0.24075	79.0	20.84597396850586
10	-11.062249	5.622075	0.966709	-34.400867	20.962767	-8.287577	3.0612445	-1.1878889	-14.250289	44000	4.656613e-09	18.34645	-0.079312585	-3.1752145	0.7391146	0.034570895	0.2335	79.0	22.930341243743896
11	-9.408518	6.002199	9.622861	-38.755947	20.764399	-6.796756	2.5679593	-1.1036716	-12.606566	48000	1.3038516e-08	18.288126	-0.08310209	-1.5067	0.7228186	0.045440376	0.274	79.0	24.960168600082397
12	-11.152553	37.930737	2.2062821	-520.5557	21.27027	-5.9860873	2.0482361	-1.2918506	-11.859262	52000	1.1175871e-08	79.894844	-0.0273653	-0.5613189	0.7032851	0.020981189	0.15975001	79.0	27.008338689804077
13	-6.5569706	5.101121	7.7957153	-29.951464	21.079786	-5.440269	1.937136	-1.2893945	-10.187332	56000	1.8626451e-08	15.249324	-0.0884507	-1.6574559	0.6916478	0.05382291	0.2945	79.0	29.07606339454651
